source,target,edge_type,weight
user_815,user_310,friendship,1.0
user_815,user_322,friendship,1.0
user_815,user_355,friendship,1.0
user_815,user_399,friendship,1.0
user_815,user_451,friendship,1.0
user_815,user_497,friendship,1.0
user_815,user_527,friendship,1.0
user_815,user_538,friendship,1.0
user_815,user_569,friendship,1.0
user_815,user_571,friendship,1.0
user_815,user_593,friendship,1.0
user_815,user_598,friendship,1.0
user_815,user_636,friendship,1.0
user_815,user_646,friendship,1.0
user_815,user_689,friendship,1.0
user_815,user_816,friendship,1.0
user_815,user_830,friendship,1.0
user_815,user_847,friendship,1.0
user_815,user_852,friendship,1.0
user_815,user_882,friendship,1.0
user_815,user_930,friendship,1.0
user_815,user_966,friendship,1.0
user_815,user_1001,friendship,1.0
user_815,user_1104,friendship,1.0
user_815,user_1135,friendship,1.0
user_815,user_1184,friendship,1.0
user_815,user_1226,friendship,1.0
user_815,user_1247,friendship,1.0
user_815,user_1253,friendship,1.0
user_815,user_1272,friendship,1.0
user_815,user_1300,friendship,1.0
user_815,user_1301,friendship,1.0
user_815,user_1437,friendship,1.0
user_815,user_1451,friendship,1.0
user_815,user_1453,friendship,1.0
user_815,user_1457,friendship,1.0
user_815,user_1462,friendship,1.0
user_815,user_1471,friendship,1.0
user_815,user_1476,friendship,1.0
user_815,user_1478,friendship,1.0
user_815,user_1597,friendship,1.0
user_815,user_1605,friendship,1.0
user_815,user_1687,friendship,1.0
user_815,user_1725,friendship,1.0
user_815,user_1773,friendship,1.0
user_815,user_1829,friendship,1.0
user_815,user_1880,friendship,1.0
user_815,user_1895,friendship,1.0
user_815,user_1988,friendship,1.0
user_815,user_2000,friendship,1.0
user_815,user_2020,friendship,1.0
user_815,user_2061,friendship,1.0
user_815,user_2087,friendship,1.0
user_873,user_54,friendship,1.0
user_873,user_110,friendship,1.0
user_873,user_236,friendship,1.0
user_873,user_258,friendship,1.0
user_873,user_271,friendship,1.0
user_873,user_278,friendship,1.0
user_873,user_333,friendship,1.0
user_873,user_340,friendship,1.0
user_873,user_421,friendship,1.0
user_873,user_581,friendship,1.0
user_873,user_717,friendship,1.0
user_873,user_730,friendship,1.0
user_873,user_819,friendship,1.0
user_873,user_966,friendship,1.0
user_873,user_1002,friendship,1.0
user_873,user_1027,friendship,1.0
user_873,user_1308,friendship,1.0
user_873,user_1356,friendship,1.0
user_873,user_1572,friendship,1.0
user_873,user_1666,friendship,1.0
user_873,user_1734,friendship,1.0
user_873,user_1771,friendship,1.0
user_873,user_1773,friendship,1.0
user_873,user_1895,friendship,1.0
user_873,user_2020,friendship,1.0
user_1002,user_49,friendship,1.0
user_1002,user_210,friendship,1.0
user_1002,user_380,friendship,1.0
user_1002,user_385,friendship,1.0
user_1002,user_405,friendship,1.0
user_1002,user_474,friendship,1.0
user_1002,user_498,friendship,1.0
user_1002,user_502,friendship,1.0
user_1002,user_561,friendship,1.0
user_1002,user_617,friendship,1.0
user_1002,user_702,friendship,1.0
user_1002,user_778,friendship,1.0
user_1002,user_847,friendship,1.0
user_1002,user_852,friendship,1.0
user_1002,user_910,friendship,1.0
user_1002,user_1027,friendship,1.0
user_1002,user_1034,friendship,1.0
user_1002,user_1102,friendship,1.0
user_1002,user_1120,friendship,1.0
user_1002,user_1301,friendship,1.0
user_1002,user_1311,friendship,1.0
user_1002,user_1517,friendship,1.0
user_1002,user_1533,friendship,1.0
user_1002,user_1555,friendship,1.0
user_1002,user_1572,friendship,1.0
user_1002,user_1642,friendship,1.0
user_1002,user_1725,friendship,1.0
user_1002,user_1780,friendship,1.0
user_1002,user_1850,friendship,1.0
user_1002,user_2031,friendship,1.0
user_1135,user_13,friendship,1.0
user_1135,user_146,friendship,1.0
user_1135,user_179,friendship,1.0
user_1135,user_302,friendship,1.0
user_1135,user_310,friendship,1.0
user_1135,user_327,friendship,1.0
user_1135,user_332,friendship,1.0
user_1135,user_405,friendship,1.0
user_1135,user_419,friendship,1.0
user_1135,user_451,friendship,1.0
user_1135,user_569,friendship,1.0
user_1135,user_632,friendship,1.0
user_1135,user_636,friendship,1.0
user_1135,user_669,friendship,1.0
user_1135,user_806,friendship,1.0
user_1135,user_1023,friendship,1.0
user_1135,user_1027,friendship,1.0
user_1135,user_1113,friendship,1.0
user_1135,user_1133,friendship,1.0
user_1135,user_1145,friendship,1.0
user_1135,user_1294,friendship,1.0
user_1135,user_1304,friendship,1.0
user_1135,user_1308,friendship,1.0
user_1135,user_1453,friendship,1.0
user_1135,user_1471,friendship,1.0
user_1135,user_1478,friendship,1.0
user_1135,user_1659,friendship,1.0
user_1135,user_1687,friendship,1.0
user_1135,user_1742,friendship,1.0
user_1135,user_1757,friendship,1.0
user_1135,user_1780,friendship,1.0
user_1135,user_1856,friendship,1.0
user_1135,user_1915,friendship,1.0
user_1135,user_2068,friendship,1.0
user_1184,user_13,friendship,1.0
user_1184,user_24,friendship,1.0
user_1184,user_129,friendship,1.0
user_1184,user_142,friendship,1.0
user_1184,user_243,friendship,1.0
user_1184,user_271,friendship,1.0
user_1184,user_329,friendship,1.0
user_1184,user_340,friendship,1.0
user_1184,user_474,friendship,1.0
user_1184,user_501,friendship,1.0
user_1184,user_542,friendship,1.0
user_1184,user_609,friendship,1.0
user_1184,user_621,friendship,1.0
user_1184,user_635,friendship,1.0
user_1184,user_659,friendship,1.0
user_1184,user_674,friendship,1.0
user_1184,user_713,friendship,1.0
user_1184,user_717,friendship,1.0
user_1184,user_730,friendship,1.0
user_1184,user_732,friendship,1.0
user_1184,user_898,friendship,1.0
user_1184,user_930,friendship,1.0
user_1184,user_966,friendship,1.0
user_1184,user_1023,friendship,1.0
user_1184,user_1027,friendship,1.0
user_1184,user_1033,friendship,1.0
user_1184,user_1132,friendship,1.0
user_1184,user_1186,friendship,1.0
user_1184,user_1198,friendship,1.0
user_1184,user_1263,friendship,1.0
user_1184,user_1300,friendship,1.0
user_1184,user_1301,friendship,1.0
user_1184,user_1308,friendship,1.0
user_1184,user_1515,friendship,1.0
user_1184,user_1528,friendship,1.0
user_1184,user_1532,friendship,1.0
user_1184,user_1535,friendship,1.0
user_1184,user_1600,friendship,1.0
user_1184,user_1606,friendship,1.0
user_1184,user_1641,friendship,1.0
user_1184,user_1722,friendship,1.0
user_1184,user_1895,friendship,1.0
user_1184,user_1965,friendship,1.0
user_1184,user_1973,friendship,1.0
user_1184,user_1993,friendship,1.0
user_1184,user_2020,friendship,1.0
user_1184,user_2021,friendship,1.0
user_1184,user_2058,friendship,1.0
user_1308,user_12,friendship,1.0
user_1308,user_24,friendship,1.0
user_1308,user_25,friendship,1.0
user_1308,user_54,friendship,1.0
user_1308,user_136,friendship,1.0
user_1308,user_179,friendship,1.0
user_1308,user_223,friendship,1.0
user_1308,user_329,friendship,1.0
user_1308,user_361,friendship,1.0
user_1308,user_380,friendship,1.0
user_1308,user_405,friendship,1.0
user_1308,user_413,friendship,1.0
user_1308,user_417,friendship,1.0
user_1308,user_463,friendship,1.0
user_1308,user_479,friendship,1.0
user_1308,user_486,friendship,1.0
user_1308,user_571,friendship,1.0
user_1308,user_581,friendship,1.0
user_1308,user_636,friendship,1.0
user_1308,user_655,friendship,1.0
user_1308,user_690,friendship,1.0
user_1308,user_751,friendship,1.0
user_1308,user_819,friendship,1.0
user_1308,user_851,friendship,1.0
user_1308,user_858,friendship,1.0
user_1308,user_941,friendship,1.0
user_1308,user_985,friendship,1.0
user_1308,user_998,friendship,1.0
user_1308,user_1027,friendship,1.0
user_1308,user_1033,friendship,1.0
user_1308,user_1092,friendship,1.0
user_1308,user_1097,friendship,1.0
user_1308,user_1132,friendship,1.0
user_1308,user_1249,friendship,1.0
user_1308,user_1301,friendship,1.0
user_1308,user_1445,friendship,1.0
user_1308,user_1532,friendship,1.0
user_1308,user_1535,friendship,1.0
user_1308,user_1555,friendship,1.0
user_1308,user_1572,friendship,1.0
user_1308,user_1581,friendship,1.0
user_1308,user_1667,friendship,1.0
user_1308,user_1717,friendship,1.0
user_1308,user_1722,friendship,1.0
user_1308,user_1838,friendship,1.0
user_1308,user_1894,friendship,1.0
user_1308,user_1973,friendship,1.0
user_1308,user_2037,friendship,1.0
user_1308,user_2041,friendship,1.0
user_1453,user_47,friendship,1.0
user_1453,user_58,friendship,1.0
user_1453,user_129,friendship,1.0
user_1453,user_146,friendship,1.0
user_1453,user_179,friendship,1.0
user_1453,user_236,friendship,1.0
user_1453,user_248,friendship,1.0
user_1453,user_310,friendship,1.0
user_1453,user_327,friendship,1.0
user_1453,user_339,friendship,1.0
user_1453,user_355,friendship,1.0
user_1453,user_399,friendship,1.0
user_1453,user_405,friendship,1.0
user_1453,user_413,friendship,1.0
user_1453,user_415,friendship,1.0
user_1453,user_419,friendship,1.0
user_1453,user_451,friendship,1.0
user_1453,user_470,friendship,1.0
user_1453,user_514,friendship,1.0
user_1453,user_531,friendship,1.0
user_1453,user_581,friendship,1.0
user_1453,user_675,friendship,1.0
user_1453,user_691,friendship,1.0
user_1453,user_701,friendship,1.0
user_1453,user_703,friendship,1.0
user_1453,user_723,friendship,1.0
user_1453,user_749,friendship,1.0
user_1453,user_757,friendship,1.0
user_1453,user_778,friendship,1.0
user_1453,user_781,friendship,1.0
user_1453,user_809,friendship,1.0
user_1453,user_847,friendship,1.0
user_1453,user_852,friendship,1.0
user_1453,user_859,friendship,1.0
user_1453,user_966,friendship,1.0
user_1453,user_1023,friendship,1.0
user_1453,user_1106,friendship,1.0
user_1453,user_1128,friendship,1.0
user_1453,user_1136,friendship,1.0
user_1453,user_1145,friendship,1.0
user_1453,user_1198,friendship,1.0
user_1453,user_1247,friendship,1.0
user_1453,user_1262,friendship,1.0
user_1453,user_1278,friendship,1.0
user_1453,user_1300,friendship,1.0
user_1453,user_1332,friendship,1.0
user_1453,user_1434,friendship,1.0
user_1453,user_1445,friendship,1.0
user_1453,user_1446,friendship,1.0
user_1453,user_1525,friendship,1.0
user_1453,user_1568,friendship,1.0
user_1453,user_1572,friendship,1.0
user_1453,user_1600,friendship,1.0
user_1453,user_1725,friendship,1.0
user_1453,user_1813,friendship,1.0
user_1453,user_1856,friendship,1.0
user_1453,user_1963,friendship,1.0
user_1453,user_1973,friendship,1.0
user_1453,user_2020,friendship,1.0
user_1466,user_25,friendship,1.0
user_1466,user_49,friendship,1.0
user_1466,user_258,friendship,1.0
user_1466,user_338,friendship,1.0
user_1466,user_380,friendship,1.0
user_1466,user_405,friendship,1.0
user_1466,user_581,friendship,1.0
user_1466,user_851,friendship,1.0
user_1466,user_1283,friendship,1.0
user_1466,user_1766,friendship,1.0
user_1466,user_1851,friendship,1.0
user_1649,user_98,friendship,1.0
user_1649,user_132,friendship,1.0
user_1649,user_349,friendship,1.0
user_1649,user_375,friendship,1.0
user_1649,user_405,friendship,1.0
user_1649,user_795,friendship,1.0
user_1649,user_1102,friendship,1.0
user_1649,user_1666,friendship,1.0
user_1649,user_1811,friendship,1.0
user_1649,user_1935,friendship,1.0
user_1649,user_2068,friendship,1.0
user_1666,user_54,friendship,1.0
user_1666,user_58,friendship,1.0
user_1666,user_145,friendship,1.0
user_1666,user_327,friendship,1.0
user_1666,user_375,friendship,1.0
user_1666,user_380,friendship,1.0
user_1666,user_592,friendship,1.0
user_1666,user_632,friendship,1.0
user_1666,user_730,friendship,1.0
user_1666,user_819,friendship,1.0
user_1666,user_911,friendship,1.0
user_1666,user_975,friendship,1.0
user_1666,user_1017,friendship,1.0
user_1666,user_1034,friendship,1.0
user_1666,user_1247,friendship,1.0
user_1666,user_1283,friendship,1.0
user_1666,user_1572,friendship,1.0
user_1666,user_1626,friendship,1.0
user_1666,user_1662,friendship,1.0
user_1666,user_1734,friendship,1.0
user_1666,user_1766,friendship,1.0
user_1666,user_1871,friendship,1.0
user_1666,user_1894,friendship,1.0
user_1666,user_2020,friendship,1.0
user_1666,user_2023,friendship,1.0
user_1666,user_2072,friendship,1.0
user_1734,user_65,friendship,1.0
user_1734,user_236,friendship,1.0
user_1734,user_340,friendship,1.0
user_1734,user_355,friendship,1.0
user_1734,user_385,friendship,1.0
user_1734,user_405,friendship,1.0
user_1734,user_509,friendship,1.0
user_1734,user_1027,friendship,1.0
user_1734,user_1107,friendship,1.0
user_1734,user_1300,friendship,1.0
user_1734,user_1301,friendship,1.0
user_1734,user_1525,friendship,1.0
user_1734,user_1811,friendship,1.0
user_1734,user_1961,friendship,1.0
user_1734,user_2037,friendship,1.0
user_2020,user_12,friendship,1.0
user_2020,user_25,friendship,1.0
user_2020,user_30,friendship,1.0
user_2020,user_57,friendship,1.0
user_2020,user_132,friendship,1.0
user_2020,user_145,friendship,1.0
user_2020,user_179,friendship,1.0
user_2020,user_233,friendship,1.0
user_2020,user_236,friendship,1.0
user_2020,user_310,friendship,1.0
user_2020,user_340,friendship,1.0
user_2020,user_355,friendship,1.0
user_2020,user_421,friendship,1.0
user_2020,user_481,friendship,1.0
user_2020,user_494,friendship,1.0
user_2020,user_514,friendship,1.0
user_2020,user_593,friendship,1.0
user_2020,user_636,friendship,1.0
user_2020,user_781,friendship,1.0
user_2020,user_790,friendship,1.0
user_2020,user_816,friendship,1.0
user_2020,user_889,friendship,1.0
user_2020,user_911,friendship,1.0
user_2020,user_941,friendship,1.0
user_2020,user_1027,friendship,1.0
user_2020,user_1033,friendship,1.0
user_2020,user_1092,friendship,1.0
user_2020,user_1283,friendship,1.0
user_2020,user_1300,friendship,1.0
user_2020,user_1365,friendship,1.0
user_2020,user_1425,friendship,1.0
user_2020,user_1447,friendship,1.0
user_2020,user_1478,friendship,1.0
user_2020,user_1503,friendship,1.0
user_2020,user_1580,friendship,1.0
user_2020,user_1664,friendship,1.0
user_2020,user_1762,friendship,1.0
user_2020,user_1766,friendship,1.0
user_2020,user_1773,friendship,1.0
user_2020,user_1895,friendship,1.0
user_2020,user_2037,friendship,1.0
user_2020,user_2053,friendship,1.0
user_2020,user_2059,friendship,1.0
user_2020,user_2061,friendship,1.0
user_2020,user_2070,friendship,1.0
user_2020,user_2088,friendship,1.0
user_2037,user_58,friendship,1.0
user_2037,user_110,friendship,1.0
user_2037,user_129,friendship,1.0
user_2037,user_146,friendship,1.0
user_2037,user_179,friendship,1.0
user_2037,user_214,friendship,1.0
user_2037,user_236,friendship,1.0
user_2037,user_280,friendship,1.0
user_2037,user_310,friendship,1.0
user_2037,user_322,friendship,1.0
user_2037,user_339,friendship,1.0
user_2037,user_387,friendship,1.0
user_2037,user_405,friendship,1.0
user_2037,user_413,friendship,1.0
user_2037,user_463,friendship,1.0
user_2037,user_481,friendship,1.0
user_2037,user_514,friendship,1.0
user_2037,user_527,friendship,1.0
user_2037,user_538,friendship,1.0
user_2037,user_553,friendship,1.0
user_2037,user_571,friendship,1.0
user_2037,user_572,friendship,1.0
user_2037,user_581,friendship,1.0
user_2037,user_612,friendship,1.0
user_2037,user_621,friendship,1.0
user_2037,user_636,friendship,1.0
user_2037,user_638,friendship,1.0
user_2037,user_651,friendship,1.0
user_2037,user_690,friendship,1.0
user_2037,user_698,friendship,1.0
user_2037,user_732,friendship,1.0
user_2037,user_749,friendship,1.0
user_2037,user_793,friendship,1.0
user_2037,user_795,friendship,1.0
user_2037,user_852,friendship,1.0
user_2037,user_859,friendship,1.0
user_2037,user_910,friendship,1.0
user_2037,user_1023,friendship,1.0
user_2037,user_1027,friendship,1.0
user_2037,user_1033,friendship,1.0
user_2037,user_1092,friendship,1.0
user_2037,user_1120,friendship,1.0
user_2037,user_1197,friendship,1.0
user_2037,user_1226,friendship,1.0
user_2037,user_1247,friendship,1.0
user_2037,user_1253,friendship,1.0
user_2037,user_1298,friendship,1.0
user_2037,user_1300,friendship,1.0
user_2037,user_1301,friendship,1.0
user_2037,user_1423,friendship,1.0
user_2037,user_1465,friendship,1.0
user_2037,user_1503,friendship,1.0
user_2037,user_1532,friendship,1.0
user_2037,user_1533,friendship,1.0
user_2037,user_1572,friendship,1.0
user_2037,user_1628,friendship,1.0
user_2037,user_1633,friendship,1.0
user_2037,user_1646,friendship,1.0
user_2037,user_1722,friendship,1.0
user_2037,user_1762,friendship,1.0
user_2037,user_1828,friendship,1.0
user_2037,user_1838,friendship,1.0
user_2037,user_1895,friendship,1.0
user_2037,user_1909,friendship,1.0
user_2037,user_1973,friendship,1.0
user_2037,user_1979,friendship,1.0
user_2037,user_2018,friendship,1.0
user_2037,user_2088,friendship,1.0
user_2061,user_73,friendship,1.0
user_2061,user_110,friendship,1.0
user_2061,user_129,friendship,1.0
user_2061,user_130,friendship,1.0
user_2061,user_145,friendship,1.0
user_2061,user_146,friendship,1.0
user_2061,user_150,friendship,1.0
user_2061,user_161,friendship,1.0
user_2061,user_223,friendship,1.0
user_2061,user_230,friendship,1.0
user_2061,user_339,friendship,1.0
user_2061,user_340,friendship,1.0
user_2061,user_347,friendship,1.0
user_2061,user_370,friendship,1.0
user_2061,user_380,friendship,1.0
user_2061,user_385,friendship,1.0
user_2061,user_387,friendship,1.0
user_2061,user_405,friendship,1.0
user_2061,user_417,friendship,1.0
user_2061,user_451,friendship,1.0
user_2061,user_514,friendship,1.0
user_2061,user_584,friendship,1.0
user_2061,user_621,friendship,1.0
user_2061,user_680,friendship,1.0
user_2061,user_688,friendship,1.0
user_2061,user_742,friendship,1.0
user_2061,user_751,friendship,1.0
user_2061,user_795,friendship,1.0
user_2061,user_851,friendship,1.0
user_2061,user_852,friendship,1.0
user_2061,user_899,friendship,1.0
user_2061,user_910,friendship,1.0
user_2061,user_911,friendship,1.0
user_2061,user_1087,friendship,1.0
user_2061,user_1145,friendship,1.0
user_2061,user_1253,friendship,1.0
user_2061,user_1369,friendship,1.0
user_2061,user_1445,friendship,1.0
user_2061,user_1577,friendship,1.0
user_2061,user_1606,friendship,1.0
user_2061,user_1642,friendship,1.0
user_2061,user_1675,friendship,1.0
user_2061,user_1704,friendship,1.0
user_2061,user_1725,friendship,1.0
user_2061,user_1780,friendship,1.0
user_2061,user_1879,friendship,1.0
user_2061,user_1965,friendship,1.0
user_2061,user_2006,friendship,1.0
user_2061,user_2021,friendship,1.0
user_2061,user_2088,friendship,1.0
user_8,user_339,friendship,1.0
user_8,user_370,friendship,1.0
user_8,user_419,friendship,1.0
user_8,user_749,friendship,1.0
user_8,user_1017,friendship,1.0
user_8,user_1178,friendship,1.0
user_8,user_1515,friendship,1.0
user_8,user_1568,friendship,1.0
user_8,user_1811,friendship,1.0
user_8,user_1813,friendship,1.0
user_339,user_16,friendship,1.0
user_339,user_17,friendship,1.0
user_339,user_68,friendship,1.0
user_339,user_79,friendship,1.0
user_339,user_150,friendship,1.0
user_339,user_207,friendship,1.0
user_339,user_256,friendship,1.0
user_339,user_271,friendship,1.0
user_339,user_280,friendship,1.0
user_339,user_302,friendship,1.0
user_339,user_311,friendship,1.0
user_339,user_329,friendship,1.0
user_339,user_332,friendship,1.0
user_339,user_473,friendship,1.0
user_339,user_503,friendship,1.0
user_339,user_538,friendship,1.0
user_339,user_569,friendship,1.0
user_339,user_621,friendship,1.0
user_339,user_632,friendship,1.0
user_339,user_667,friendship,1.0
user_339,user_675,friendship,1.0
user_339,user_689,friendship,1.0
user_339,user_723,friendship,1.0
user_339,user_759,friendship,1.0
user_339,user_806,friendship,1.0
user_339,user_808,friendship,1.0
user_339,user_884,friendship,1.0
user_339,user_930,friendship,1.0
user_339,user_942,friendship,1.0
user_339,user_966,friendship,1.0
user_339,user_984,friendship,1.0
user_339,user_1017,friendship,1.0
user_339,user_1057,friendship,1.0
user_339,user_1058,friendship,1.0
user_339,user_1069,friendship,1.0
user_339,user_1102,friendship,1.0
user_339,user_1104,friendship,1.0
user_339,user_1106,friendship,1.0
user_339,user_1124,friendship,1.0
user_339,user_1145,friendship,1.0
user_339,user_1179,friendship,1.0
user_339,user_1247,friendship,1.0
user_339,user_1253,friendship,1.0
user_339,user_1263,friendship,1.0
user_339,user_1283,friendship,1.0
user_339,user_1305,friendship,1.0
user_339,user_1332,friendship,1.0
user_339,user_1356,friendship,1.0
user_339,user_1365,friendship,1.0
user_339,user_1379,friendship,1.0
user_339,user_1437,friendship,1.0
user_339,user_1445,friendship,1.0
user_339,user_1457,friendship,1.0
user_339,user_1462,friendship,1.0
user_339,user_1478,friendship,1.0
user_339,user_1521,friendship,1.0
user_339,user_1528,friendship,1.0
user_339,user_1560,friendship,1.0
user_339,user_1568,friendship,1.0
user_339,user_1600,friendship,1.0
user_339,user_1659,friendship,1.0
user_339,user_1742,friendship,1.0
user_339,user_1820,friendship,1.0
user_339,user_1821,friendship,1.0
user_339,user_1880,friendship,1.0
user_339,user_2038,friendship,1.0
user_339,user_2068,friendship,1.0
user_339,user_2087,friendship,1.0
user_370,user_133,friendship,1.0
user_370,user_136,friendship,1.0
user_370,user_150,friendship,1.0
user_370,user_207,friendship,1.0
user_370,user_253,friendship,1.0
user_370,user_256,friendship,1.0
user_370,user_329,friendship,1.0
user_370,user_385,friendship,1.0
user_370,user_414,friendship,1.0
user_370,user_464,friendship,1.0
user_370,user_555,friendship,1.0
user_370,user_749,friendship,1.0
user_370,user_779,friendship,1.0
user_370,user_922,friendship,1.0
user_370,user_924,friendship,1.0
user_370,user_1020,friendship,1.0
user_370,user_1072,friendship,1.0
user_370,user_1113,friendship,1.0
user_370,user_1180,friendship,1.0
user_370,user_1183,friendship,1.0
user_370,user_1259,friendship,1.0
user_370,user_1263,friendship,1.0
user_370,user_1281,friendship,1.0
user_370,user_1478,friendship,1.0
user_370,user_1498,friendship,1.0
user_370,user_1517,friendship,1.0
user_370,user_1532,friendship,1.0
user_370,user_1535,friendship,1.0
user_370,user_1581,friendship,1.0
user_370,user_1606,friendship,1.0
user_370,user_1773,friendship,1.0
user_370,user_1818,friendship,1.0
user_370,user_1832,friendship,1.0
user_370,user_1918,friendship,1.0
user_419,user_24,friendship,1.0
user_419,user_43,friendship,1.0
user_419,user_132,friendship,1.0
user_419,user_145,friendship,1.0
user_419,user_150,friendship,1.0
user_419,user_162,friendship,1.0
user_419,user_179,friendship,1.0
user_419,user_226,friendship,1.0
user_419,user_229,friendship,1.0
user_419,user_278,friendship,1.0
user_419,user_298,friendship,1.0
user_419,user_330,friendship,1.0
user_419,user_387,friendship,1.0
user_419,user_399,friendship,1.0
user_419,user_417,friendship,1.0
user_419,user_486,friendship,1.0
user_419,user_503,friendship,1.0
user_419,user_527,friendship,1.0
user_419,user_543,friendship,1.0
user_419,user_723,friendship,1.0
user_419,user_816,friendship,1.0
user_419,user_836,friendship,1.0
user_419,user_851,friendship,1.0
user_419,user_932,friendship,1.0
user_419,user_938,friendship,1.0
user_419,user_1058,friendship,1.0
user_419,user_1069,friendship,1.0
user_419,user_1071,friendship,1.0
user_419,user_1072,friendship,1.0
user_419,user_1102,friendship,1.0
user_419,user_1113,friendship,1.0
user_419,user_1116,friendship,1.0
user_419,user_1132,friendship,1.0
user_419,user_1145,friendship,1.0
user_419,user_1164,friendship,1.0
user_419,user_1171,friendship,1.0
user_419,user_1178,friendship,1.0
user_419,user_1179,friendship,1.0
user_419,user_1197,friendship,1.0
user_419,user_1272,friendship,1.0
user_419,user_1274,friendship,1.0
user_419,user_1283,friendship,1.0
user_419,user_1300,friendship,1.0
user_419,user_1356,friendship,1.0
user_419,user_1433,friendship,1.0
user_419,user_1446,friendship,1.0
user_419,user_1471,friendship,1.0
user_419,user_1478,friendship,1.0
user_419,user_1515,friendship,1.0
user_419,user_1555,friendship,1.0
user_419,user_1567,friendship,1.0
user_419,user_1568,friendship,1.0
user_419,user_1606,friendship,1.0
user_419,user_1662,friendship,1.0
user_419,user_1811,friendship,1.0
user_419,user_2056,friendship,1.0
user_419,user_2065,friendship,1.0
user_749,user_79,friendship,1.0
user_749,user_120,friendship,1.0
user_749,user_146,friendship,1.0
user_749,user_162,friendship,1.0
user_749,user_179,friendship,1.0
user_749,user_207,friendship,1.0
user_749,user_213,friendship,1.0
user_749,user_227,friendship,1.0
user_749,user_230,friendship,1.0
user_749,user_236,friendship,1.0
user_749,user_248,friendship,1.0
user_749,user_256,friendship,1.0
user_749,user_327,friendship,1.0
user_749,user_332,friendship,1.0
user_749,user_340,friendship,1.0
user_749,user_355,friendship,1.0
user_749,user_380,friendship,1.0
user_749,user_399,friendship,1.0
user_749,user_414,friendship,1.0
user_749,user_479,friendship,1.0
user_749,user_481,friendship,1.0
user_749,user_486,friendship,1.0
user_749,user_498,friendship,1.0
user_749,user_514,friendship,1.0
user_749,user_553,friendship,1.0
user_749,user_609,friendship,1.0
user_749,user_612,friendship,1.0
user_749,user_636,friendship,1.0
user_749,user_638,friendship,1.0
user_749,user_659,friendship,1.0
user_749,user_680,friendship,1.0
user_749,user_690,friendship,1.0
user_749,user_691,friendship,1.0
user_749,user_790,friendship,1.0
user_749,user_816,friendship,1.0
user_749,user_836,friendship,1.0
user_749,user_847,friendship,1.0
user_749,user_851,friendship,1.0
user_749,user_939,friendship,1.0
user_749,user_966,friendship,1.0
user_749,user_984,friendship,1.0
user_749,user_999,friendship,1.0
user_749,user_1001,friendship,1.0
user_749,user_1017,friendship,1.0
user_749,user_1023,friendship,1.0
user_749,user_1046,friendship,1.0
user_749,user_1097,friendship,1.0
user_749,user_1106,friendship,1.0
user_749,user_1143,friendship,1.0
user_749,user_1150,friendship,1.0
user_749,user_1153,friendship,1.0
user_749,user_1197,friendship,1.0
user_749,user_1275,friendship,1.0
user_749,user_1300,friendship,1.0
user_749,user_1379,friendship,1.0
user_749,user_1380,friendship,1.0
user_749,user_1455,friendship,1.0
user_749,user_1457,friendship,1.0
user_749,user_1503,friendship,1.0
user_749,user_1515,friendship,1.0
user_749,user_1567,friendship,1.0
user_749,user_1572,friendship,1.0
user_749,user_1606,friendship,1.0
user_749,user_1659,friendship,1.0
user_749,user_1662,friendship,1.0
user_749,user_1704,friendship,1.0
user_749,user_1725,friendship,1.0
user_749,user_1766,friendship,1.0
user_749,user_1820,friendship,1.0
user_749,user_1851,friendship,1.0
user_749,user_1895,friendship,1.0
user_749,user_1898,friendship,1.0
user_749,user_1903,friendship,1.0
user_749,user_1917,friendship,1.0
user_749,user_1946,friendship,1.0
user_749,user_2059,friendship,1.0
user_749,user_2068,friendship,1.0
user_1017,user_11,friendship,1.0
user_1017,user_24,friendship,1.0
user_1017,user_58,friendship,1.0
user_1017,user_72,friendship,1.0
user_1017,user_129,friendship,1.0
user_1017,user_227,friendship,1.0
user_1017,user_231,friendship,1.0
user_1017,user_236,friendship,1.0
user_1017,user_256,friendship,1.0
user_1017,user_327,friendship,1.0
user_1017,user_414,friendship,1.0
user_1017,user_494,friendship,1.0
user_1017,user_498,friendship,1.0
user_1017,user_503,friendship,1.0
user_1017,user_542,friendship,1.0
user_1017,user_555,friendship,1.0
user_1017,user_571,friendship,1.0
user_1017,user_572,friendship,1.0
user_1017,user_609,friendship,1.0
user_1017,user_612,friendship,1.0
user_1017,user_667,friendship,1.0
user_1017,user_684,friendship,1.0
user_1017,user_690,friendship,1.0
user_1017,user_691,friendship,1.0
user_1017,user_723,friendship,1.0
user_1017,user_732,friendship,1.0
user_1017,user_757,friendship,1.0
user_1017,user_795,friendship,1.0
user_1017,user_804,friendship,1.0
user_1017,user_911,friendship,1.0
user_1017,user_966,friendship,1.0
user_1017,user_1023,friendship,1.0
user_1017,user_1053,friendship,1.0
user_1017,user_1056,friendship,1.0
user_1017,user_1189,friendship,1.0
user_1017,user_1253,friendship,1.0
user_1017,user_1300,friendship,1.0
user_1017,user_1332,friendship,1.0
user_1017,user_1356,friendship,1.0
user_1017,user_1572,friendship,1.0
user_1017,user_1616,friendship,1.0
user_1017,user_1632,friendship,1.0
user_1017,user_1726,friendship,1.0
user_1017,user_1820,friendship,1.0
user_1017,user_1898,friendship,1.0
user_1017,user_1983,friendship,1.0
user_1017,user_2071,friendship,1.0
