userID_a,userID_b,pair_type,degree_a,degree_b,n_artists_a,n_artists_b,jaccard,cosine
129,815,friend,75,65,40,40,0.19402985274791718,0.3588479161262512
129,816,friend,75,40,40,40,0.21212121844291687,0.41025951504707336
129,831,friend,75,106,40,40,0.0,0.0
129,911,friend,75,71,40,40,0.0810810774564743,0.21540625393390656
129,1017,friend,75,51,40,40,0.25,0.45522499084472656
129,1027,friend,75,53,40,40,0.0810810774564743,0.19940021634101868
129,1046,friend,75,14,40,40,0.19402985274791718,0.3863829970359802
129,1065,friend,75,5,40,40,0.1267605572938919,0.30082470178604126
129,1069,friend,75,69,40,40,0.1111111119389534,0.2534516155719757
129,1092,friend,75,28,40,40,0.1111111119389534,0.21958647668361664
129,1102,friend,75,77,40,40,0.05263157933950424,0.12538295984268188
129,1132,friend,75,75,40,40,0.21212121844291687,0.4381405711174011
129,1145,friend,75,72,40,40,0.09589041024446487,0.20990222692489624
129,1146,friend,75,41,40,40,0.025641025975346565,0.05142982304096222
129,1150,friend,75,33,40,40,0.03896103799343109,0.07673826813697815
129,1184,friend,75,54,40,40,0.1111111119389534,0.26345354318618774
129,1300,friend,75,89,40,40,0.19402985274791718,0.35478731989860535
129,1301,friend,75,33,40,40,0.1764705926179886,0.3390497863292694
129,1310,friend,75,33,40,40,0.06666667014360428,0.10473331809043884
129,1356,friend,75,72,40,40,0.1267605572938919,0.2782941460609436
129,1419,friend,75,27,40,40,0.012658228166401386,0.028769679367542267
129,1445,friend,75,60,40,40,0.1111111119389534,0.2226909101009369
129,1453,friend,75,64,40,40,0.15942029654979706,0.34177207946777344
129,1478,friend,75,80,40,40,0.19402985274791718,0.33073702454566956
129,1491,friend,75,29,40,40,0.05263157933950424,0.08674653619527817
129,1503,friend,75,95,40,40,0.05263157933950424,0.13081130385398865
129,1555,friend,75,18,40,40,0.1111111119389534,0.22879688441753387
129,1600,friend,75,77,40,40,0.19402985274791718,0.38774430751800537
129,1646,friend,75,39,40,40,0.1428571492433548,0.2505556046962738
129,1653,friend,75,34,40,40,0.05263157933950424,0.10144813358783722
129,1659,friend,75,63,40,40,0.1111111119389534,0.23564720153808594
129,1762,friend,75,21,40,40,0.0810810774564743,0.18138942122459412
129,1766,friend,75,34,40,40,0.1428571492433548,0.31889891624450684
129,1771,friend,75,17,40,40,0.09589041024446487,0.21193461120128632
129,1773,friend,75,64,40,8,0.09090909361839294,0.2454385757446289
129,1782,friend,75,8,40,40,0.025641025975346565,0.06486852467060089
129,1820,friend,75,32,40,40,0.1428571492433548,0.32990044355392456
129,1821,friend,75,30,40,40,0.19402985274791718,0.38062626123428345
129,1895,friend,75,90,40,40,0.1428571492433548,0.28919440507888794
129,1963,friend,75,8,40,40,0.15942029654979706,0.2904474437236786
129,1993,friend,75,21,40,40,0.05263157933950424,0.10791287571191788
129,2037,friend,75,76,40,40,0.09589041024446487,0.21053515374660492
129,2061,friend,75,55,40,40,0.1428571492433548,0.2590421736240387
130,146,friend,23,50,40,40,0.19402985274791718,0.34466198086738586
130,236,friend,23,81,40,40,0.06666667014360428,0.13126936554908752
130,242,friend,23,17,40,40,0.15942029654979706,0.3061779737472534
130,256,friend,23,73,40,40,0.1267605572938919,0.269222617149353
130,271,friend,23,59,40,40,0.15942029654979706,0.3062014579772949
130,340,friend,23,45,40,40,0.1428571492433548,0.25854814052581787
130,385,friend,23,52,40,40,0.0810810774564743,0.18337567150592804
130,405,friend,23,90,40,40,0.09589041024446487,0.19618302583694458
130,498,friend,23,27,40,40,0.21212121844291687,0.3661503791809082
130,620,friend,23,7,40,40,0.15942029654979706,0.29182565212249756
130,675,friend,23,30,40,40,0.0810810774564743,0.160447895526886
130,790,friend,23,13,40,40,0.1111111119389534,0.24718621373176575
130,830,friend,23,38,40,40,0.06666667014360428,0.1510397493839264
130,1069,friend,23,69,40,40,0.1428571492433548,0.2938166856765747
130,1072,friend,23,44,40,40,0.1428571492433548,0.2925528883934021
130,1132,friend,23,75,40,40,0.23076923191547394,0.4165951609611511
130,1300,friend,23,89,40,40,0.19402985274791718,0.3472098410129547
130,1301,friend,23,33,40,40,0.15942029654979706,0.3019569218158722
130,1555,friend,23,18,40,40,0.21212121844291687,0.3566080629825592
130,1766,friend,23,34,40,40,0.19402985274791718,0.36526063084602356
130,1895,friend,23,90,40,40,0.1111111119389534,0.22274622321128845
130,2061,friend,23,55,40,40,0.09589041024446487,0.1678568571805954
131,1204,friend,2,16,40,40,0.03896103799343109,0.07110334932804108
131,1697,friend,2,7,40,40,0.0810810774564743,0.1551041156053543
132,146,friend,32,50,40,40,0.25,0.39759036898612976
132,226,friend,32,27,40,40,0.2698412835597992,0.4752163887023926
132,302,friend,32,46,40,40,0.1764705926179886,0.28547799587249756
132,419,friend,32,62,40,40,0.1111111119389534,0.20449523627758026
132,569,friend,32,63,40,40,0.1267605572938919,0.2422967553138733
132,690,friend,32,39,40,40,0.25,0.42051035165786743
132,770,friend,32,16,40,40,0.1764705926179886,0.2946591079235077
132,815,friend,32,65,40,40,0.19402985274791718,0.3631543219089508
132,816,friend,32,40,40,40,0.25,0.4753468930721283
132,830,friend,32,38,40,40,0.1764705926179886,0.30569902062416077
132,1056,friend,32,34,40,40,0.19402985274791718,0.35756659507751465
132,1102,friend,32,77,40,40,0.05263157933950424,0.10669952630996704
132,1145,friend,32,72,40,40,0.15942029654979706,0.3121418058872223
132,1189,friend,32,38,40,40,0.2698412835597992,0.4598587155342102
132,1253,friend,32,75,40,40,0.23076923191547394,0.43577367067337036
132,1294,friend,32,21,40,40,0.1111111119389534,0.21830302476882935
132,1356,friend,32,72,40,40,0.1764705926179886,0.3279171586036682
132,1437,friend,32,39,40,40,0.1764705926179886,0.3768230378627777
132,1521,friend,32,14,40,40,0.21212121844291687,0.3700258433818817
132,1560,friend,32,57,40,40,0.1111111119389534,0.23393365740776062
132,1633,friend,32,7,40,40,0.1267605572938919,0.24714036285877228
132,1649,friend,32,13,40,40,0.1428571492433548,0.2745271623134613
132,1742,friend,32,54,40,40,0.1267605572938919,0.2655547857284546
132,1773,friend,32,64,40,8,0.043478261679410934,0.12269090116024017
132,1821,friend,32,30,40,40,0.2698412835597992,0.47485852241516113
132,1856,friend,32,45,40,40,0.03896103799343109,0.07123066484928131
132,2018,friend,32,73,40,40,0.1764705926179886,0.2939603924751282
132,2020,friend,32,53,40,40,0.06666667014360428,0.16978570818901062
132,2054,friend,32,22,40,40,0.23076923191547394,0.45676523447036743
133,136,friend,51,52,40,40,0.23076923191547394,0.38966989517211914
133,146,friend,51,50,40,40,0.15942029654979706,0.30423516035079956
133,158,friend,51,35,40,40,0.0810810774564743,0.13492552936077118
133,162,friend,51,63,40,40,0.03896103799343109,0.06895952671766281
133,214,friend,51,34,40,40,0.21212121844291687,0.34240344166755676
133,227,friend,51,52,40,40,0.19402985274791718,0.3557409942150116
133,253,friend,51,42,40,40,0.19402985274791718,0.35138994455337524
133,311,friend,51,51,40,40,0.012658228166401386,0.029079925268888474
133,332,friend,51,29,40,40,0.1267605572938919,0.2704009413719177
133,335,friend,51,24,40,40,0.1267605572938919,0.22844436764717102
133,370,friend,51,38,40,40,0.025641025975346565,0.04526418447494507
133,399,friend,51,45,40,40,0.15942029654979706,0.2988777160644531
133,414,friend,51,53,40,40,0.1428571492433548,0.2844315767288208
133,425,friend,51,26,40,40,0.25,0.4176822006702423
133,497,friend,51,25,40,40,0.19402985274791718,0.34745532274246216
133,514,friend,51,79,40,40,0.21212121844291687,0.3862302601337433
133,569,friend,51,63,40,40,0.1428571492433548,0.26274383068084717
133,572,friend,51,45,40,40,0.21212121844291687,0.37902045249938965
133,830,friend,51,38,40,40,0.19402985274791718,0.3227672874927521
133,884,friend,51,62,40,40,0.23076923191547394,0.41731780767440796
133,930,friend,51,61,40,40,0.15942029654979706,0.2780785858631134
133,941,friend,51,72,40,40,0.012658228166401386,0.022192299365997314
133,966,friend,51,63,40,40,0.15942029654979706,0.3226605951786041
133,1054,friend,51,34,40,40,0.0,0.0
133,1072,friend,51,44,40,40,0.21212121844291687,0.35783565044403076
133,1080,friend,51,31,40,40,0.2698412835597992,0.5019612908363342
133,1124,friend,51,25,40,40,0.15942029654979706,0.28906598687171936
133,1132,friend,51,75,40,40,0.21212121844291687,0.3711937367916107
133,1263,friend,51,59,40,40,0.1111111119389534,0.20231188833713531
133,1277,friend,51,21,40,40,0.012658228166401386,0.02578030526638031
133,1332,friend,51,41,40,40,0.1428571492433548,0.29563385248184204
133,1423,friend,51,22,40,40,0.1428571492433548,0.24794447422027588
133,1559,friend,51,15,40,40,0.03896103799343109,0.07664845138788223
133,1560,friend,51,57,40,40,0.1111111119389534,0.2357570081949234
133,1568,friend,51,85,40,40,0.21212121844291687,0.35821372270584106
133,1593,friend,51,25,40,40,0.05263157933950424,0.11152949929237366
133,1636,friend,51,24,40,40,0.1111111119389534,0.21881023049354553
133,1687,friend,51,23,40,40,0.15942029654979706,0.34577733278274536
133,1730,friend,51,6,40,40,0.0810810774564743,0.16620470583438873
133,1768,friend,51,18,40,40,0.1267605572938919,0.23330703377723694
133,1788,friend,51,10,40,40,0.2698412835597992,0.4203176200389862
133,1804,friend,51,22,40,40,0.03896103799343109,0.07464293390512466
133,1813,friend,51,47,40,40,0.1428571492433548,0.29847252368927
133,1880,friend,51,46,40,40,0.15942029654979706,0.29439467191696167
133,2027,friend,51,12,40,40,0.09589041024446487,0.1857897937297821
133,2068,friend,51,80,40,40,0.06666667014360428,0.13307175040245056
134,146,friend,19,50,40,40,0.15942029654979706,0.2871796786785126
134,226,friend,19,27,40,40,0.15942029654979706,0.28542211651802063
134,271,friend,19,59,40,40,0.19402985274791718,0.3655877709388733
134,332,friend,19,29,40,40,0.03896103799343109,0.10492223501205444
134,390,friend,19,88,40,40,0.1428571492433548,0.287601113319397
134,527,friend,19,57,40,40,0.1111111119389534,0.23113222420215607
134,531,friend,19,43,40,40,0.1764705926179886,0.33635270595550537
134,534,friend,19,56,40,40,0.09589041024446487,0.21755102276802063
134,882,friend,19,12,40,40,0.1267605572938919,0.2579694092273712
134,884,friend,19,62,40,40,0.1267605572938919,0.23088844120502472
134,1056,friend,19,34,40,40,0.09589041024446487,0.2213374376296997
134,1198,friend,19,40,40,40,0.1111111119389534,0.234576016664505
134,1253,friend,19,75,40,40,0.1428571492433548,0.2883484661579132
134,1305,friend,19,29,40,40,0.21212121844291687,0.3916808068752289
134,1413,friend,19,8,40,40,0.1428571492433548,0.32448771595954895
134,1478,friend,19,80,40,40,0.1111111119389534,0.2309216558933258
134,1503,friend,19,95,40,40,0.025641025975346565,0.06970570236444473
134,1528,friend,19,19,40,40,0.23076923191547394,0.4486927390098572
134,2018,friend,19,73,40,40,0.1428571492433548,0.277350515127182
135,325,friend,8,11,40,40,0.012658228166401386,0.03664727136492729
135,506,friend,8,5,40,40,0.05263157933950424,0.09922517836093903
135,1332,friend,8,41,40,40,0.1111111119389534,0.23324280977249146
135,1597,friend,8,70,40,40,0.0,0.0
135,1988,friend,8,11,40,40,0.1428571492433548,0.30837157368659973
135,2003,friend,8,24,40,40,0.012658228166401386,0.020745418965816498
136,145,friend,52,41,40,40,0.1428571492433548,0.26372435688972473
136,229,friend,52,24,40,40,0.1267605572938919,0.21094828844070435
136,253,friend,52,42,40,40,0.1267605572938919,0.2623625695705414
136,256,friend,52,73,40,40,0.1764705926179886,0.3281165659427643
136,271,friend,52,59,40,40,0.25,0.41224372386932373
136,286,friend,52,7,40,40,0.23076923191547394,0.42422083020210266
136,311,friend,52,51,40,40,0.0,0.0
136,329,friend,52,42,40,40,0.1428571492433548,0.29270118474960327
136,361,friend,52,25,40,40,0.29032257199287415,0.48429906368255615
136,370,friend,52,38,40,40,0.025641025975346565,0.05315232649445534
136,390,friend,52,88,40,40,0.1764705926179886,0.3425483703613281
136,421,friend,52,52,40,40,0.2698412835597992,0.47901952266693115
136,490,friend,52,48,40,40,0.025641025975346565,0.061019960790872574
136,498,friend,52,27,40,40,0.23076923191547394,0.4221296012401581
136,545,friend,52,76,40,40,0.05263157933950424,0.10964177548885345
136,717,friend,52,40,40,40,0.21212121844291687,0.38404381275177
136,723,friend,52,66,40,40,0.23076923191547394,0.4242209196090698
136,761,friend,52,43,40,40,0.012658228166401386,0.024436501786112785
136,808,friend,52,39,40,40,0.1111111119389534,0.2230014204978943
136,884,friend,52,62,40,40,0.1428571492433548,0.2607850730419159
136,905,friend,52,18,40,40,0.1428571492433548,0.2684537172317505
136,942,friend,52,9,40,28,0.0625,0.10320819914340973
136,1001,friend,52,62,40,40,0.0810810774564743,0.18575379252433777
136,1058,friend,52,31,40,40,0.1267605572938919,0.2467086762189865
136,1069,friend,52,69,40,40,0.15942029654979706,0.3331970274448395
136,1071,friend,52,45,40,40,0.25,0.4519056975841522
136,1226,friend,52,26,40,40,0.09589041024446487,0.23755985498428345
136,1253,friend,52,75,40,40,0.1764705926179886,0.3419680893421173
136,1263,friend,52,59,40,40,0.1428571492433548,0.28558120131492615
136,1308,friend,52,56,40,40,0.25,0.4081249237060547
136,1311,friend,52,11,40,40,0.1267605572938919,0.23046793043613434
136,1337,friend,52,11,40,40,0.06666667014360428,0.1328701227903366
136,1379,friend,52,24,40,40,0.1764705926179886,0.32518795132637024
136,1437,friend,52,39,40,40,0.0810810774564743,0.18337871134281158
136,1445,friend,52,60,40,40,0.1111111119389534,0.24194777011871338
136,1465,friend,52,12,40,40,0.09589041024446487,0.19359198212623596
136,1478,friend,52,80,40,40,0.1111111119389534,0.22492608428001404
136,1515,friend,52,50,40,40,0.03896103799343109,0.06914187967777252
136,1517,friend,52,24,40,40,0.21212121844291687,0.36354508996009827
136,1560,friend,52,57,40,40,0.0810810774564743,0.20768427848815918
136,1568,friend,52,85,40,40,0.0810810774564743,0.16661208868026733
136,1572,friend,52,29,40,40,0.35593220591545105,0.5338184237480164
136,1591,friend,52,7,40,40,0.25,0.4205261468887329
136,1690,friend,52,65,40,40,0.05263157933950424,0.11629731953144073
136,2018,friend,52,73,40,40,0.19402985274791718,0.34234243631362915
136,2087,friend,52,42,40,40,0.21212121844291687,0.3812265694141388
137,1832,friend,3,40,40,40,0.09589041024446487,0.18109413981437683
137,1910,friend,3,8,40,40,0.06666667014360428,0.13551467657089233
137,2068,friend,3,80,40,40,0.03896103799343109,0.07442504167556763
139,161,friend,7,10,40,40,0.05263157933950424,0.11547104269266129
139,388,friend,7,15,40,40,0.03896103799343109,0.08236611634492874
139,930,friend,7,61,40,40,0.025641025975346565,0.05333895981311798
139,986,friend,7,18,40,40,0.0810810774564743,0.1991976648569107
139,1895,friend,7,90,40,40,0.025641025975346565,0.05334768444299698
139,1898,friend,7,42,40,40,0.03896103799343109,0.06845687329769135
139,1999,friend,7,11,40,40,0.09589041024446487,0.1960764080286026
140,605,friend,3,4,40,40,0.05263157933950424,0.11131586134433746
140,1210,friend,3,76,40,40,0.012658228166401386,0.024350427091121674
140,1480,friend,3,8,40,40,0.012658228166401386,0.026726430281996727
141,714,friend,3,16,40,40,0.025641025975346565,0.06292545050382614
141,1210,friend,3,76,40,40,0.1111111119389534,0.20252841711044312
142,183,friend,49,23,40,40,0.09589041024446487,0.2232121080160141
142,264,friend,49,17,40,40,0.025641025975346565,0.05009821802377701
142,269,friend,49,1,40,40,0.03896103799343109,0.06850537657737732
142,275,friend,49,32,40,40,0.03896103799343109,0.1073639988899231
142,407,friend,49,6,40,40,0.0,0.0
142,428,friend,49,21,40,40,0.0810810774564743,0.17951275408267975
142,430,friend,49,15,40,40,0.05263157933950424,0.1147083044052124
142,453,friend,49,11,40,40,0.05263157933950424,0.12732449173927307
142,454,friend,49,23,40,40,0.025641025975346565,0.05038772523403168
142,480,friend,49,11,40,40,0.05263157933950424,0.1197664886713028
142,515,friend,49,7,40,40,0.012658228166401386,0.030496997758746147
142,540,friend,49,9,40,40,0.15942029654979706,0.310107558965683
142,572,friend,49,45,40,40,0.012658228166401386,0.021693145856261253
142,596,friend,49,15,40,40,0.09589041024446487,0.22892197966575623
142,666,friend,49,3,40,40,0.03896103799343109,0.0865919440984726
142,683,friend,49,14,40,40,0.05263157933950424,0.12267380207777023
142,718,friend,49,5,40,40,0.025641025975346565,0.045771099627017975
142,799,friend,49,3,40,40,0.03896103799343109,0.08108711987733841
142,831,friend,49,106,40,40,0.03896103799343109,0.07756142318248749
142,1021,friend,49,10,40,40,0.05263157933950424,0.10555079579353333
142,1038,friend,49,13,40,40,0.025641025975346565,0.05430423840880394
142,1125,friend,49,23,40,40,0.06666667014360428,0.17006108164787292
142,1148,friend,49,14,40,40,0.03896103799343109,0.08126911520957947
142,1156,friend,49,8,40,40,0.012658228166401386,0.04329254850745201
142,1184,friend,49,54,40,40,0.025641025975346565,0.057063061743974686
142,1210,friend,49,76,40,40,0.06666667014360428,0.15049707889556885
142,1232,friend,49,4,40,40,0.06666667014360428,0.1720636636018753
142,1244,friend,49,4,40,40,0.03896103799343109,0.1151697114109993
142,1249,friend,49,51,40,40,0.09589041024446487,0.1975407749414444
142,1258,friend,49,86,40,40,0.05263157933950424,0.12214395403862
142,1367,friend,49,11,40,40,0.03896103799343109,0.07450982183218002
142,1380,friend,49,31,40,40,0.012658228166401386,0.03713248670101166
142,1393,friend,49,30,40,40,0.025641025975346565,0.04582224786281586
142,1405,friend,49,3,40,40,0.0,0.0
142,1463,friend,49,4,40,40,0.025641025975346565,0.046137988567352295
142,1514,friend,49,27,40,40,0.03896103799343109,0.07701051235198975
142,1541,friend,49,9,40,40,0.05263157933950424,0.10073783248662949
142,1542,friend,49,5,40,40,0.025641025975346565,0.056978270411491394
142,1601,friend,49,4,40,40,0.05263157933950424,0.1339002549648285
142,1641,friend,49,9,40,40,0.03896103799343109,0.08540336787700653
142,1777,friend,49,28,40,40,0.0,0.0
142,1883,friend,49,18,40,40,0.06666667014360428,0.13433481752872467
142,1900,friend,49,4,40,40,0.09589041024446487,0.22621668875217438
142,1924,friend,49,22,40,40,0.012658228166401386,0.021353429183363914
142,1991,friend,49,5,40,40,0.025641025975346565,0.05612102150917053
142,2025,friend,49,16,40,40,0.05263157933950424,0.11288845539093018
142,2055,friend,49,15,40,40,0.03896103799343109,0.09268117696046829
143,144,friend,66,30,40,40,0.012658228166401386,0.043919164687395096
143,157,friend,66,29,40,40,0.03896103799343109,0.09063736349344254
143,201,friend,66,6,40,40,0.012658228166401386,0.02692161686718464
143,260,friend,66,30,40,40,0.025641025975346565,0.06600125133991241
143,283,friend,66,10,40,40,0.0,0.0
143,310,friend,66,69,40,40,0.012658228166401386,0.020014464855194092
143,317,friend,66,27,40,40,0.05263157933950424,0.10633452236652374
143,355,friend,66,70,40,40,0.0,0.0
143,363,friend,66,21,40,40,0.0,0.0
143,387,friend,66,21,40,40,0.05263157933950424,0.10364776849746704
143,390,friend,66,88,40,40,0.0,0.0
143,433,friend,66,14,40,40,0.0,0.0
143,442,friend,66,13,40,40,0.0,0.0
143,454,friend,66,23,40,40,0.0,0.0
143,457,friend,66,4,40,40,0.0,0.0
143,621,friend,66,69,40,40,0.0,0.0
143,636,friend,66,60,40,40,0.05263157933950424,0.11049392819404602
143,683,friend,66,14,40,40,0.0,0.0
143,692,friend,66,15,40,40,0.05263157933950424,0.12913033366203308
143,743,friend,66,38,40,40,0.012658228166401386,0.025674058124423027
143,753,friend,66,31,40,40,0.06666667014360428,0.1405477672815323
143,754,friend,66,17,40,40,0.025641025975346565,0.05686978995800018
143,816,friend,66,40,40,40,0.0,0.0
143,817,friend,66,19,40,40,0.03896103799343109,0.07866983115673065
143,847,friend,66,46,40,40,0.012658228166401386,0.02299380861222744
143,850,friend,66,16,40,40,0.012658228166401386,0.02501767873764038
143,859,friend,66,63,40,40,0.012658228166401386,0.02422921732068062
143,911,friend,66,71,40,40,0.012658228166401386,0.02238823100924492
143,925,friend,66,34,40,40,0.03896103799343109,0.08259936422109604
143,938,friend,66,25,40,40,0.0,0.0
143,943,friend,66,1,40,40,0.025641025975346565,0.06354204565286636
143,955,friend,66,14,40,40,0.03896103799343109,0.07514446973800659
143,1001,friend,66,62,40,40,0.012658228166401386,0.02191508188843727
143,1086,friend,66,20,40,40,0.025641025975346565,0.04288117587566376
143,1088,friend,66,16,40,40,0.0,0.0
143,1094,friend,66,10,40,40,0.025641025975346565,0.07651473581790924
143,1114,friend,66,6,40,40,0.025641025975346565,0.04971785098314285
143,1144,friend,66,19,40,40,0.0,0.0
143,1154,friend,66,13,40,40,0.0,0.0
143,1167,friend,66,28,40,40,0.0,0.0
143,1213,friend,66,68,40,40,0.012658228166401386,0.023465627804398537
143,1246,friend,66,9,40,40,0.03896103799343109,0.07063767313957214
143,1249,friend,66,51,40,40,0.03896103799343109,0.08203247934579849
143,1253,friend,66,75,40,40,0.012658228166401386,0.023157987743616104
143,1255,friend,66,30,40,40,0.0,0.0
143,1258,friend,66,86,40,40,0.0,0.0
143,1281,friend,66,110,40,40,0.012658228166401386,0.02277299202978611
143,1283,friend,66,57,40,40,0.0,0.0
143,1440,friend,66,6,40,40,0.0,0.0
143,1503,friend,66,95,40,40,0.05263157933950424,0.11572468280792236
143,1589,friend,66,8,40,40,0.0,0.0
143,1625,friend,66,53,40,40,0.03896103799343109,0.07245092839002609
143,1771,friend,66,17,40,40,0.025641025975346565,0.05176513269543648
143,1866,friend,66,8,40,40,0.05263157933950424,0.11348339915275574
143,1869,friend,66,72,40,40,0.012658228166401386,0.032647136598825455
143,1907,friend,66,7,40,40,0.012658228166401386,0.02326897718012333
143,1924,friend,66,22,40,40,0.025641025975346565,0.052600376307964325
143,1981,friend,66,3,40,40,0.0,0.0
143,2006,friend,66,32,40,40,0.0,0.0
143,2009,friend,66,5,40,40,0.012658228166401386,0.028380433097481728
143,2048,friend,66,12,40,40,0.0,0.0
143,2077,friend,66,16,40,40,0.025641025975346565,0.05348874628543854
144,146,friend,30,50,40,40,0.15942029654979706,0.28792670369148254
144,214,friend,30,34,40,40,0.15942029654979706,0.35547882318496704
144,231,friend,30,38,40,40,0.1764705926179886,0.32169094681739807
144,236,friend,30,81,40,40,0.1428571492433548,0.2857716679573059
144,260,friend,30,30,40,40,0.05263157933950424,0.18257677555084229
144,310,friend,30,69,40,40,0.1267605572938919,0.2844887375831604
144,322,friend,30,28,40,40,0.0810810774564743,0.1824015974998474
144,354,friend,30,9,40,40,0.1764705926179886,0.38901859521865845
144,378,friend,30,34,40,40,0.05263157933950424,0.14186570048332214
144,405,friend,30,90,40,40,0.2698412835597992,0.4992751181125641
144,486,friend,30,38,40,26,0.2222222238779068,0.4992884397506714
144,499,friend,30,51,40,40,0.025641025975346565,0.07799074053764343
144,553,friend,30,29,40,36,0.11764705926179886,0.28562837839126587
144,684,friend,30,38,40,40,0.21212121844291687,0.45257261395454407
144,690,friend,30,39,40,40,0.25,0.47221922874450684
144,723,friend,30,66,40,40,0.23076923191547394,0.45681893825531006
144,730,friend,30,79,40,40,0.0810810774564743,0.16217359900474548
144,757,friend,30,32,40,40,0.1267605572938919,0.3561568260192871
144,911,friend,30,71,40,40,0.1764705926179886,0.36288514733314514
144,1113,friend,30,41,40,40,0.15942029654979706,0.2835720479488373
144,1247,friend,30,82,40,40,0.19402985274791718,0.42534130811691284
144,1278,friend,30,33,40,40,0.09589041024446487,0.164126455783844
144,1300,friend,30,89,40,40,0.1764705926179886,0.36075493693351746
144,1356,friend,30,72,40,40,0.1764705926179886,0.31964027881622314
144,1503,friend,30,95,40,40,0.06666667014360428,0.17918075621128082
144,1771,friend,30,17,40,40,0.1267605572938919,0.262040376663208
144,1979,friend,30,20,40,40,0.1267605572938919,0.3032095432281494
145,150,friend,41,48,40,40,0.1111111119389534,0.21699950098991394
145,162,friend,41,63,40,40,0.05263157933950424,0.09937745332717896
145,223,friend,41,11,40,40,0.1764705926179886,0.31336918473243713
145,232,friend,41,87,40,40,0.0810810774564743,0.17528322339057922
145,242,friend,41,17,40,40,0.1428571492433548,0.29968827962875366
145,286,friend,41,7,40,40,0.15942029654979706,0.3040219247341156
145,311,friend,41,51,40,40,0.012658228166401386,0.028622962534427643
145,361,friend,41,25,40,40,0.1267605572938919,0.2510945200920105
145,415,friend,41,40,40,40,0.1764705926179886,0.31027093529701233
145,419,friend,41,62,40,40,0.03896103799343109,0.07768619060516357
145,503,friend,41,50,40,40,0.1428571492433548,0.26563408970832825
145,545,friend,41,76,40,40,0.05263157933950424,0.10120432078838348
145,593,friend,41,57,40,40,0.09589041024446487,0.18499477207660675
145,609,friend,41,32,40,40,0.0810810774564743,0.16100497543811798
145,621,friend,41,69,40,40,0.1267605572938919,0.23768287897109985
145,682,friend,41,9,40,40,0.1428571492433548,0.2718196511268616
145,726,friend,41,32,40,40,0.012658228166401386,0.019510522484779358
145,759,friend,41,22,40,40,0.0810810774564743,0.1478135883808136
145,847,friend,41,46,40,40,0.05263157933950424,0.11293651163578033
145,1001,friend,41,62,40,40,0.1428571492433548,0.2849063277244568
145,1102,friend,41,77,40,40,0.03896103799343109,0.07589486986398697
145,1106,friend,41,33,40,40,0.1764705926179886,0.3200686573982239
145,1143,friend,41,20,40,40,0.1111111119389534,0.2091725617647171
145,1419,friend,41,27,40,40,0.0,0.0
145,1423,friend,41,22,40,40,0.1267605572938919,0.2347765415906906
145,1445,friend,41,60,40,40,0.03896103799343109,0.0836782306432724
145,1515,friend,41,50,40,40,0.0810810774564743,0.17025834321975708
145,1540,friend,41,7,40,40,0.05263157933950424,0.12083649635314941
145,1567,friend,41,43,40,40,0.025641025975346565,0.058861494064331055
145,1628,friend,41,38,40,40,0.1267605572938919,0.2359188348054886
145,1666,friend,41,33,40,40,0.15942029654979706,0.26816222071647644
145,1762,friend,41,21,40,40,0.1428571492433548,0.2648860812187195
145,1773,friend,41,64,40,8,0.043478261679410934,0.11482088267803192
145,1832,friend,41,40,40,40,0.012658228166401386,0.02411738783121109
145,1895,friend,41,90,40,40,0.0810810774564743,0.16463512182235718
145,1917,friend,41,20,40,40,0.05263157933950424,0.0815950334072113
145,1961,friend,41,22,40,40,0.19402985274791718,0.33471640944480896
145,2020,friend,41,53,40,40,0.06666667014360428,0.14546290040016174
145,2061,friend,41,55,40,40,0.0810810774564743,0.15955738723278046
146,158,friend,50,35,40,40,0.09589041024446487,0.15352526307106018
146,179,friend,50,97,40,40,0.1111111119389534,0.21022434532642365
146,226,friend,50,27,40,40,0.23076923191547394,0.3754730224609375
146,227,friend,50,52,40,40,0.2698412835597992,0.46697020530700684
146,236,friend,50,81,40,40,0.1267605572938919,0.23339353501796722
146,310,friend,50,69,40,40,0.06666667014360428,0.13336317241191864
146,390,friend,50,88,40,40,0.15942029654979706,0.3062537908554077
146,413,friend,50,57,40,40,0.1111111119389534,0.21671229600906372
146,421,friend,50,52,40,40,0.25,0.40197545289993286
146,481,friend,50,65,40,40,0.06666667014360428,0.14333142340183258
146,514,friend,50,79,40,40,0.1428571492433548,0.276505708694458
146,537,friend,50,7,40,40,0.1428571492433548,0.2848725914955139
146,674,friend,50,30,40,40,0.09589041024446487,0.18272185325622559
146,726,friend,50,32,40,40,0.012658228166401386,0.02671309933066368
146,749,friend,50,82,40,40,0.19402985274791718,0.34432879090309143
146,815,friend,50,65,40,40,0.1764705926179886,0.3422333300113678
146,816,friend,50,40,40,40,0.15942029654979706,0.2671750485897064
146,882,friend,50,12,40,40,0.1428571492433548,0.24478118121623993
146,998,friend,50,13,40,40,0.09589041024446487,0.23213163018226624
146,1034,friend,50,34,40,40,0.1111111119389534,0.2149803787469864
146,1046,friend,50,14,40,40,0.19402985274791718,0.3656877279281616
146,1135,friend,50,38,40,40,0.15942029654979706,0.2613717317581177
146,1278,friend,50,33,40,40,0.09589041024446487,0.17538432776927948
146,1356,friend,50,72,40,40,0.21212121844291687,0.37184110283851624
