source,target,edge_type,weight
tag_84,artist_4048,has_tag,2.0
tag_84,artist_4058,has_tag,3.0
tag_84,artist_4060,has_tag,3.0
tag_84,artist_4064,has_tag,2.0
tag_84,artist_4069,has_tag,4.0
tag_84,artist_4073,has_tag,1.0
tag_84,artist_4074,has_tag,4.0
tag_84,artist_4075,has_tag,1.0
tag_84,artist_4077,has_tag,1.0
tag_84,artist_4079,has_tag,3.0
tag_84,artist_4082,has_tag,1.0
tag_84,artist_4089,has_tag,8.0
tag_84,artist_4092,has_tag,3.0
tag_84,artist_4115,has_tag,2.0
tag_84,artist_4116,has_tag,3.0
tag_84,artist_4118,has_tag,4.0
tag_84,artist_4119,has_tag,3.0
tag_84,artist_4153,has_tag,1.0
tag_84,artist_4177,has_tag,1.0
tag_84,artist_4191,has_tag,1.0
tag_84,artist_4199,has_tag,1.0
tag_84,artist_4201,has_tag,1.0
tag_84,artist_4223,has_tag,1.0
tag_84,artist_4225,has_tag,2.0
tag_84,artist_4250,has_tag,1.0
tag_84,artist_4262,has_tag,1.0
tag_84,artist_4291,has_tag,1.0
tag_84,artist_4311,has_tag,1.0
tag_84,artist_4355,has_tag,1.0
tag_84,artist_4359,has_tag,1.0
tag_84,artist_4384,has_tag,8.0
tag_84,artist_4435,has_tag,6.0
tag_84,artist_4443,has_tag,3.0
tag_84,artist_4444,has_tag,5.0
tag_84,artist_4448,has_tag,2.0
tag_84,artist_4529,has_tag,1.0
tag_84,artist_4532,has_tag,1.0
tag_84,artist_4609,has_tag,2.0
tag_84,artist_4704,has_tag,3.0
tag_84,artist_4742,has_tag,1.0
tag_84,artist_4762,has_tag,1.0
tag_84,artist_4802,has_tag,1.0
tag_84,artist_4994,has_tag,1.0
tag_84,artist_4999,has_tag,1.0
tag_84,artist_5001,has_tag,2.0
tag_84,artist_5027,has_tag,4.0
tag_84,artist_5030,has_tag,6.0
tag_84,artist_5310,has_tag,1.0
tag_84,artist_5410,has_tag,1.0
tag_84,artist_5412,has_tag,5.0
tag_84,artist_5414,has_tag,3.0
tag_84,artist_5417,has_tag,1.0
tag_84,artist_5419,has_tag,3.0
tag_84,artist_5423,has_tag,6.0
tag_84,artist_5429,has_tag,7.0
tag_84,artist_5437,has_tag,1.0
tag_84,artist_5439,has_tag,2.0
tag_84,artist_5440,has_tag,6.0
tag_84,artist_5473,has_tag,3.0
tag_84,artist_5480,has_tag,1.0
tag_84,artist_5540,has_tag,1.0
tag_84,artist_5546,has_tag,1.0
tag_84,artist_5549,has_tag,6.0
tag_84,artist_5553,has_tag,1.0
tag_84,artist_5555,has_tag,1.0
tag_84,artist_5657,has_tag,2.0
tag_84,artist_5735,has_tag,1.0
tag_84,artist_5879,has_tag,1.0
tag_84,artist_5890,has_tag,4.0
tag_84,artist_5893,has_tag,1.0
tag_84,artist_5911,has_tag,1.0
tag_84,artist_5914,has_tag,2.0
tag_84,artist_5925,has_tag,4.0
tag_84,artist_5926,has_tag,5.0
tag_84,artist_5928,has_tag,1.0
tag_84,artist_5929,has_tag,1.0
tag_84,artist_5942,has_tag,2.0
tag_84,artist_5972,has_tag,1.0
tag_84,artist_5978,has_tag,1.0
tag_84,artist_6006,has_tag,1.0
tag_84,artist_6039,has_tag,1.0
tag_84,artist_6146,has_tag,2.0
tag_84,artist_6182,has_tag,5.0
tag_84,artist_6184,has_tag,1.0
tag_84,artist_6186,has_tag,2.0
tag_84,artist_6188,has_tag,1.0
tag_84,artist_6198,has_tag,1.0
tag_84,artist_6202,has_tag,1.0
tag_84,artist_6204,has_tag,3.0
tag_84,artist_6210,has_tag,1.0
tag_84,artist_6217,has_tag,5.0
tag_84,artist_6221,has_tag,1.0
tag_84,artist_6222,has_tag,3.0
tag_84,artist_6223,has_tag,3.0
tag_84,artist_6225,has_tag,1.0
tag_84,artist_6227,has_tag,3.0
tag_84,artist_6229,has_tag,1.0
tag_84,artist_6230,has_tag,2.0
tag_84,artist_6231,has_tag,1.0
tag_84,artist_6293,has_tag,1.0
tag_84,artist_6295,has_tag,1.0
tag_84,artist_6296,has_tag,1.0
tag_84,artist_6297,has_tag,1.0
tag_84,artist_6301,has_tag,1.0
tag_84,artist_6374,has_tag,1.0
tag_84,artist_6417,has_tag,1.0
tag_84,artist_6422,has_tag,1.0
tag_84,artist_6424,has_tag,1.0
tag_84,artist_6453,has_tag,1.0
tag_84,artist_6463,has_tag,1.0
tag_84,artist_6539,has_tag,1.0
tag_84,artist_6602,has_tag,2.0
tag_84,artist_6608,has_tag,1.0
tag_84,artist_6681,has_tag,1.0
tag_84,artist_6687,has_tag,3.0
tag_84,artist_6726,has_tag,4.0
tag_84,artist_6739,has_tag,1.0
tag_84,artist_6773,has_tag,1.0
tag_84,artist_6785,has_tag,1.0
tag_84,artist_6789,has_tag,1.0
tag_84,artist_6823,has_tag,1.0
tag_84,artist_6824,has_tag,3.0
tag_84,artist_6833,has_tag,2.0
tag_84,artist_6835,has_tag,1.0
tag_84,artist_6847,has_tag,1.0
tag_84,artist_6852,has_tag,1.0
tag_84,artist_6911,has_tag,1.0
tag_84,artist_6913,has_tag,1.0
tag_84,artist_6920,has_tag,1.0
tag_84,artist_7074,has_tag,4.0
tag_84,artist_7076,has_tag,1.0
tag_84,artist_7144,has_tag,1.0
tag_84,artist_7147,has_tag,1.0
tag_84,artist_7150,has_tag,1.0
tag_84,artist_7178,has_tag,1.0
tag_84,artist_7180,has_tag,3.0
tag_84,artist_7183,has_tag,2.0
tag_84,artist_7185,has_tag,1.0
tag_84,artist_7186,has_tag,1.0
tag_84,artist_7187,has_tag,11.0
tag_84,artist_7188,has_tag,2.0
tag_84,artist_7190,has_tag,3.0
tag_84,artist_7194,has_tag,2.0
tag_84,artist_7264,has_tag,1.0
tag_84,artist_7318,has_tag,1.0
tag_84,artist_7320,has_tag,1.0
tag_84,artist_7321,has_tag,1.0
tag_84,artist_7323,has_tag,1.0
tag_84,artist_7325,has_tag,2.0
tag_84,artist_7327,has_tag,1.0
tag_84,artist_7376,has_tag,1.0
tag_84,artist_7379,has_tag,1.0
tag_84,artist_7407,has_tag,1.0
tag_84,artist_7511,has_tag,1.0
tag_84,artist_7525,has_tag,1.0
tag_84,artist_7625,has_tag,1.0
tag_84,artist_7642,has_tag,1.0
tag_84,artist_7645,has_tag,1.0
tag_84,artist_7649,has_tag,1.0
tag_84,artist_7663,has_tag,6.0
tag_84,artist_7725,has_tag,2.0
tag_84,artist_7737,has_tag,1.0
tag_84,artist_7743,has_tag,2.0
tag_84,artist_7744,has_tag,3.0
tag_84,artist_7745,has_tag,1.0
tag_84,artist_7750,has_tag,1.0
tag_84,artist_7777,has_tag,1.0
tag_84,artist_7787,has_tag,1.0
tag_84,artist_7822,has_tag,2.0
tag_84,artist_7857,has_tag,1.0
tag_84,artist_7889,has_tag,1.0
tag_84,artist_7890,has_tag,2.0
tag_84,artist_7898,has_tag,1.0
tag_84,artist_7946,has_tag,1.0
tag_84,artist_8043,has_tag,2.0
tag_84,artist_8044,has_tag,1.0
tag_84,artist_8046,has_tag,2.0
tag_84,artist_8048,has_tag,1.0
tag_84,artist_8054,has_tag,1.0
tag_84,artist_8210,has_tag,1.0
tag_84,artist_8271,has_tag,1.0
tag_84,artist_8274,has_tag,1.0
tag_84,artist_8307,has_tag,1.0
tag_84,artist_8418,has_tag,2.0
tag_84,artist_8459,has_tag,2.0
tag_84,artist_8467,has_tag,1.0
tag_84,artist_8479,has_tag,4.0
tag_84,artist_8483,has_tag,1.0
tag_84,artist_8500,has_tag,1.0
tag_84,artist_8591,has_tag,1.0
tag_84,artist_8649,has_tag,1.0
tag_84,artist_8656,has_tag,1.0
tag_84,artist_8659,has_tag,1.0
tag_84,artist_8677,has_tag,1.0
tag_84,artist_8705,has_tag,1.0
tag_84,artist_8708,has_tag,1.0
tag_84,artist_8710,has_tag,6.0
tag_84,artist_8769,has_tag,1.0
tag_84,artist_8830,has_tag,5.0
tag_84,artist_8832,has_tag,2.0
tag_84,artist_8840,has_tag,2.0
tag_84,artist_8866,has_tag,1.0
tag_84,artist_9081,has_tag,1.0
tag_84,artist_9132,has_tag,2.0
tag_84,artist_9135,has_tag,3.0
tag_84,artist_9162,has_tag,1.0
tag_84,artist_9305,has_tag,2.0
tag_84,artist_9310,has_tag,1.0
tag_84,artist_9318,has_tag,1.0
tag_84,artist_9332,has_tag,2.0
tag_84,artist_9338,has_tag,1.0
tag_84,artist_9416,has_tag,1.0
tag_84,artist_9467,has_tag,1.0
tag_84,artist_9484,has_tag,1.0
tag_84,artist_9485,has_tag,3.0
tag_84,artist_9487,has_tag,1.0
tag_84,artist_9541,has_tag,1.0
tag_84,artist_9544,has_tag,1.0
tag_84,artist_9587,has_tag,1.0
tag_84,artist_9632,has_tag,1.0
tag_84,artist_9673,has_tag,2.0
tag_84,artist_9751,has_tag,1.0
tag_84,artist_9823,has_tag,1.0
tag_84,artist_9858,has_tag,1.0
tag_84,artist_9877,has_tag,1.0
tag_84,artist_9951,has_tag,1.0
tag_84,artist_9955,has_tag,1.0
tag_84,artist_9977,has_tag,3.0
tag_84,artist_10039,has_tag,1.0
tag_84,artist_10080,has_tag,1.0
tag_84,artist_10107,has_tag,1.0
tag_84,artist_10110,has_tag,1.0
tag_84,artist_10118,has_tag,1.0
tag_84,artist_10214,has_tag,3.0
tag_84,artist_10324,has_tag,1.0
tag_84,artist_10327,has_tag,4.0
tag_84,artist_10385,has_tag,1.0
tag_84,artist_10411,has_tag,1.0
tag_84,artist_10478,has_tag,1.0
tag_84,artist_10517,has_tag,1.0
tag_84,artist_10535,has_tag,2.0
tag_84,artist_10610,has_tag,3.0
tag_84,artist_10611,has_tag,1.0
tag_84,artist_10613,has_tag,1.0
tag_84,artist_10616,has_tag,1.0
tag_84,artist_10617,has_tag,1.0
tag_84,artist_10618,has_tag,3.0
tag_84,artist_10657,has_tag,1.0
tag_84,artist_10681,has_tag,3.0
tag_84,artist_10718,has_tag,1.0
tag_84,artist_10720,has_tag,1.0
tag_84,artist_10756,has_tag,1.0
tag_84,artist_10923,has_tag,1.0
tag_84,artist_10961,has_tag,4.0
tag_84,artist_11049,has_tag,2.0
tag_84,artist_11061,has_tag,1.0
tag_84,artist_11155,has_tag,2.0
tag_84,artist_11177,has_tag,2.0
tag_84,artist_11179,has_tag,1.0
tag_84,artist_11181,has_tag,2.0
tag_84,artist_11215,has_tag,1.0
tag_84,artist_11244,has_tag,3.0
tag_84,artist_11256,has_tag,1.0
tag_84,artist_11286,has_tag,1.0
tag_84,artist_11412,has_tag,1.0
tag_84,artist_11423,has_tag,2.0
tag_84,artist_11460,has_tag,1.0
tag_84,artist_11463,has_tag,1.0
tag_84,artist_11512,has_tag,1.0
tag_84,artist_11548,has_tag,2.0
tag_84,artist_11549,has_tag,1.0
tag_84,artist_11550,has_tag,1.0
tag_84,artist_11598,has_tag,2.0
tag_84,artist_11623,has_tag,1.0
tag_84,artist_11701,has_tag,1.0
tag_84,artist_11726,has_tag,1.0
tag_84,artist_11737,has_tag,1.0
tag_84,artist_11739,has_tag,2.0
tag_84,artist_11791,has_tag,1.0
tag_84,artist_11793,has_tag,2.0
tag_84,artist_11812,has_tag,1.0
tag_84,artist_11819,has_tag,1.0
tag_84,artist_11892,has_tag,1.0
tag_84,artist_11900,has_tag,1.0
tag_84,artist_11910,has_tag,1.0
tag_84,artist_11950,has_tag,1.0
tag_84,artist_12002,has_tag,1.0
tag_84,artist_12004,has_tag,1.0
tag_84,artist_12104,has_tag,1.0
tag_84,artist_12105,has_tag,1.0
tag_84,artist_12168,has_tag,2.0
tag_84,artist_12169,has_tag,1.0
tag_84,artist_12202,has_tag,1.0
tag_84,artist_12205,has_tag,1.0
tag_84,artist_12218,has_tag,3.0
tag_84,artist_12274,has_tag,1.0
tag_84,artist_12295,has_tag,1.0
tag_84,artist_12330,has_tag,1.0
tag_84,artist_12356,has_tag,1.0
tag_84,artist_12384,has_tag,1.0
tag_84,artist_12410,has_tag,1.0
tag_84,artist_12487,has_tag,1.0
tag_84,artist_12552,has_tag,3.0
tag_84,artist_12711,has_tag,1.0
tag_84,artist_12787,has_tag,1.0
tag_84,artist_12915,has_tag,1.0
tag_84,artist_12917,has_tag,1.0
tag_84,artist_12918,has_tag,3.0
tag_84,artist_13066,has_tag,1.0
tag_84,artist_13147,has_tag,1.0
tag_84,artist_13206,has_tag,1.0
tag_84,artist_13221,has_tag,1.0
tag_84,artist_13258,has_tag,1.0
tag_84,artist_13289,has_tag,2.0
tag_84,artist_13406,has_tag,5.0
tag_84,artist_13419,has_tag,1.0
tag_84,artist_13425,has_tag,3.0
tag_84,artist_13516,has_tag,1.0
tag_84,artist_13521,has_tag,1.0
tag_84,artist_13539,has_tag,1.0
tag_84,artist_13575,has_tag,1.0
tag_84,artist_13610,has_tag,1.0
tag_84,artist_13632,has_tag,1.0
tag_84,artist_13645,has_tag,1.0
tag_84,artist_13672,has_tag,1.0
tag_84,artist_13688,has_tag,1.0
tag_84,artist_13710,has_tag,1.0
tag_84,artist_13724,has_tag,2.0
tag_84,artist_13744,has_tag,1.0
tag_84,artist_13748,has_tag,1.0
tag_84,artist_13779,has_tag,1.0
tag_84,artist_13842,has_tag,1.0
tag_84,artist_13845,has_tag,1.0
tag_84,artist_14011,has_tag,1.0
tag_84,artist_14144,has_tag,1.0
tag_84,artist_14156,has_tag,1.0
tag_84,artist_14184,has_tag,2.0
tag_84,artist_14208,has_tag,1.0
tag_84,artist_14252,has_tag,1.0
tag_84,artist_14347,has_tag,1.0
tag_84,artist_14354,has_tag,3.0
tag_84,artist_14359,has_tag,2.0
tag_84,artist_14385,has_tag,1.0
tag_84,artist_14453,has_tag,1.0
tag_84,artist_14459,has_tag,1.0
tag_84,artist_14534,has_tag,2.0
tag_84,artist_14636,has_tag,1.0
tag_84,artist_14646,has_tag,2.0
tag_84,artist_14663,has_tag,1.0
tag_84,artist_14846,has_tag,1.0
tag_84,artist_14932,has_tag,1.0
tag_84,artist_14941,has_tag,1.0
tag_84,artist_15100,has_tag,1.0
tag_84,artist_15124,has_tag,2.0
tag_84,artist_15159,has_tag,1.0
tag_84,artist_15172,has_tag,1.0
tag_84,artist_15192,has_tag,1.0
tag_84,artist_15294,has_tag,1.0
tag_84,artist_15344,has_tag,1.0
tag_84,artist_15420,has_tag,1.0
tag_84,artist_15430,has_tag,1.0
tag_84,artist_15639,has_tag,1.0
tag_84,artist_15771,has_tag,1.0
tag_84,artist_15866,has_tag,1.0
tag_84,artist_15938,has_tag,1.0
tag_84,artist_15947,has_tag,1.0
tag_84,artist_15974,has_tag,1.0
tag_84,artist_15993,has_tag,1.0
tag_84,artist_15994,has_tag,1.0
tag_84,artist_16016,has_tag,1.0
tag_84,artist_16022,has_tag,1.0
tag_84,artist_16055,has_tag,1.0
tag_84,artist_16059,has_tag,1.0
tag_84,artist_16090,has_tag,1.0
tag_84,artist_16169,has_tag,1.0
tag_84,artist_16340,has_tag,2.0
tag_84,artist_16345,has_tag,1.0
tag_84,artist_16358,has_tag,1.0
tag_84,artist_16412,has_tag,1.0
tag_84,artist_16416,has_tag,1.0
tag_84,artist_16607,has_tag,1.0
tag_84,artist_16616,has_tag,1.0
tag_84,artist_16622,has_tag,1.0
tag_84,artist_16677,has_tag,1.0
tag_84,artist_16707,has_tag,1.0
tag_84,artist_16894,has_tag,1.0
tag_84,artist_17058,has_tag,1.0
tag_84,artist_17073,has_tag,1.0
tag_84,artist_17139,has_tag,1.0
tag_84,artist_17142,has_tag,1.0
tag_84,artist_17148,has_tag,1.0
tag_84,artist_17167,has_tag,1.0
tag_84,artist_17181,has_tag,1.0
tag_84,artist_17289,has_tag,1.0
tag_84,artist_17374,has_tag,1.0
tag_84,artist_17473,has_tag,1.0
tag_84,artist_17505,has_tag,1.0
tag_84,artist_17613,has_tag,1.0
tag_84,artist_17637,has_tag,1.0
tag_84,artist_17685,has_tag,1.0
tag_84,artist_17699,has_tag,1.0
tag_84,artist_17735,has_tag,1.0
tag_84,artist_17873,has_tag,2.0
tag_84,artist_17898,has_tag,1.0
tag_84,artist_17901,has_tag,1.0
tag_84,artist_18002,has_tag,1.0
tag_84,artist_18009,has_tag,1.0
tag_84,artist_18081,has_tag,1.0
tag_84,artist_18087,has_tag,1.0
tag_84,artist_18430,has_tag,2.0
tag_84,artist_18459,has_tag,1.0
tag_84,artist_18515,has_tag,2.0
tag_84,artist_18555,has_tag,2.0
tag_84,artist_18655,has_tag,1.0
tag_228,artist_55,has_tag,3.0
tag_228,artist_89,has_tag,8.0
tag_228,artist_97,has_tag,1.0
tag_228,artist_157,has_tag,2.0
tag_228,artist_163,has_tag,1.0
tag_228,artist_167,has_tag,1.0
tag_228,artist_182,has_tag,1.0
tag_228,artist_191,has_tag,1.0
tag_228,artist_203,has_tag,1.0
tag_228,artist_207,has_tag,1.0
tag_228,artist_217,has_tag,1.0
tag_228,artist_227,has_tag,2.0
tag_228,artist_234,has_tag,1.0
tag_228,artist_248,has_tag,1.0
tag_228,artist_251,has_tag,1.0
tag_228,artist_262,has_tag,1.0
tag_228,artist_267,has_tag,1.0
tag_228,artist_271,has_tag,1.0
tag_228,artist_278,has_tag,1.0
tag_228,artist_285,has_tag,1.0
tag_228,artist_287,has_tag,1.0
tag_228,artist_288,has_tag,4.0
tag_228,artist_289,has_tag,12.0
tag_228,artist_291,has_tag,1.0
tag_228,artist_292,has_tag,3.0
tag_228,artist_293,has_tag,1.0
tag_228,artist_294,has_tag,1.0
tag_228,artist_295,has_tag,3.0
tag_228,artist_296,has_tag,1.0
tag_228,artist_298,has_tag,2.0
tag_228,artist_299,has_tag,1.0
tag_228,artist_300,has_tag,8.0
tag_228,artist_302,has_tag,2.0
tag_228,artist_304,has_tag,1.0
tag_228,artist_306,has_tag,2.0
tag_228,artist_310,has_tag,1.0
tag_228,artist_318,has_tag,1.0
tag_228,artist_323,has_tag,1.0
tag_228,artist_324,has_tag,1.0
tag_228,artist_325,has_tag,3.0
tag_228,artist_326,has_tag,1.0
tag_228,artist_327,has_tag,1.0
tag_228,artist_328,has_tag,1.0
tag_228,artist_331,has_tag,2.0
tag_228,artist_333,has_tag,4.0
tag_228,artist_344,has_tag,6.0
tag_228,artist_355,has_tag,1.0
tag_228,artist_386,has_tag,2.0
tag_228,artist_403,has_tag,1.0
tag_228,artist_430,has_tag,1.0
tag_228,artist_455,has_tag,1.0
tag_228,artist_456,has_tag,1.0
tag_228,artist_458,has_tag,2.0
tag_228,artist_461,has_tag,7.0
tag_228,artist_464,has_tag,3.0
tag_228,artist_466,has_tag,2.0
tag_228,artist_468,has_tag,2.0
tag_228,artist_471,has_tag,1.0
tag_228,artist_475,has_tag,3.0
tag_228,artist_484,has_tag,1.0
tag_228,artist_485,has_tag,1.0
tag_228,artist_525,has_tag,2.0
tag_228,artist_527,has_tag,1.0
tag_228,artist_528,has_tag,2.0
tag_228,artist_530,has_tag,1.0
tag_228,artist_531,has_tag,1.0
tag_228,artist_532,has_tag,1.0
tag_228,artist_536,has_tag,2.0
tag_228,artist_538,has_tag,2.0
tag_228,artist_543,has_tag,1.0
tag_228,artist_546,has_tag,1.0
tag_228,artist_599,has_tag,1.0
tag_228,artist_614,has_tag,1.0
tag_228,artist_622,has_tag,1.0
tag_228,artist_679,has_tag,2.0
tag_228,artist_680,has_tag,1.0
tag_228,artist_681,has_tag,3.0
tag_228,artist_683,has_tag,1.0
tag_228,artist_686,has_tag,2.0
tag_228,artist_689,has_tag,1.0
tag_228,artist_690,has_tag,1.0
tag_228,artist_692,has_tag,1.0
tag_228,artist_693,has_tag,1.0
tag_228,artist_699,has_tag,1.0
tag_228,artist_701,has_tag,5.0
tag_228,artist_802,has_tag,1.0
tag_228,artist_906,has_tag,1.0
tag_228,artist_907,has_tag,2.0
tag_228,artist_908,has_tag,1.0
tag_228,artist_913,has_tag,1.0
tag_228,artist_986,has_tag,1.0
tag_228,artist_999,has_tag,1.0
tag_228,artist_1021,has_tag,1.0
tag_228,artist_1032,has_tag,2.0
tag_228,artist_1037,has_tag,1.0
tag_228,artist_1047,has_tag,2.0
tag_228,artist_1051,has_tag,1.0
tag_228,artist_1073,has_tag,1.0
tag_228,artist_1081,has_tag,1.0
tag_228,artist_1106,has_tag,2.0
tag_228,artist_1198,has_tag,1.0
tag_228,artist_1242,has_tag,1.0
tag_228,artist_1400,has_tag,1.0
tag_228,artist_1428,has_tag,1.0
tag_228,artist_1452,has_tag,1.0
tag_228,artist_1456,has_tag,1.0
tag_228,artist_1458,has_tag,2.0
tag_228,artist_1459,has_tag,1.0
tag_228,artist_1460,has_tag,1.0
tag_228,artist_1461,has_tag,1.0
tag_228,artist_1464,has_tag,1.0
tag_228,artist_1465,has_tag,1.0
tag_228,artist_1511,has_tag,1.0
tag_228,artist_1613,has_tag,1.0
tag_228,artist_1620,has_tag,1.0
tag_228,artist_1641,has_tag,1.0
tag_228,artist_1673,has_tag,1.0
tag_228,artist_1679,has_tag,1.0
tag_228,artist_1680,has_tag,1.0
tag_228,artist_1684,has_tag,1.0
tag_228,artist_1685,has_tag,1.0
tag_228,artist_1694,has_tag,1.0
tag_228,artist_1839,has_tag,1.0
tag_228,artist_1941,has_tag,1.0
tag_228,artist_1952,has_tag,1.0
tag_228,artist_1988,has_tag,1.0
tag_228,artist_2044,has_tag,1.0
tag_228,artist_2089,has_tag,1.0
tag_228,artist_2094,has_tag,1.0
tag_228,artist_2114,has_tag,1.0
tag_228,artist_2127,has_tag,1.0
tag_228,artist_2179,has_tag,1.0
tag_228,artist_2222,has_tag,1.0
tag_228,artist_2252,has_tag,1.0
tag_228,artist_2440,has_tag,1.0
tag_228,artist_2523,has_tag,1.0
tag_228,artist_2548,has_tag,1.0
tag_228,artist_2693,has_tag,1.0
tag_228,artist_2799,has_tag,1.0
tag_228,artist_2904,has_tag,1.0
tag_228,artist_2906,has_tag,1.0
tag_228,artist_2907,has_tag,1.0
tag_228,artist_2910,has_tag,1.0
tag_228,artist_2915,has_tag,1.0
tag_228,artist_2923,has_tag,1.0
tag_228,artist_2934,has_tag,1.0
tag_228,artist_2936,has_tag,1.0
tag_228,artist_3081,has_tag,1.0
tag_228,artist_3199,has_tag,1.0
tag_228,artist_3206,has_tag,1.0
tag_228,artist_3227,has_tag,1.0
tag_228,artist_3258,has_tag,1.0
tag_228,artist_3293,has_tag,1.0
tag_228,artist_3313,has_tag,1.0
tag_228,artist_3318,has_tag,1.0
tag_228,artist_3322,has_tag,1.0
tag_228,artist_3324,has_tag,1.0
tag_228,artist_3357,has_tag,1.0
tag_228,artist_3373,has_tag,2.0
tag_228,artist_3461,has_tag,1.0
tag_228,artist_3557,has_tag,1.0
tag_228,artist_3733,has_tag,1.0
tag_228,artist_3748,has_tag,1.0
tag_228,artist_3865,has_tag,1.0
tag_228,artist_3947,has_tag,1.0
tag_228,artist_3948,has_tag,1.0
tag_228,artist_3949,has_tag,1.0
tag_228,artist_3953,has_tag,1.0
tag_228,artist_3958,has_tag,1.0
tag_228,artist_3960,has_tag,1.0
tag_228,artist_3962,has_tag,1.0
tag_228,artist_3963,has_tag,1.0
tag_228,artist_3964,has_tag,1.0
tag_228,artist_3965,has_tag,1.0
tag_228,artist_3972,has_tag,1.0
tag_228,artist_3973,has_tag,1.0
tag_228,artist_3977,has_tag,1.0
tag_228,artist_3978,has_tag,1.0
tag_228,artist_4118,has_tag,1.0
tag_228,artist_4348,has_tag,1.0
tag_228,artist_4387,has_tag,1.0
tag_228,artist_4389,has_tag,1.0
tag_228,artist_4435,has_tag,1.0
tag_228,artist_4481,has_tag,1.0
tag_228,artist_4562,has_tag,1.0
tag_228,artist_4575,has_tag,1.0
tag_228,artist_4686,has_tag,1.0
tag_228,artist_4687,has_tag,1.0
tag_228,artist_4704,has_tag,1.0
tag_228,artist_4811,has_tag,2.0
tag_228,artist_4932,has_tag,1.0
tag_228,artist_5000,has_tag,1.0
tag_228,artist_5099,has_tag,1.0
tag_228,artist_5151,has_tag,1.0
tag_228,artist_5215,has_tag,1.0
tag_228,artist_5228,has_tag,1.0
tag_228,artist_5286,has_tag,1.0
tag_228,artist_5375,has_tag,1.0
tag_228,artist_5439,has_tag,1.0
tag_228,artist_5534,has_tag,1.0
tag_228,artist_5836,has_tag,1.0
tag_228,artist_5939,has_tag,1.0
tag_228,artist_6362,has_tag,1.0
tag_228,artist_6591,has_tag,1.0
tag_228,artist_6619,has_tag,1.0
tag_228,artist_6708,has_tag,1.0
tag_228,artist_6777,has_tag,1.0
tag_228,artist_6836,has_tag,1.0
tag_228,artist_6887,has_tag,1.0
tag_228,artist_6889,has_tag,1.0
tag_228,artist_6891,has_tag,1.0
tag_228,artist_6895,has_tag,1.0
tag_228,artist_6899,has_tag,1.0
tag_228,artist_6900,has_tag,1.0
tag_228,artist_6902,has_tag,1.0
tag_228,artist_7427,has_tag,1.0
tag_228,artist_7868,has_tag,1.0
tag_228,artist_7935,has_tag,1.0
tag_228,artist_8056,has_tag,1.0
tag_228,artist_8314,has_tag,1.0
tag_228,artist_8364,has_tag,1.0
tag_228,artist_8376,has_tag,1.0
tag_228,artist_8500,has_tag,1.0
tag_228,artist_8552,has_tag,1.0
tag_228,artist_8570,has_tag,1.0
tag_228,artist_8863,has_tag,1.0
tag_228,artist_9288,has_tag,1.0
tag_228,artist_9290,has_tag,1.0
tag_228,artist_9292,has_tag,1.0
tag_228,artist_9296,has_tag,2.0
tag_228,artist_9300,has_tag,1.0
tag_228,artist_9423,has_tag,1.0
tag_228,artist_9647,has_tag,1.0
tag_228,artist_9734,has_tag,1.0
tag_228,artist_9737,has_tag,1.0
tag_228,artist_10055,has_tag,1.0
tag_228,artist_10632,has_tag,1.0
tag_228,artist_12129,has_tag,1.0
tag_228,artist_12477,has_tag,1.0
tag_228,artist_13357,has_tag,1.0
tag_228,artist_13637,has_tag,1.0
tag_228,artist_13761,has_tag,1.0
tag_228,artist_13900,has_tag,1.0
tag_228,artist_14645,has_tag,1.0
tag_228,artist_15236,has_tag,1.0
tag_228,artist_15803,has_tag,1.0
tag_228,artist_16500,has_tag,1.0
tag_228,artist_16832,has_tag,1.0
tag_228,artist_16923,has_tag,1.0
tag_228,artist_17685,has_tag,1.0
tag_719,artist_46,has_tag,1.0
tag_719,artist_72,has_tag,1.0
tag_719,artist_89,has_tag,3.0
tag_719,artist_191,has_tag,2.0
tag_719,artist_206,has_tag,1.0
tag_719,artist_210,has_tag,1.0
tag_719,artist_238,has_tag,2.0
tag_719,artist_288,has_tag,3.0
tag_719,artist_289,has_tag,1.0
tag_719,artist_318,has_tag,1.0
tag_719,artist_323,has_tag,1.0
tag_719,artist_420,has_tag,1.0
tag_719,artist_425,has_tag,1.0
tag_719,artist_464,has_tag,1.0
tag_719,artist_498,has_tag,2.0
tag_719,artist_501,has_tag,1.0
tag_719,artist_546,has_tag,1.0
tag_719,artist_689,has_tag,1.0
tag_719,artist_696,has_tag,2.0
tag_719,artist_697,has_tag,1.0
tag_719,artist_703,has_tag,1.0
tag_719,artist_704,has_tag,2.0
tag_719,artist_757,has_tag,1.0
tag_719,artist_903,has_tag,1.0
tag_719,artist_907,has_tag,2.0
tag_719,artist_972,has_tag,1.0
tag_719,artist_1079,has_tag,1.0
tag_719,artist_1106,has_tag,2.0
tag_719,artist_1127,has_tag,1.0
tag_719,artist_1186,has_tag,2.0
tag_719,artist_1243,has_tag,1.0
tag_719,artist_1376,has_tag,1.0
tag_719,artist_1390,has_tag,2.0
tag_719,artist_1400,has_tag,1.0
tag_719,artist_1401,has_tag,1.0
tag_719,artist_1456,has_tag,1.0
tag_719,artist_1486,has_tag,1.0
tag_719,artist_1487,has_tag,1.0
tag_719,artist_1502,has_tag,1.0
tag_719,artist_1613,has_tag,2.0
tag_719,artist_1617,has_tag,1.0
