node_id,node_type,label
tag_6447,tag,21st century
artist_633,artist,Ornette Coleman
artist_634,artist,ÎÎ¹ÏÎ¬Î»Î·Ï Î§Î±ÏÎ¶Î·Î³Î¹Î¬Î½Î½Î·Ï
artist_635,artist,Teen Angels
tag_7079,tag,casi angeles
tag_7251,tag,group
artist_636,artist,Ivi Adamou
tag_293,tag,cypriot
artist_637,artist,Helena Paparizou
tag_301,tag,eurovision
artist_638,artist,Kalomoira
tag_291,tag,greek
artist_640,artist,ÎÎ½Î½Î± ÎÎ¹ÏÏÎ·
tag_294,tag,greek pop
artist_641,artist,Laura Pausini
tag_1251,tag,italian pop
tag_4906,tag,laura pausini
tag_11358,tag,depre
tag_11359,tag,corta venas
tag_11360,tag,dedicadas
artist_642,artist,Banghra
artist_643,artist,Nikolas Metaxas
artist_644,artist,Inna
tag_2815,tag,romania
tag_12162,tag,inna
artist_645,artist,Stavento
artist_646,artist,RBD
tag_368,tag,mexican
tag_2829,tag,death brutal technical atmospheric metal
tag_2832,tag,musica docta
tag_2990,tag,rbd
tag_6032,tag,cagada
tag_8431,tag,best single
tag_12027,tag,cocksucker
artist_647,artist,Eleftheria Eleftheriou
tag_303,tag,x factor
artist_648,artist,Antonis Remos
tag_307,tag,pop folk
tag_310,tag,modern folk
tag_312,tag,greek folk
tag_313,tag,laiko
artist_650,artist,Giorgos Papadopoulos
artist_652,artist,Hadise
artist_655,artist,Jessy Matador
artist_656,artist,Master Tempo
tag_300,tag,greek hip-hop
artist_657,artist,Paolo Meneguzzi
artist_658,artist,Floricienta
tag_5483,tag,tiempos tristez y raros en floricienta :c
tag_5485,tag,ayy que epocas viviamos suspirando por el freezer lll :d jaja
artist_659,artist,Erreway
tag_5470,tag,esos momentos de horarios raros para ver erreway en el 9 comentando con siss nuestras parejas cambiadas jaja
artist_660,artist,Dima Bilan
tag_1628,tag,russian pop
tag_8067,tag,kabardino-balkaria
artist_661,artist,Stromae
artist_662,artist,Tamta
artist_667,artist,Evridiki
artist_668,artist,Mando
artist_669,artist,Eric Saade
artist_670,artist,Safura
artist_671,artist,Alkistis Protopsalti
artist_672,artist,Denise Rosenthal
tag_320,tag,chilean
artist_674,artist,Darin
tag_6289,tag,darin
tag_11589,tag,eat me
tag_11590,tag,should not wear clothes
artist_675,artist,Despoina Olympiou
artist_676,artist,Yohanna
artist_677,artist,Kostas Martakis
artist_678,artist,Soulthrow
artist_679,artist,Glee Cast
tag_493,tag,glee
tag_1635,tag,rem
tag_2867,tag,tv
tag_3214,tag,glee season 2
tag_6414,tag,diana agron
tag_6415,tag,quinn fabray
tag_6417,tag,quinn
tag_6419,tag,quinns2
tag_7412,tag,song
tag_10446,tag,cory
tag_10447,tag,chord overstreet
tag_10449,tag,heather morris
tag_10454,tag,dreamgirls
tag_11155,tag,podre
tag_11156,tag,rotten
tag_11189,tag,passiva
tag_12397,tag,lea
artist_680,artist,The Veronicas
tag_3020,tag,i like this song
tag_3021,tag,power song
tag_3163,tag,the veronicas
tag_3786,tag,twins
tag_3824,tag,veronicas
tag_5221,tag,untouched
tag_6277,tag,female duo
artist_681,artist,Demi Lovato
tag_653,tag,camp rock
tag_769,tag,demi lovato
tag_4312,tag,fave female singers
tag_4313,tag,strong voice
tag_4386,tag,national anthem
tag_5477,tag,el mejor regalo de ella con esta cancion 3
tag_5478,tag,el mejor regalode ella con esta cancion 3
tag_5951,tag,strong vocalist
tag_8390,tag,teen pop rock
tag_8946,tag,don't forget
tag_8947,tag,love her so much
tag_10452,tag,soundtrack musical
tag_10747,tag,so deep i almost drown
tag_12256,tag,sonny with a chance
artist_682,artist,Lights
tag_8998,tag,the lights
artist_683,artist,John Mayer
tag_1868,tag,soul rock
tag_1926,tag,download required
tag_3962,tag,mactonight essential
tag_4769,tag,couples
tag_10719,tag,john mayer
tag_11717,tag,sun
tag_11902,tag,boy with guitar
tag_12276,tag,soul searching
artist_685,artist,Nick Jonas & The Administration
artist_686,artist,Selena Gomez & the Scene
tag_1662,tag,i hate her but i love the song
tag_3617,tag,selena
tag_7740,tag,young diva
tag_7775,tag,selena gomez
tag_11351,tag,kiss and tell
tag_11356,tag,a year without a rain
tag_12474,tag,fan
artist_687,artist,All Time Low
tag_487,tag,poison
tag_490,tag,all time low
tag_491,tag,nothing personal
tag_4314,tag,repeat
tag_8802,tag,hot guys
artist_688,artist,Honor Society
tag_9896,tag,honor society
artist_689,artist,Florence + the Machine
tag_2846,tag,impassioned
tag_2848,tag,exciting
tag_2849,tag,original
tag_3868,tag,amazing lyrics
tag_8270,tag,earth-shatteringly sexy music
tag_9200,tag,florence and the machine
tag_10032,tag,cosmic
tag_10033,tag,machine
tag_10034,tag,florence
artist_690,artist,Marina & the Diamonds
tag_1597,tag,folktronic
tag_7456,tag,uk pop
tag_7457,tag,uk indie
tag_7458,tag,pop indie
artist_691,artist,Owl City
tag_3309,tag,adam young
tag_4551,tag,valentines
tag_4552,tag,marry taylor
tag_6067,tag,optimistic electronica
tag_9512,tag,powerpop that makes meh fuzzy inside
tag_10899,tag,wishful
tag_12520,tag,synthie pop
tag_12521,tag,smexiiness 8d
artist_692,artist,Mitchel Musso
tag_10221,tag,radio disney
artist_693,artist,Hey Monday
artist_694,artist,Darren Criss
tag_11330,tag,godlike people of awesomeness
artist_696,artist,The Pierces
artist_697,artist,Sia
tag_3783,tag,funny lyrics
tag_10451,tag,blair and chuck
artist_698,artist,Duncan Sheik & Steven Sater
artist_699,artist,EsmÃ©e Denters
tag_10911,tag,denters
tag_10912,tag,esmee
tag_10913,tag,outta
tag_10914,tag,here
artist_700,artist,Boyce Avenue
artist_701,artist,Shakira
tag_635,tag,shakira
tag_668,tag,copa
tag_722,tag,colombia
tag_723,tag,reggaeton
tag_728,tag,rock en espanol
tag_2701,tag,poet
tag_2703,tag,minha
tag_2704,tag,my drug
tag_2705,tag,you make me smile
tag_2706,tag,special for me
tag_2708,tag,amo-te
tag_2709,tag,brazil loves shakira
tag_2710,tag,brilliant cantautor
tag_2711,tag,orgulho latino
tag_2714,tag,heartbreak
tag_2715,tag,5 star
tag_2716,tag,dance all night
tag_2717,tag,best she wolf song
tag_2718,tag,viciante
tag_2719,tag,best coreography
tag_3820,tag,loca
tag_5065,tag,song  of the decade
tag_5067,tag,shakira - give it up to me
tag_5068,tag,freshlyground
tag_5069,tag,the best official world cup song ever
tag_5166,tag,sexy as hell
tag_5279,tag,belly dancer
tag_5280,tag,shaki
tag_5281,tag,most talented
tag_5282,tag,best dancer alive
tag_6113,tag,hips dont lie
tag_6440,tag,colombian
tag_6885,tag,song of the decade
tag_6886,tag,song of 2010
tag_10956,tag,elijah wood
tag_11887,tag,hips
tag_12518,tag,summer feeling
artist_702,artist,Ester Dean
artist_703,artist,The xx
tag_1860,tag,female and male vocalists
tag_4908,tag,new comers
tag_5304,tag,song for rides
tag_6428,tag,experimental night pop
tag_10489,tag,thick as fuck
tag_10897,tag,peng
tag_11865,tag,effortlessly cool
tag_11866,tag,about dreams
artist_704,artist,The Pretty Reckless
tag_489,tag,taylor momsen
tag_1799,tag,kick-ass
tag_9789,tag,medicine
artist_705,artist,Engenheiros do Hawaii
tag_1247,tag,rock gaucho
tag_1248,tag,rio grande do sul
tag_1250,tag,rock porto alegre
tag_2614,tag,rocj gaucho
tag_7774,tag,humberto gessinger
artist_706,artist,AC/DC
tag_3858,tag,acdc
tag_5509,tag,great unforgettable rock band
tag_8751,tag,que coisa meu
tag_9489,tag,classic hard rock
tag_9490,tag,ac dc
tag_12063,tag,famous
artist_707,artist,Metallica
tag_1431,tag,aggressive
tag_1531,tag,trash metal
tag_2049,tag,sou foda
tag_2050,tag,covers that better than original
tag_2410,tag,kircore
tag_2459,tag,brutal kircore
tag_2495,tag,thrash
tag_2901,tag,fast
tag_2951,tag,epic shreddage
tag_2953,tag,greatest band ever
tag_3123,tag,metallica
tag_3848,tag,megadeth
tag_3855,tag,metallica death magnetic
tag_4284,tag,work of art
tag_4285,tag,heaven creation
tag_4413,tag,rock metal
tag_5507,tag,really nothing else matters they are my favourite band
tag_5534,tag,fucking great cover
tag_5949,tag,bay area thrash metal
tag_6320,tag,american metal
tag_6764,tag,thrash till death
tag_7007,tag,should be played loudly
tag_7010,tag,the best of metallica
tag_7012,tag,precision musicianship
tag_7018,tag,fucking brilliant
tag_7019,tag,hard as hell
tag_10829,tag,80ss
tag_11784,tag,music for car
tag_12055,tag,dave mustaine
tag_12057,tag,speed
tag_12058,tag,quick
tag_12059,tag,james hetfield
tag_12060,tag,90s metal
tag_12061,tag,lars ulrich
tag_12062,tag,kirk hammett
tag_12064,tag,thrasher
tag_12402,tag,meta
artist_708,artist,Capital Inicial
artist_709,artist,The White Stripes
tag_8650,tag,tagged indie just for the sake of it i guess
tag_9786,tag,road stripes
artist_710,artist,Black Label Society
tag_2043,tag,foda
tag_2736,tag,ozzy osbourne
tag_9575,tag,zakk wylde
tag_11958,tag,ozzy osbourne ozzy metal heavy metal zakk wylde zakk
tag_11959,tag,zakk
tag_11960,tag,ozzy
tag_11961,tag,mike bordin
artist_711,artist,Mark Knopfler
tag_3420,tag,scotland
tag_3431,tag,western-ish
artist_712,artist,Dire Straits
tag_4238,tag,anti-war
tag_5746,tag,great play
tag_10826,tag,70ss
tag_11807,tag,1337 guitar players
artist_713,artist,Gotthard
tag_4050,tag,aor
artist_714,artist,LegiÃ£o Urbana
tag_1608,tag,bizarro
tag_4844,tag,legião urbana
tag_4845,tag,renato russo
artist_715,artist,R.E.M.
tag_627,tag,podcast
tag_6468,tag,best of rem
tag_6471,tag,coolest guys
artist_716,artist,Kaiser Chiefs
tag_3283,tag,kaiser chiefs
tag_5159,tag,rock steady
tag_10504,tag,british indie
tag_10807,tag,saw at glastonbury
tag_10985,tag,stand-out
artist_717,artist,Electric Light Orchestra
tag_1070,tag,1980
artist_718,artist,Johnny Cash
tag_1714,tag,outlaw country
tag_2241,tag,cowboy
tag_3638,tag,and you wish you could hide
tag_3639,tag,sadjes
artist_719,artist,Orishas
artist_720,artist,Social Distortion
artist_721,artist,Wim Mertens
tag_3586,tag,contemporary classical
artist_722,artist,ATB
tag_4672,tag,awesome track
tag_4673,tag,atb
artist_723,artist,Buena Vista Social Club
artist_724,artist,Ozzy Osbourne
tag_2740,tag,randy rhoads
tag_2747,tag,british metal
tag_2750,tag,metal icon
tag_2751,tag,polital message
tag_2767,tag,vintage
tag_2768,tag,anthem
tag_2769,tag,ozzfest
tag_2770,tag,jake e lee
tag_2772,tag,headbangers ball
tag_3691,tag,daddy
tag_5756,tag,so fucking cool song
tag_6314,tag,guitar god
tag_6316,tag,great solo
tag_7005,tag,5 stars
artist_725,artist,TitÃ£s
tag_6962,tag,nacional
artist_726,artist,Apocalyptica
tag_800,tag,cello metal
tag_2959,tag,cover band
tag_6678,tag,cello
artist_727,artist,Era
tag_978,tag,opera
artist_728,artist,Eric Clapton
tag_4277,tag,a brother and a friend
tag_4854,tag,jam band
tag_7475,tag,bluesrock
tag_7906,tag,unplugged
tag_12524,tag,best songs
artist_730,artist,Eagles
tag_4253,tag,rolling stone 500 greatest songs of all time
tag_7003,tag,good memories
tag_7011,tag,harmony
tag_7017,tag,personal meaning
tag_9202,tag,boppin hillbilly
tag_9336,tag,eagles
tag_10072,tag,yay for eagles
tag_10139,tag,albums
tag_11814,tag,the very best song ever with no argument whatsoever :d
tag_11816,tag,the ultimate amazing bestestest song evar
tag_11818,tag,songs that make me feel like a man
artist_731,artist,1200 Micrograms
artist_732,artist,Alice Cooper
tag_711,tag,1978
tag_1030,tag,1986
tag_1035,tag,1989
tag_1701,tag,i could tell from the guitar that this is serious rock and roll
tag_1711,tag,horror glam
tag_2754,tag,alice cooper
tag_2931,tag,vincent price
tag_5097,tag,own it
tag_5926,tag,plotting
tag_11056,tag,traditional heavy metal
artist_733,artist,John Lennon
tag_4286,tag,strong
tag_10113,tag,the type of woman i am
artist_734,artist,Bruce Springsteen
tag_2958,tag,new jersey
artist_735,artist,The Rolling Stones
tag_3648,tag,word best songs
tag_3649,tag,vietnam
tag_3650,tag,the rolling stones
tag_5502,tag,the greatest hard rock band of 60s
tag_6733,tag,full metal jacket
tag_7748,tag,harp
tag_7776,tag,rolling stones
tag_7777,tag,keith richards
tag_7780,tag,five strings two fingers one asshole
tag_7781,tag,keef the human riff
artist_737,artist,Trans-Siberian Orchestra
artist_738,artist,DJ TiÃ«sto
artist_739,artist,Lulu Santos
tag_4080,tag,popbrasil
artist_743,artist,Nadja
artist_744,artist,Autechre
tag_3080,tag,boards of canada
tag_4639,tag,autechre
tag_8323,tag,tops
tag_8695,tag,avant garde electronica
tag_9239,tag,experimental techno
tag_12439,tag,cerebral
tag_12440,tag,lp5
tag_12441,tag,incunabula
artist_745,artist,Aidan Baker & thisquietarmy
artist_746,artist,Salem
tag_3352,tag,ghost drone
tag_11367,tag,dark shoegaze
artist_747,artist,Carbon Based Lifeforms
tag_2892,tag,psychill
artist_748,artist,Boards of Canada
tag_7256,tag,berep guest dj closedmouth 239645
tag_10112,tag,worth a second look
artist_749,artist,Casino Versus Japan
artist_750,artist,Bill Withers
tag_1239,tag,horns
artist_751,artist,Jesu
tag_442,tag,sludge
tag_1322,tag,post-metal
tag_6476,tag,drone metal
artist_752,artist,Boris
tag_341,tag,noize
tag_343,tag,crust
artist_753,artist,Secede
tag_11473,tag,brainy
artist_754,artist,Maximum the Hormone
tag_1220,tag,j-metal
tag_3774,tag,anime soundtrack
tag_11783,tag,freakshow
artist_755,artist,65daysofstatic
tag_1017,tag,math rock
tag_3718,tag,electro post rock
tag_10106,tag,i detect massive win in this song
tag_10158,tag,nl
artist_756,artist,Arovane
tag_3081,tag,aphex twin
tag_5772,tag,city centre offices
tag_11471,tag,my shoes are speaking
artist_757,artist,Crystal Castles
tag_1208,tag,8-bit
tag_1269,tag,8bit
tag_5248,tag,fucking fuck
tag_6335,tag,thieves
tag_7966,tag,avoid this music at all costs
tag_9603,tag,miazga
tag_9754,tag,bleep-bloop punk
tag_11131,tag,fucking mental
tag_11948,tag,remix of health
artist_758,artist,ÐÑÐ¸ÑÐµÑ
tag_2076,tag,cybercore
tag_3522,tag,acid hardcore
tag_3597,tag,russia
tag_6223,tag,metall
tag_7312,tag,cyber-core
tag_7323,tag,cyber-indie
tag_7325,tag,psyshit
artist_759,artist,#####
artist_760,artist,LAKE Râ²DIO
artist_761,artist,Asian Dub Foundation
tag_870,tag,dnb
tag_1273,tag,breakbeat
tag_2479,tag,drum n bass
artist_763,artist,Mono
tag_5779,tag,temporary residence limited
tag_5976,tag,post metal
tag_6291,tag,studying
artist_764,artist,16 Horsepower
artist_766,artist,Ben Frost
tag_6958,tag,iceland
tag_9430,tag,anti-witch house
tag_10847,tag,pot goes to 11
artist_767,artist,Gridlock
artist_768,artist,Enter Shikari
tag_1079,tag,trancecore
tag_2692,tag,nintendocore
artist_769,artist,Isis
tag_6541,tag,sludge doom
artist_770,artist,HORSE the band
artist_772,artist,Proem
artist_774,artist,Mooncake
artist_775,artist,GastÃ³n ArÃ©valo
artist_777,artist,The Crystal Method
tag_2274,tag,breaks
artist_778,artist,Ochre
artist_779,artist,Bring Me The Horizon
tag_4834,tag,gaycore
tag_9337,tag,fromhell
tag_9615,tag,kinder
tag_9616,tag,mallcore
tag_9681,tag,oli sykes
tag_12407,tag,m0sh
artist_780,artist,Gimmik
tag_5197,tag,austrian
artist_781,artist,Fail Emotions
artist_782,artist,Solar Fields
artist_783,artist,Digitonal
artist_784,artist,Jackson and His Computer Band
artist_785,artist,Fear Factory
tag_3347,tag,coldwave
tag_6777,tag,fear factory
artist_786,artist,Mandy Moore
tag_373,tag,i luv this
tag_12578,tag,mandy moore
artist_787,artist,Paulina Rubio
artist_788,artist,Fey
tag_1080,tag,mexico
tag_12548,tag,buenisisimisima
tag_12549,tag,mexican pop
artist_789,artist,Dannii Minogue
artist_790,artist,Belinda
tag_7071,tag,dulce maria
tag_7075,tag,belinda
tag_12090,tag,international
artist_791,artist,Marie Serneholt
artist_792,artist,ThalÃ­a
tag_648,tag,thalia
tag_2566,tag,remixes
tag_6971,tag,latina
tag_6972,tag,musica
tag_6973,tag,espanhol
tag_6974,tag,ingles
tag_6975,tag,cantora
tag_12550,tag,kot
tag_12552,tag,latin diva
tag_12553,tag,international pop
artist_793,artist,Hannah Montana
tag_4795,tag,disneychannel
artist_794,artist,A*Teens
tag_9251,tag,a-teens
artist_795,artist,Gloria Trevi
artist_796,artist,Anna Carina
artist_797,artist,Emily Osment
tag_10059,tag,fight or flight
tag_11325,tag,perfeita
tag_12246,tag,vicio
tag_12254,tag,boom boom supersonic boom
artist_798,artist,Geri Halliwell
tag_12241,tag,spice
artist_800,artist,Atomic Kitten
tag_10553,tag,atomic kitten
artist_801,artist,5ive
artist_802,artist,AnahÃ­
tag_644,tag,tech
tag_645,tag,era
tag_646,tag,ass
tag_647,tag,00
tag_650,tag,jlo
tag_652,tag,rap reggae
tag_659,tag,mi delirio
tag_660,tag,woman
tag_2393,tag,other
tag_2395,tag,eua
tag_2396,tag,famale
tag_4370,tag,latin singer
tag_12089,tag,power dance pop
artist_803,artist,Five
artist_804,artist,Darkest Hour
artist_805,artist,Parkway Drive
tag_747,tag,christian metalcore
tag_2021,tag,melodic metalcore
tag_2429,tag,breakdown
tag_9315,tag,awesomecore
artist_806,artist,Soilwork
tag_7288,tag,gothenburg
artist_807,artist,Crematory
artist_808,artist,Rise Against
tag_2217,tag,straight edge
tag_4580,tag,punkrock
tag_8895,tag,rise against
artist_809,artist,The Black Dahlia Murder
artist_810,artist,All That Remains
artist_811,artist,Sonic Syndicate
tag_384,tag,modern melodic death metal
tag_4998,tag,swedish melodic death metal
tag_6775,tag,jebeno
tag_7322,tag,new wave of swedish melodic death metal
tag_9590,tag,sonic syndicate
artist_812,artist,Dark Tranquillity
artist_813,artist,As I Lay Dying
tag_8394,tag,as i lay dying
artist_814,artist,Caliban
artist_815,artist,Killswitch Engage
tag_8887,tag,killswitch engage
tag_9960,tag,nice song
tag_10795,tag,cm punk
artist_816,artist,A Day to Remember
tag_4034,tag,a day to remember
tag_6426,tag,screamocore
artist_817,artist,Corpus Christi
artist_818,artist,36 Crazyfists
tag_3073,tag,hard core
artist_819,artist,Avatar
artist_820,artist,At the Gates
tag_1279,tag,old school death metal
tag_1373,tag,viking metal
artist_821,artist,Amon Amarth
tag_1905,tag,raging
artist_822,artist,Evading Downfall
tag_3227,tag,bosnian metal
artist_823,artist,August Burns Red
artist_824,artist,Ensiferum
tag_1372,tag,folk metal
tag_3700,tag,finnish metal
artist_825,artist,Whitechapel
tag_741,tag,grindcore
tag_745,tag,brutal deathcore
tag_2428,tag,whitechapel
artist_826,artist,Divine Heresy
tag_619,tag,groove metal
artist_827,artist,Ignite
artist_828,artist,From a Second Story Window
tag_1006,tag,mathcore
artist_829,artist,It Prevails
artist_830,artist,Atreyu
tag_2456,tag,greatest hits
tag_8490,tag,atreyu
tag_9990,tag,nu-skool hardrock-core
artist_831,artist,Emmure
tag_2212,tag,beatdown hardcore
tag_2218,tag,moshcore
artist_832,artist,I Killed the Prom Queen
artist_833,artist,Suffokate
tag_2213,tag,beatdown
tag_10785,tag,kraby the klown
artist_834,artist,Five Finger Death Punch
artist_835,artist,Scar Symmetry
tag_10245,tag,please plaese please only play instrumental
artist_837,artist,Eluveitie
tag_1533,tag,pagan metal
tag_5524,tag,swiss
artist_839,artist,All Shall Perish
artist_840,artist,Millencolin
artist_841,artist,Slayer
tag_329,tag,slayer
tag_3849,tag,kerry
tag_3853,tag,satan
tag_4316,tag,laxative
tag_4317,tag,death-thrash metal
tag_4331,tag,fuckin great thrash
artist_842,artist,Despised Icon
artist_843,artist,Pantera
tag_1286,tag,glam metal
tag_3124,tag,pantera
tag_6771,tag,could get any better
tag_7638,tag,post-thrash metal
tag_8056,tag,dimebag
tag_11786,tag,power groove
tag_12167,tag,pantera - domination
artist_844,artist,Pain Confessor
artist_845,artist,The Dillinger Escape Plan
tag_1842,tag,math metal
tag_7299,tag,mindblowing
tag_7300,tag,sex for my ears
artist_846,artist,Lamb of God
artist_849,artist,Feed Her To The Sharks
artist_850,artist,Haste the Day
tag_7757,tag,hc ljubav
tag_7759,tag,hc ljubaf
artist_851,artist,Manic Street Preachers
tag_6313,tag,great riff
tag_8159,tag,life of pain
artist_852,artist,The Stranglers
tag_2199,tag,british punk
artist_853,artist,Therapy?
artist_854,artist,Alice in Chains
tag_2739,tag,alice in chains
tag_5182,tag,moody
tag_7769,tag,chris cornell
tag_8755,tag,fantastica
artist_855,artist,Jane's Addiction
artist_856,artist,Soundgarden
tag_3524,tag,us rock
tag_5163,tag,riders on the storm
tag_10624,tag,grew up on
artist_857,artist,The Clash
tag_4493,tag,never goes away
tag_10127,tag,guitar hero eat my shit
artist_858,artist,PJ Harvey
tag_7417,tag,pj harvey
artist_859,artist,Pixies
tag_1105,tag,steve abini
tag_4102,tag,4ad
tag_4203,tag,badass
tag_4637,tag,pixies
artist_860,artist,Stone Temple Pilots
tag_397,tag,alterntative rock
tag_7749,tag,whisttling
artist_861,artist,Killing Joke
artist_862,artist,Primal Scream
artist_863,artist,The Velvet Underground
tag_854,tag,spiritual
tag_5495,tag,classic sixties
tag_6935,tag,demais
tag_8141,tag,the velvet underground
tag_10115,tag,seraphic
artist_864,artist,Ministry
tag_3675,tag,al jourgensen
tag_6876,tag,ministry
artist_865,artist,Republika
artist_866,artist,Virgin Prunes
tag_1685,tag,batcave
tag_1693,tag,mourning for grasshoppers
tag_8960,tag,dirty punk rock
artist_867,artist,Nick Cave and the Bad Seeds
tag_6102,tag,harry potter
tag_6727,tag,dumb and dumber
tag_7158,tag,rose
tag_12170,tag,no genre can describe
artist_868,artist,The Doors
tag_3243,tag,poetic
tag_3742,tag,jim morrison
tag_3745,tag,the doors
tag_5533,tag,fucking epic
artist_869,artist,Afghan Whigs
artist_870,artist,Skeletal Family
artist_871,artist,New Model Army
tag_5129,tag,folk punk
artist_872,artist,Closterkeller
artist_874,artist,Roxy Music
artist_875,artist,Bauhaus
tag_1700,tag,god damn it on days like this i just have to put bela on loud and shut my eyes until the universe stops
tag_4899,tag,amusing
tag_5938,tag,dada
artist_876,artist,Revolting Cocks
artist_877,artist,Alphaville
tag_239,tag,spanish new wave
tag_240,tag,80s pop espanol
tag_241,tag,spanish pop
tag_246,tag,pop espanol
tag_6663,tag,alpghaville
tag_6864,tag,alphaville
artist_878,artist,Wolfsheim
artist_879,artist,Can
tag_1737,tag,krautrock
tag_10119,tag,uhhhh
artist_880,artist,Nitzer Ebb
tag_10097,tag,could be mistaken for sth else
artist_881,artist,Kyuss
tag_5155,tag,midnight where the day begins
artist_882,artist,The Jesus Lizard
tag_1104,tag,steve albini
artist_883,artist,Tiamat
artist_884,artist,Brygada Kryzys
artist_885,artist,Tracy Chapman
tag_2245,tag,contemporary folk
artist_886,artist,Dragonette
artist_887,artist,New Young Pony Club
artist_888,artist,Siobhan Donaghy
artist_889,artist,Cyndi Lauper
artist_890,artist,Kelly Osbourne
artist_891,artist,Jewel
tag_5468,tag,nick y haylie
tag_12484,tag,jewel
artist_892,artist,Dixie Chicks
tag_4235,tag,dixie chicks
tag_4237,tag,texas
tag_4254,tag,i love singing this
tag_4255,tag,sad song
tag_4256,tag,peace songs
tag_4257,tag,girls kick ass
artist_893,artist,Kate Miller-Heidke
artist_894,artist,Sneaky Sound System
artist_895,artist,Chew Lips
artist_896,artist,Noisettes
tag_5026,tag,noisettes
artist_897,artist,Shakespear's Sister
artist_898,artist,Tegan and Sara
tag_8870,tag,supernatural
artist_899,artist,Missy Higgins
tag_11089,tag,interesting and will do more research on this artist soon
tag_12267,tag,keep ya calm
tag_12270,tag,songs about girls
artist_900,artist,Annie Lennox
tag_9693,tag,simply beautiful
artist_901,artist,VV Brown
artist_902,artist,The Cast Of Buffy The Vampire Slayer
artist_903,artist,Amy Winehouse
tag_3411,tag,amy winehouse
tag_4260,tag,voodoo women
tag_9089,tag,favourite female artists
artist_904,artist,Rogue Traders
artist_905,artist,Crowded House
tag_2193,tag,new zealand rock
tag_3497,tag,nz rock
tag_11505,tag,artists of my 80s
artist_906,artist,Girls Aloud
tag_2639,tag,cheryl cole
tag_2655,tag,girlgroups
tag_2656,tag,cheesy
tag_2657,tag,pure pop
tag_3904,tag,sexy yes yes yes
tag_3906,tag,better than the a-side
tag_5852,tag,fuck-track
tag_5853,tag,polydor sucks
tag_6621,tag,good girls aloud track
tag_7508,tag,filth
tag_12300,tag,popstars: the rivals
artist_907,artist,Timbaland
tag_4054,tag,timbaland knock
tag_4084,tag,we belong to the music
tag_4085,tag,cyrus
tag_8201,tag,pop-rap
artist_908,artist,Vanessa Hudgens
tag_779,tag,vanessa hudgens
tag_1677,tag,i could imagine hilary duff doing this song
tag_6158,tag,disne
tag_7901,tag,sometimes its just about the hot singer
artist_909,artist,Delta Goodrem
tag_3201,tag,delta goodrem
artist_910,artist,John Williams
tag_535,tag,baroque
tag_4994,tag,movie score composers
tag_6383,tag,classical guitar
tag_9770,tag,harry potter soundtrack
tag_10300,tag,movies
tag_11636,tag,london symphony
tag_11640,tag,symphony orchestra
tag_11641,tag,london voices
tag_11642,tag,star wars
artist_911,artist,Rachel Stevens
tag_12314,tag,s club 7
artist_912,artist,Carter Burwell
tag_544,tag,composers
tag_5475,tag,cancion para llorar un dia depre-amo este tema :d l
artist_913,artist,Destiny's Child
tag_3022,tag,amor
artist_914,artist,Medina
artist_915,artist,Alexandra Burke
tag_12296,tag,the x factor 5
artist_917,artist,Iron Maiden
tag_415,tag,nwobhm
tag_430,tag,heavy rock
tag_1894,tag,epic metal
tag_1898,tag,best maiden track ever
tag_2276,tag,new wave of british heavy metal
tag_2277,tag,classic metal
tag_2687,tag,iron maiden
tag_4007,tag,heavymetal
tag_5908,tag,metal legend
tag_6315,tag,adrian smith is god
tag_6319,tag,super bass
tag_6322,tag,great b-sides
tag_6323,tag,best of the beast
tag_7002,tag,5-star
tag_7009,tag,strong lyrics
tag_7106,tag,roque do demonho colorido
tag_10234,tag,metal meltdown
tag_10846,tag,come on you irons
artist_918,artist,Megadeth
tag_2033,tag,reggae finlandes
tag_2773,tag,thrash metal at  its finest
tag_3854,tag,mustaine
tag_5731,tag,killing emokids
tag_5732,tag,much better than metallica
tag_8124,tag,rust in peace
tag_10842,tag,bang
tag_12065,tag,marty
tag_12331,tag,fuckin great solo
artist_919,artist,Savatage
tag_417,tag,rock opera
artist_920,artist,Dream Theater
tag_1682,tag,technical metal
tag_3136,tag,dream theater
tag_4043,tag,heavy prog
tag_6607,tag,neo-progressive metal
tag_7286,tag,prog metal
artist_921,artist,Circle II Circle
artist_922,artist,Bruce Dickinson
tag_419,tag,metal god
tag_2688,tag,bruce dickinson
artist_923,artist,Children of Bodom
tag_3138,tag,children of bodom
tag_5045,tag,melodic power metal
tag_5905,tag,alexi laiho
tag_7291,tag,finnish death metal
tag_12470,tag,male fronted metal
artist_924,artist,Angra
tag_436,tag,angra
tag_8835,tag,awesome metal
tag_11140,tag,the best metal band
artist_925,artist,Andre Matos
tag_413,tag,great singer
tag_2024,tag,brazilian metal
artist_926,artist,Shaaman
tag_411,tag,andre matos
tag_420,tag,sao paulo
artist_927,artist,Hangar
artist_928,artist,Helloween
tag_423,tag,helloween
tag_6883,tag,portal
tag_6884,tag,beyond
artist_929,artist,Viper
artist_930,artist,Nightwish
tag_3686,tag,happy metal
tag_3702,tag,symphonic power metal
tag_4415,tag,opera metal
tag_7293,tag,symphonic heavy metal
tag_9908,tag,nightwish
tag_12531,tag,abba cover
artist_931,artist,Dr. Sin
artist_932,artist,Matanza
tag_1109,tag,beer
tag_5315,tag,countrycore
tag_6153,tag,coutrycore
tag_8213,tag,drinking songs
