source,target,edge_type,weight
artist_614,user_1923,listened,594.0
artist_614,user_1933,listened,57.0
artist_614,user_1944,listened,539.0
artist_614,user_1947,listened,156.0
artist_614,user_1966,listened,282.0
artist_614,user_1968,listened,1243.0
artist_614,user_1980,listened,47.0
artist_614,user_2001,listened,1034.0
artist_614,user_2007,listened,4057.0
artist_614,user_2010,listened,614.0
artist_614,user_2039,listened,605.0
artist_614,user_2042,listened,1368.0
artist_614,user_2097,listened,125.0
artist_615,user_23,listened,131.0
artist_615,user_44,listened,184.0
artist_615,user_164,listened,1018.0
artist_615,user_220,listened,148.0
artist_615,user_228,listened,15.0
artist_615,user_237,listened,251.0
artist_615,user_259,listened,868.0
artist_615,user_364,listened,458.0
artist_615,user_366,listened,349.0
artist_615,user_369,listened,329.0
artist_615,user_370,listened,845.0
artist_615,user_440,listened,412.0
artist_615,user_482,listened,1160.0
artist_615,user_547,listened,148.0
artist_615,user_567,listened,1547.0
artist_615,user_622,listened,400.0
artist_615,user_623,listened,841.0
artist_615,user_643,listened,265.0
artist_615,user_693,listened,538.0
artist_615,user_765,listened,292.0
artist_615,user_829,listened,638.0
artist_615,user_840,listened,5362.0
artist_615,user_848,listened,441.0
artist_615,user_849,listened,729.0
artist_615,user_864,listened,175.0
artist_615,user_887,listened,110.0
artist_615,user_930,listened,492.0
artist_615,user_961,listened,144.0
artist_615,user_1016,listened,1392.0
artist_615,user_1036,listened,313.0
artist_615,user_1044,listened,1957.0
artist_615,user_1063,listened,143.0
artist_615,user_1079,listened,611.0
artist_615,user_1100,listened,381.0
artist_615,user_1140,listened,332.0
artist_615,user_1152,listened,227.0
artist_615,user_1187,listened,153.0
artist_615,user_1199,listened,435.0
artist_615,user_1237,listened,488.0
artist_615,user_1239,listened,231.0
artist_615,user_1261,listened,236.0
artist_615,user_1277,listened,1126.0
artist_615,user_1289,listened,352.0
artist_615,user_1295,listened,3982.0
artist_615,user_1302,listened,264.0
artist_615,user_1303,listened,2884.0
artist_615,user_1333,listened,685.0
artist_615,user_1404,listened,624.0
artist_615,user_1470,listened,733.0
artist_615,user_1518,listened,2728.0
artist_615,user_1573,listened,111.0
artist_615,user_1581,listened,1393.0
artist_615,user_1594,listened,392.0
artist_615,user_1637,listened,1738.0
artist_615,user_1654,listened,164.0
artist_615,user_1708,listened,248.0
artist_615,user_1729,listened,525.0
artist_615,user_1747,listened,43.0
artist_615,user_1774,listened,46.0
artist_615,user_1778,listened,1981.0
artist_615,user_1802,listened,466.0
artist_615,user_1805,listened,1367.0
artist_615,user_1815,listened,413.0
artist_615,user_1832,listened,1270.0
artist_615,user_1875,listened,1511.0
artist_615,user_1905,listened,98.0
artist_615,user_1910,listened,1025.0
artist_615,user_1911,listened,525.0
artist_615,user_1922,listened,38.0
artist_615,user_1938,listened,3994.0
artist_615,user_1950,listened,852.0
artist_615,user_1992,listened,2437.0
artist_615,user_2029,listened,231.0
artist_615,user_2044,listened,36.0
artist_616,user_69,listened,181.0
artist_616,user_105,listened,285.0
artist_616,user_366,listened,1333.0
artist_616,user_500,listened,76.0
artist_616,user_622,listened,237.0
artist_616,user_718,listened,175.0
artist_616,user_805,listened,45.0
artist_616,user_837,listened,393.0
artist_616,user_928,listened,92.0
artist_616,user_936,listened,931.0
artist_616,user_1101,listened,789.0
artist_616,user_1182,listened,127.0
artist_616,user_1204,listened,312.0
artist_616,user_1284,listened,1169.0
artist_616,user_1335,listened,309.0
artist_616,user_1504,listened,2126.0
artist_616,user_1557,listened,1506.0
artist_616,user_1719,listened,113.0
artist_616,user_2080,listened,719.0
artist_617,user_102,listened,558.0
artist_617,user_234,listened,4734.0
artist_617,user_358,listened,83.0
artist_617,user_547,listened,139.0
artist_617,user_771,listened,12.0
artist_617,user_822,listened,5855.0
artist_617,user_842,listened,259.0
artist_617,user_960,listened,25.0
artist_617,user_997,listened,393.0
artist_617,user_1005,listened,634.0
artist_617,user_1073,listened,252.0
artist_617,user_1076,listened,59.0
artist_617,user_1349,listened,112.0
artist_617,user_1662,listened,593.0
artist_617,user_1969,listened,346.0
artist_617,user_1990,listened,31.0
artist_617,user_2005,listened,287.0
artist_618,user_61,listened,212.0
artist_618,user_69,listened,226.0
artist_618,user_100,listened,435.0
artist_618,user_166,listened,995.0
artist_618,user_297,listened,1951.0
artist_618,user_364,listened,1117.0
artist_618,user_369,listened,797.0
artist_618,user_407,listened,30.0
artist_618,user_418,listened,523.0
artist_618,user_440,listened,526.0
artist_618,user_462,listened,431.0
artist_618,user_513,listened,568.0
artist_618,user_523,listened,1.0
artist_618,user_567,listened,949.0
artist_618,user_619,listened,682.0
artist_618,user_635,listened,49.0
artist_618,user_644,listened,195.0
artist_618,user_647,listened,469.0
artist_618,user_664,listened,2244.0
artist_618,user_721,listened,1265.0
artist_618,user_754,listened,264.0
artist_618,user_765,listened,712.0
artist_618,user_824,listened,24.0
artist_618,user_825,listened,216.0
artist_618,user_829,listened,374.0
artist_618,user_855,listened,1018.0
artist_618,user_933,listened,371.0
artist_618,user_952,listened,136.0
artist_618,user_967,listened,901.0
artist_618,user_989,listened,669.0
artist_618,user_997,listened,626.0
artist_618,user_1006,listened,393.0
artist_618,user_1019,listened,172.0
artist_618,user_1035,listened,2.0
artist_618,user_1049,listened,34.0
artist_618,user_1063,listened,706.0
artist_618,user_1075,listened,2047.0
artist_618,user_1082,listened,225.0
artist_618,user_1133,listened,549.0
artist_618,user_1136,listened,106.0
artist_618,user_1155,listened,298.0
artist_618,user_1187,listened,191.0
artist_618,user_1217,listened,282.0
artist_618,user_1238,listened,192.0
artist_618,user_1244,listened,295.0
artist_618,user_1265,listened,284.0
artist_618,user_1271,listened,698.0
artist_618,user_1295,listened,420.0
artist_618,user_1329,listened,984.0
artist_618,user_1333,listened,1162.0
artist_618,user_1337,listened,434.0
artist_618,user_1354,listened,79.0
artist_618,user_1360,listened,117.0
artist_618,user_1405,listened,1767.0
artist_618,user_1459,listened,61.0
artist_618,user_1470,listened,571.0
artist_618,user_1485,listened,3210.0
artist_618,user_1498,listened,1570.0
artist_618,user_1506,listened,147.0
artist_618,user_1518,listened,621.0
artist_618,user_1549,listened,43.0
artist_618,user_1573,listened,191.0
artist_618,user_1624,listened,177.0
artist_618,user_1637,listened,1420.0
artist_618,user_1654,listened,635.0
artist_618,user_1695,listened,92.0
artist_618,user_1764,listened,757.0
artist_618,user_1806,listened,350.0
artist_618,user_1815,listened,767.0
artist_618,user_1831,listened,226.0
artist_618,user_1832,listened,1000.0
artist_618,user_1883,listened,1324.0
artist_618,user_1905,listened,4762.0
artist_618,user_1911,listened,614.0
artist_618,user_1922,listened,107.0
artist_618,user_1950,listened,291.0
artist_618,user_1958,listened,41.0
artist_618,user_1980,listened,151.0
artist_619,user_116,listened,321.0
artist_619,user_148,listened,227.0
artist_619,user_382,listened,962.0
artist_619,user_547,listened,75.0
artist_619,user_765,listened,275.0
artist_619,user_842,listened,209.0
artist_619,user_1005,listened,530.0
artist_619,user_1008,listened,97.0
artist_619,user_1076,listened,84.0
artist_619,user_1378,listened,326.0
artist_619,user_1507,listened,74.0
artist_619,user_1770,listened,150.0
artist_619,user_1785,listened,2388.0
artist_620,user_32,listened,216.0
artist_620,user_73,listened,298.0
artist_620,user_94,listened,267.0
artist_620,user_266,listened,130.0
artist_620,user_476,listened,132.0
artist_620,user_605,listened,745.0
artist_620,user_838,listened,126.0
artist_620,user_940,listened,271.0
artist_620,user_990,listened,447.0
artist_620,user_1036,listened,249.0
artist_620,user_1084,listened,403.0
artist_620,user_1244,listened,860.0
artist_620,user_1433,listened,607.0
artist_620,user_1470,listened,882.0
artist_620,user_1498,listened,458.0
artist_620,user_1518,listened,434.0
artist_620,user_1708,listened,1360.0
artist_620,user_1711,listened,1553.0
artist_620,user_1729,listened,77.0
artist_620,user_1855,listened,150.0
artist_620,user_1900,listened,149.0
artist_620,user_1904,listened,199.0
artist_620,user_1962,listened,334.0
artist_620,user_1994,listened,375.0
artist_620,user_2032,listened,807.0
artist_620,user_2096,listened,762.0
artist_620,user_2097,listened,134.0
artist_621,user_60,listened,55.0
artist_621,user_358,listened,117.0
artist_621,user_426,listened,388.0
artist_621,user_440,listened,1115.0
artist_621,user_647,listened,431.0
artist_621,user_695,listened,96.0
artist_621,user_765,listened,297.0
artist_621,user_805,listened,50.0
artist_621,user_813,listened,86.0
artist_621,user_837,listened,329.0
artist_621,user_978,listened,474.0
artist_621,user_1016,listened,667.0
artist_621,user_1085,listened,414.0
artist_621,user_1156,listened,825.0
artist_621,user_1289,listened,727.0
artist_621,user_1360,listened,622.0
artist_621,user_1747,listened,25.0
artist_621,user_1885,listened,136.0
artist_621,user_1896,listened,893.0
artist_621,user_1977,listened,435.0
artist_621,user_2044,listened,318.0
artist_622,user_34,listened,412.0
artist_622,user_82,listened,909.0
artist_622,user_88,listened,28.0
artist_622,user_128,listened,1517.0
artist_622,user_140,listened,716.0
artist_622,user_164,listened,980.0
artist_622,user_168,listened,313.0
artist_622,user_237,listened,342.0
artist_622,user_297,listened,346.0
artist_622,user_418,listened,367.0
artist_622,user_567,listened,2231.0
artist_622,user_622,listened,230.0
artist_622,user_664,listened,606.0
artist_622,user_721,listened,315.0
artist_622,user_734,listened,2518.0
artist_622,user_765,listened,355.0
artist_622,user_784,listened,1806.0
artist_622,user_829,listened,195.0
artist_622,user_848,listened,308.0
artist_622,user_989,listened,207.0
artist_622,user_997,listened,633.0
artist_622,user_1015,listened,1239.0
artist_622,user_1016,listened,1169.0
artist_622,user_1047,listened,159.0
artist_622,user_1050,listened,1417.0
artist_622,user_1085,listened,749.0
artist_622,user_1261,listened,240.0
artist_622,user_1289,listened,1341.0
artist_622,user_1313,listened,277.0
artist_622,user_1333,listened,329.0
artist_622,user_1355,listened,329.0
artist_622,user_1360,listened,160.0
artist_622,user_1389,listened,862.0
artist_622,user_1404,listened,854.0
artist_622,user_1405,listened,1164.0
artist_622,user_1416,listened,561.0
artist_622,user_1421,listened,39.0
artist_622,user_1470,listened,2364.0
artist_622,user_1560,listened,985.0
artist_622,user_1624,listened,60.0
artist_622,user_1688,listened,133.0
artist_622,user_1764,listened,141.0
artist_622,user_1790,listened,269.0
artist_622,user_1797,listened,189.0
artist_622,user_1802,listened,471.0
artist_622,user_1806,listened,1310.0
artist_622,user_1832,listened,1266.0
artist_622,user_1836,listened,4.0
artist_622,user_1838,listened,282.0
artist_622,user_1896,listened,314.0
artist_622,user_1904,listened,372.0
artist_622,user_1955,listened,29.0
artist_622,user_1992,listened,3596.0
artist_622,user_2009,listened,138.0
artist_622,user_2032,listened,626.0
artist_622,user_2040,listened,75.0
artist_622,user_2044,listened,62.0
artist_622,user_2092,listened,280.0
artist_624,user_364,listened,729.0
artist_625,user_122,listened,13.0
artist_625,user_962,listened,172.0
artist_625,user_996,listened,139.0
artist_625,user_1182,listened,1545.0
artist_625,user_1335,listened,259.0
artist_626,user_1404,listened,568.0
artist_626,user_1955,listened,44.0
artist_627,user_142,listened,128.0
artist_627,user_428,listened,1181.0
artist_627,user_565,listened,52.0
artist_627,user_568,listened,223.0
artist_627,user_1164,listened,449.0
artist_627,user_1173,listened,1025.0
artist_627,user_1202,listened,1509.0
artist_627,user_1541,listened,43.0
artist_627,user_1641,listened,299.0
artist_627,user_1907,listened,243.0
artist_629,user_88,listened,9.0
artist_629,user_168,listened,905.0
artist_629,user_297,listened,1000.0
artist_629,user_418,listened,589.0
artist_629,user_434,listened,14.0
artist_629,user_517,listened,133.0
artist_629,user_606,listened,618.0
artist_629,user_619,listened,774.0
artist_629,user_784,listened,1693.0
artist_629,user_825,listened,422.0
artist_629,user_848,listened,308.0
artist_629,user_889,listened,285.0
artist_629,user_948,listened,87.0
artist_629,user_953,listened,112.0
artist_629,user_968,listened,311.0
artist_629,user_989,listened,591.0
artist_629,user_997,listened,521.0
artist_629,user_1050,listened,771.0
artist_629,user_1140,listened,179.0
artist_629,user_1187,listened,412.0
artist_629,user_1333,listened,1337.0
artist_629,user_1360,listened,426.0
artist_629,user_1395,listened,145.0
artist_629,user_1405,listened,538.0
artist_629,user_1565,listened,400.0
artist_629,user_1641,listened,212.0
artist_629,user_1711,listened,1654.0
artist_629,user_1740,listened,542.0
artist_629,user_1831,listened,464.0
artist_629,user_1855,listened,76.0
artist_629,user_1922,listened,35.0
artist_629,user_1938,listened,228.0
artist_629,user_1999,listened,434.0
artist_629,user_2009,listened,592.0
artist_630,user_44,listened,289.0
artist_630,user_88,listened,3.0
artist_630,user_157,listened,84.0
artist_630,user_228,listened,14.0
artist_630,user_317,listened,1920.0
artist_630,user_364,listened,1396.0
artist_630,user_449,listened,107.0
artist_630,user_541,listened,1668.0
artist_630,user_613,listened,1.0
artist_630,user_637,listened,32.0
artist_630,user_676,listened,69.0
artist_630,user_720,listened,24.0
artist_630,user_721,listened,428.0
artist_630,user_731,listened,50.0
artist_630,user_764,listened,2334.0
artist_630,user_799,listened,73.0
artist_630,user_822,listened,1495.0
artist_630,user_824,listened,26.0
artist_630,user_907,listened,1119.0
artist_630,user_934,listened,94.0
artist_630,user_940,listened,360.0
artist_630,user_977,listened,33.0
artist_630,user_991,listened,147.0
artist_630,user_1025,listened,242.0
artist_630,user_1036,listened,353.0
artist_630,user_1044,listened,495.0
artist_630,user_1047,listened,79.0
artist_630,user_1153,listened,1610.0
artist_630,user_1165,listened,200.0
artist_630,user_1173,listened,1046.0
artist_630,user_1191,listened,110.0
artist_630,user_1239,listened,280.0
artist_630,user_1249,listened,212.0
artist_630,user_1274,listened,182.0
artist_630,user_1449,listened,85.0
artist_630,user_1889,listened,479.0
artist_630,user_1914,listened,524.0
artist_630,user_1955,listened,31.0
artist_630,user_2088,listened,6.0
artist_631,user_37,listened,1395.0
artist_631,user_91,listened,3481.0
artist_631,user_454,listened,1512.0
artist_631,user_802,listened,8.0
artist_631,user_846,listened,798.0
artist_631,user_1181,listened,422.0
artist_631,user_1258,listened,159.0
artist_631,user_1427,listened,343.0
artist_631,user_1464,listened,415.0
artist_631,user_1595,listened,198.0
artist_631,user_1660,listened,182.0
artist_631,user_1747,listened,29.0
artist_631,user_1774,listened,36.0
artist_631,user_1933,listened,79.0
artist_632,user_33,listened,318.0
artist_632,user_61,listened,220.0
artist_632,user_97,listened,188.0
artist_632,user_148,listened,195.0
artist_632,user_265,listened,415.0
artist_632,user_426,listened,351.0
artist_632,user_556,listened,5.0
artist_632,user_625,listened,301.0
artist_632,user_644,listened,73.0
artist_632,user_647,listened,467.0
artist_632,user_664,listened,437.0
artist_632,user_695,listened,72.0
artist_632,user_734,listened,2605.0
artist_632,user_765,listened,449.0
artist_632,user_837,listened,197.0
artist_632,user_848,listened,363.0
artist_632,user_897,listened,32.0
artist_632,user_919,listened,269.0
artist_632,user_972,listened,146.0
artist_632,user_978,listened,305.0
artist_632,user_1016,listened,854.0
artist_632,user_1035,listened,2.0
artist_632,user_1060,listened,622.0
artist_632,user_1085,listened,1113.0
artist_632,user_1112,listened,467.0
artist_632,user_1123,listened,208.0
artist_632,user_1156,listened,1136.0
artist_632,user_1182,listened,2314.0
artist_632,user_1240,listened,246.0
artist_632,user_1265,listened,465.0
artist_632,user_1279,listened,68.0
artist_632,user_1289,listened,460.0
artist_632,user_1295,listened,388.0
artist_632,user_1302,listened,87.0
artist_632,user_1303,listened,454.0
artist_632,user_1313,listened,551.0
artist_632,user_1325,listened,294.0
artist_632,user_1360,listened,127.0
artist_632,user_1381,listened,402.0
artist_632,user_1404,listened,551.0
artist_632,user_1495,listened,18.0
artist_632,user_1583,listened,1451.0
artist_632,user_1589,listened,155.0
artist_632,user_1620,listened,745.0
artist_632,user_1638,listened,59.0
artist_632,user_1683,listened,653.0
artist_632,user_1700,listened,148.0
artist_632,user_1751,listened,38.0
artist_632,user_1807,listened,9.0
artist_632,user_1896,listened,240.0
artist_632,user_1993,listened,11.0
artist_632,user_2013,listened,219.0
artist_632,user_2030,listened,294.0
artist_632,user_2032,listened,632.0
artist_632,user_2051,listened,2.0
artist_632,user_2062,listened,1359.0
artist_633,user_1709,listened,163.0
artist_633,user_2036,listened,134.0
user_16,artist_634,listened,889.0
user_16,artist_635,listened,750.0
user_16,artist_636,listened,617.0
user_16,artist_637,listened,502.0
user_16,artist_638,listened,487.0
user_16,artist_639,listened,457.0
user_16,artist_640,listened,392.0
user_16,artist_641,listened,391.0
user_16,artist_642,listened,389.0
user_16,artist_643,listened,367.0
user_16,artist_644,listened,366.0
user_16,artist_645,listened,311.0
user_16,artist_646,listened,308.0
user_16,artist_647,listened,307.0
user_16,artist_648,listened,292.0
user_16,artist_649,listened,257.0
user_16,artist_650,listened,251.0
user_16,artist_651,listened,250.0
user_16,artist_652,listened,231.0
user_16,artist_653,listened,228.0
user_16,artist_654,listened,217.0
user_16,artist_655,listened,217.0
user_16,artist_656,listened,214.0
user_16,artist_657,listened,209.0
user_16,artist_658,listened,195.0
user_16,artist_659,listened,190.0
user_16,artist_660,listened,174.0
user_16,artist_661,listened,167.0
user_16,artist_662,listened,166.0
user_16,artist_663,listened,165.0
user_16,artist_664,listened,153.0
user_16,artist_665,listened,150.0
user_16,artist_666,listened,149.0
user_16,artist_667,listened,148.0
user_16,artist_668,listened,147.0
user_16,artist_669,listened,147.0
user_16,artist_670,listened,146.0
user_16,artist_671,listened,144.0
user_16,artist_672,listened,144.0
user_16,artist_673,listened,143.0
user_16,artist_674,listened,141.0
user_16,artist_675,listened,141.0
user_16,artist_676,listened,139.0
user_16,artist_677,listened,139.0
user_16,artist_678,listened,137.0
artist_635,user_768,listened,7.0
artist_635,user_790,listened,544.0
artist_635,user_1080,listened,1533.0
artist_635,user_1776,listened,1135.0
artist_637,user_581,listened,733.0
artist_637,user_732,listened,255.0
artist_637,user_1017,listened,207.0
artist_637,user_1263,listened,1159.0
artist_637,user_1659,listened,583.0
artist_637,user_2068,listened,784.0
artist_638,user_405,listened,339.0
artist_638,user_592,listened,5501.0
artist_638,user_679,listened,949.0
artist_638,user_1263,listened,528.0
artist_640,user_732,listened,10504.0
artist_641,user_27,listened,89.0
artist_641,user_45,listened,276.0
artist_641,user_74,listened,138.0
artist_641,user_87,listened,43.0
artist_641,user_121,listened,28.0
artist_641,user_143,listened,3681.0
artist_641,user_201,listened,154.0
artist_641,user_361,listened,1316.0
artist_641,user_413,listened,276.0
artist_641,user_420,listened,114.0
artist_641,user_466,listened,121.0
artist_641,user_533,listened,387.0
artist_641,user_569,listened,102.0
artist_641,user_678,listened,150.0
artist_641,user_690,listened,302.0
artist_641,user_743,listened,1209.0
artist_641,user_770,listened,219.0
artist_641,user_886,listened,151.0
artist_641,user_975,listened,1204.0
artist_641,user_1017,listened,831.0
artist_641,user_1137,listened,89.0
artist_641,user_1171,listened,171.0
artist_641,user_1229,listened,110.0
artist_641,user_1263,listened,530.0
artist_641,user_1423,listened,161.0
artist_641,user_1431,listened,3446.0
artist_641,user_1434,listened,3954.0
artist_641,user_1494,listened,4.0
artist_641,user_1555,listened,954.0
artist_641,user_1625,listened,4.0
artist_641,user_1663,listened,93.0
artist_641,user_1722,listened,103.0
artist_641,user_1762,listened,86.0
artist_641,user_1852,listened,168.0
artist_641,user_1973,listened,1418.0
artist_641,user_2068,listened,852.0
artist_641,user_2071,listened,72.0
artist_644,user_27,listened,71.0
artist_644,user_53,listened,55.0
artist_644,user_144,listened,60.0
artist_644,user_231,listened,1779.0
artist_644,user_248,listened,165.0
artist_644,user_354,listened,16.0
artist_644,user_400,listened,43.0
artist_644,user_419,listened,70.0
artist_644,user_442,listened,40.0
artist_644,user_553,listened,47.0
artist_644,user_598,listened,786.0
artist_644,user_795,listened,143.0
artist_644,user_911,listened,209.0
artist_644,user_959,listened,114.0
artist_644,user_1017,listened,314.0
artist_644,user_1097,listened,552.0
artist_644,user_1278,listened,44.0
artist_644,user_1365,listened,425.0
artist_644,user_1605,listened,167.0
artist_644,user_1633,listened,101.0
artist_644,user_1766,listened,301.0
artist_644,user_1921,listened,817.0
artist_644,user_2000,listened,6661.0
artist_644,user_2021,listened,888.0
artist_646,user_30,listened,110.0
artist_646,user_45,listened,4510.0
artist_646,user_46,listened,671.0
artist_646,user_74,listened,929.0
artist_646,user_75,listened,373.0
artist_646,user_121,listened,57.0
artist_646,user_133,listened,272.0
artist_646,user_150,listened,55.0
artist_646,user_209,listened,78.0
artist_646,user_214,listened,156.0
artist_646,user_253,listened,1053.0
artist_646,user_271,listened,1023.0
artist_646,user_301,listened,135.0
artist_646,user_330,listened,293.0
artist_646,user_335,listened,853.0
artist_646,user_350,listened,980.0
artist_646,user_361,listened,296.0
artist_646,user_390,listened,1188.0
artist_646,user_414,listened,512.0
artist_646,user_415,listened,506.0
artist_646,user_425,listened,42.0
artist_646,user_456,listened,59.0
artist_646,user_470,listened,406.0
artist_646,user_497,listened,29.0
artist_646,user_501,listened,124.0
artist_646,user_503,listened,346.0
artist_646,user_572,listened,362.0
artist_646,user_589,listened,606.0
artist_646,user_659,listened,737.0
artist_646,user_671,listened,354.0
artist_646,user_814,listened,184.0
artist_646,user_830,listened,2159.0
artist_646,user_875,listened,388.0
artist_646,user_884,listened,167.0
artist_646,user_930,listened,485.0
artist_646,user_1056,listened,592.0
artist_646,user_1057,listened,76.0
artist_646,user_1080,listened,1134.0
artist_646,user_1109,listened,598.0
artist_646,user_1131,listened,48.0
artist_646,user_1135,listened,30.0
artist_646,user_1139,listened,491.0
artist_646,user_1253,listened,235.0
artist_646,user_1272,listened,488.0
artist_646,user_1299,listened,370.0
artist_646,user_1304,listened,2251.0
artist_646,user_1318,listened,1530.0
artist_646,user_1471,listened,77.0
artist_646,user_1483,listened,72.0
artist_646,user_1511,listened,224.0
artist_646,user_1528,listened,71.0
artist_646,user_1552,listened,1.0
artist_646,user_1564,listened,104.0
artist_646,user_1568,listened,349.0
artist_646,user_1572,listened,788.0
artist_646,user_1606,listened,1847.0
artist_646,user_1658,listened,494.0
artist_646,user_1678,listened,110.0
artist_646,user_1684,listened,5.0
artist_646,user_1734,listened,425.0
artist_646,user_1742,listened,340.0
artist_646,user_1768,listened,239.0
artist_646,user_1769,listened,374.0
artist_646,user_1788,listened,873.0
artist_646,user_1811,listened,3377.0
artist_646,user_1851,listened,92.0
artist_646,user_1856,listened,272.0
artist_646,user_1921,listened,3938.0
artist_646,user_1937,listened,512.0
artist_646,user_1948,listened,69.0
artist_646,user_1950,listened,444.0
artist_646,user_1959,listened,436.0
artist_652,user_144,listened,23.0
artist_652,user_354,listened,6.0
artist_652,user_592,listened,5973.0
artist_652,user_1226,listened,481.0
artist_652,user_1659,listened,163.0
artist_655,user_354,listened,7.0
artist_657,user_1567,listened,1596.0
artist_657,user_2056,listened,9.0
artist_659,user_260,listened,91.0
artist_659,user_592,listened,718.0
artist_660,user_21,listened,180.0
artist_660,user_553,listened,84.0
artist_660,user_1567,listened,1712.0
artist_660,user_1577,listened,1608.0
artist_661,user_859,listened,113.0
artist_661,user_911,listened,208.0
artist_661,user_960,listened,17.0
artist_661,user_1770,listened,128.0
artist_663,user_509,listened,2.0
artist_663,user_1577,listened,374.0
artist_666,user_660,listened,60.0
artist_669,user_302,listened,1414.0
artist_669,user_437,listened,192.0
artist_669,user_542,listened,175.0
artist_669,user_660,listened,69.0
artist_669,user_1058,listened,167.0
artist_669,user_1263,listened,1192.0
artist_669,user_1294,listened,38.0
artist_669,user_1521,listened,1208.0
artist_669,user_1567,listened,1589.0
artist_669,user_1850,listened,146.0
artist_670,user_1356,listened,113.0
artist_670,user_1489,listened,200.0
artist_674,user_21,listened,220.0
artist_674,user_126,listened,1868.0
artist_674,user_145,listened,391.0
artist_674,user_159,listened,522.0
artist_674,user_207,listened,1031.0
artist_674,user_219,listened,1567.0
artist_674,user_223,listened,935.0
artist_674,user_335,listened,1127.0
artist_674,user_415,listened,1377.0
artist_674,user_437,listened,318.0
artist_674,user_514,listened,225.0
artist_674,user_675,listened,519.0
artist_674,user_679,listened,685.0
artist_674,user_851,listened,1382.0
artist_674,user_984,listened,887.0
artist_674,user_1332,listened,1584.0
artist_674,user_1423,listened,788.0
artist_674,user_1730,listened,454.0
artist_674,user_1820,listened,358.0
artist_674,user_1828,listened,603.0
artist_674,user_1850,listened,582.0
artist_674,user_1898,listened,824.0
artist_674,user_1948,listened,84.0
artist_674,user_2018,listened,100.0
artist_674,user_2061,listened,14.0
artist_676,user_509,listened,4.0
artist_676,user_555,listened,89.0
artist_676,user_851,listened,1724.0
artist_676,user_2068,listened,799.0
artist_677,user_732,listened,1295.0
artist_677,user_1226,listened,1105.0
artist_677,user_1803,listened,275.0
user_17,artist_679,listened,14436.0
user_17,artist_680,listened,891.0
user_17,artist_681,listened,879.0
user_17,artist_682,listened,651.0
user_17,artist_683,listened,474.0
user_17,artist_684,listened,462.0
user_17,artist_685,listened,381.0
user_17,artist_686,listened,373.0
user_17,artist_687,listened,370.0
user_17,artist_688,listened,338.0
user_17,artist_689,listened,270.0
user_17,artist_690,listened,243.0
user_17,artist_691,listened,208.0
user_17,artist_692,listened,190.0
user_17,artist_693,listened,188.0
user_17,artist_694,listened,187.0
user_17,artist_695,listened,172.0
user_17,artist_696,listened,170.0
user_17,artist_697,listened,168.0
user_17,artist_698,listened,146.0
user_17,artist_699,listened,121.0
user_17,artist_700,listened,116.0
user_17,artist_701,listened,115.0
user_17,artist_702,listened,109.0
user_17,artist_703,listened,107.0
user_17,artist_704,listened,105.0
artist_679,user_21,listened,159.0
artist_679,user_29,listened,293.0
artist_679,user_30,listened,321.0
artist_679,user_38,listened,680.0
artist_679,user_46,listened,252.0
artist_679,user_48,listened,5.0
artist_679,user_75,listened,2165.0
artist_679,user_95,listened,1775.0
artist_679,user_98,listened,30.0
artist_679,user_110,listened,744.0
artist_679,user_133,listened,509.0
artist_679,user_136,listened,124.0
artist_679,user_147,listened,859.0
artist_679,user_158,listened,3779.0
artist_679,user_175,listened,5817.0
artist_679,user_201,listened,84.0
artist_679,user_223,listened,910.0
artist_679,user_226,listened,1176.0
artist_679,user_227,listened,565.0
artist_679,user_231,listened,736.0
artist_679,user_233,listened,49.0
artist_679,user_236,listened,1115.0
artist_679,user_252,listened,2438.0
artist_679,user_263,listened,190.0
artist_679,user_278,listened,633.0
artist_679,user_286,listened,240.0
artist_679,user_291,listened,376.0
artist_679,user_293,listened,169.0
artist_679,user_302,listened,1736.0
artist_679,user_305,listened,128.0
artist_679,user_311,listened,2144.0
artist_679,user_312,listened,723.0
artist_679,user_315,listened,410.0
artist_679,user_330,listened,4216.0
artist_679,user_331,listened,189.0
artist_679,user_333,listened,55.0
artist_679,user_335,listened,1518.0
artist_679,user_339,listened,784.0
artist_679,user_351,listened,395.0
artist_679,user_352,listened,43.0
artist_679,user_355,listened,318.0
artist_679,user_362,listened,651.0
artist_679,user_375,listened,113.0
artist_679,user_385,listened,922.0
artist_679,user_390,listened,2140.0
artist_679,user_392,listened,278.0
artist_679,user_412,listened,97.0
artist_679,user_413,listened,423.0
artist_679,user_414,listened,199.0
artist_679,user_415,listened,662.0
artist_679,user_418,listened,338.0
artist_679,user_427,listened,462.0
artist_679,user_451,listened,455.0
artist_679,user_457,listened,877.0
artist_679,user_466,listened,461.0
artist_679,user_481,listened,107.0
artist_679,user_482,listened,64.0
artist_679,user_497,listened,33.0
artist_679,user_502,listened,983.0
artist_679,user_503,listened,1499.0
artist_679,user_504,listened,237.0
artist_679,user_518,listened,127.0
artist_679,user_531,listened,1134.0
artist_679,user_534,listened,792.0
artist_679,user_536,listened,110.0
artist_679,user_537,listened,1323.0
artist_679,user_538,listened,115.0
artist_679,user_542,listened,792.0
artist_679,user_555,listened,294.0
artist_679,user_569,listened,641.0
artist_679,user_571,listened,5050.0
artist_679,user_572,listened,194.0
artist_679,user_590,listened,162.0
artist_679,user_598,listened,297.0
