node_id,node_type,label
artist_2926,artist,Main Source
artist_2927,artist,Jadakiss
artist_2928,artist,Uncle Murda
artist_2929,artist,Eric B. & Rakim
artist_2930,artist,Big Punisher
artist_2931,artist,Talib Kweli
artist_2932,artist,Skee-Lo
user_117,user,
artist_2933,artist,Five Star
artist_2934,artist,Milk Inc.
artist_2935,artist,Iris
artist_2936,artist,A Flock of Seagulls
artist_2937,artist,Naked Eyes
artist_2938,artist,Echo & The Bunnymen
artist_2939,artist,JLS
user_118,user,
artist_1914,artist,The 69 Eyes
artist_1925,artist,Fool's Garden
artist_2940,artist,Dead by April
artist_2941,artist,Hinder
artist_2942,artist,Kiana
artist_2943,artist,Twisted Method
artist_2944,artist,Machinae Supremacy
artist_2945,artist,Dommin
artist_2946,artist,Tread
artist_2947,artist,Destrophy
artist_2948,artist,Engel
artist_2949,artist,Saidian
artist_2950,artist,Blowsight
artist_2951,artist,All Ends
artist_2952,artist,Azam Ali
artist_2953,artist,myGRAIN
artist_2954,artist,Ambeon
artist_2955,artist,Bury Your Dead
artist_2956,artist,Adema
artist_2957,artist,Queen of the damned ost
artist_2958,artist,The Cyan Velvet Project
artist_2959,artist,Eyes Set to Kill
artist_2960,artist,Renegade Five
artist_2961,artist,Pain
user_119,user,
artist_2962,artist,Devin Townsend Project
artist_2963,artist,Norther
artist_2964,artist,Strapping Young Lad
artist_2965,artist,The Devin Townsend Band
artist_2966,artist,Insomnium
artist_2967,artist,Murderdolls
artist_2968,artist,Elias Viljanen
artist_2969,artist,Wintersun
artist_2970,artist,Hypocrisy
artist_2971,artist,Animals as Leaders
artist_2972,artist,Star One
artist_2973,artist,Dokken
artist_2974,artist,Skyfire
artist_2975,artist,Firewind
artist_2976,artist,Chamillionaire
user_120,user,
artist_2977,artist,Kris Allen
artist_2978,artist,Dead by Sunrise
artist_2979,artist,Jessica Andrews
artist_2980,artist,Cassie Steele
artist_2981,artist,Christina Perri
artist_2982,artist,The Band Perry
user_121,user,
artist_2983,artist,Detonautas Roque Clube
artist_2984,artist,Claudia Leitte
artist_2985,artist,Hannah Montana ft. Jonas Brothers
artist_2986,artist,Rosa De Saron
artist_2987,artist,HEVO84
artist_2988,artist,Maria GadÃº
artist_2989,artist,Rihanna (feat. Drake)
artist_2990,artist,Shontelle
user_122,user,
artist_2991,artist,Fats Waller
artist_2992,artist,Bix Beiderbecke
artist_2993,artist,Lionel Hampton
artist_2994,artist,Sidney Bechet
artist_2995,artist,Chick Webb
artist_2996,artist,Uncle Dave Macon
artist_2997,artist,Charlie Christian
artist_2998,artist,Slim Gaillard
artist_2999,artist,Wynonie Harris
artist_3000,artist,Doc Watson
artist_3001,artist,The Carter Family
artist_3002,artist,Fletcher Henderson
artist_3003,artist,Duke Ellington
artist_3004,artist,Sonny Rollins
artist_3005,artist,Louis Jordan
artist_3006,artist,Slim & Slam
artist_3007,artist,Iftin
artist_3008,artist,Cab Calloway
artist_3009,artist,Jack Teagarden
artist_3010,artist,Drum Rudiments
artist_3011,artist,The Stooges
artist_3012,artist,Count Basie
artist_3013,artist,Jimmie Lunceford
artist_3014,artist,Milton
artist_3015,artist,Benny Goodman
artist_3016,artist,Jimmie Rodgers
artist_3017,artist,Eddie Bo
artist_3018,artist,Botswana Music Guitar
artist_3019,artist,Louis Armstrong
artist_3020,artist,Earl Hines
artist_3021,artist,Charlie Barnet
artist_3022,artist,Clarence Ashley
artist_3023,artist,Buell Kazee
artist_3024,artist,T-Bone Walker
user_123,user,
artist_3025,artist,Ritual
artist_3026,artist,The Whitest Boy Alive
artist_3027,artist,Evergreen Terrace
artist_3028,artist,Converge
artist_3029,artist,The Ghost Inside
artist_3030,artist,Bombay Bicycle Club
artist_3031,artist,The Ghost of a Thousand
artist_3032,artist,Comeback Kid
artist_3033,artist,The Scene Aesthetic
artist_3034,artist,K.I.Z.
artist_3035,artist,Huss und Hodn
artist_3036,artist,Frittenbude
artist_3037,artist,Raised Fist
artist_3038,artist,Northcape
artist_3039,artist,Die Orsons
artist_3040,artist,La Dispute
artist_3041,artist,Polar Bear Club
artist_3042,artist,This Is Hell
artist_3043,artist,Have Heart
artist_3044,artist,The Answering Machine
user_124,user,
artist_3045,artist,ÐÐ°ÑÐ¸Ð½ÑÐºÐ¸Ð¹ Ð¸ Ð¡ÑÐ¸Ð»Ð»Ð°Ð²Ð¸Ð½
artist_3046,artist,ZÐµÐ¼ÑÐ¸ÑÐ°
artist_3047,artist,ÐÐ¸-2
artist_3048,artist,"Misao Senbongi, Shusaku Uchiyama"
artist_3049,artist,Ð¡Ð¼ÑÑÐ»Ð¾Ð²ÑÐµ ÐÐ°Ð»Ð»ÑÑÐ¸Ð½Ð°ÑÐ¸Ð¸
artist_3050,artist,Biohazard
artist_3051,artist,Submersed
artist_3052,artist,Ð¡ÐµÐºÑÐ¾Ñ ÐÐ°Ð·Ð°
artist_3053,artist,ÐÐ¸Ð½Ð¾
artist_3054,artist,ÐÐ¸ÐºÑÐ¾Ñ Ð¦Ð¾Ð¹
artist_3055,artist,Ð¡ÐµÑÐ³ÐµÐ¹ Ð¨Ð½ÑÑÐ¾Ð²
artist_3056,artist,ÐÐ¾ÑÐ½ÑÐµ Ð¡Ð½Ð°Ð¹Ð¿ÐµÑÑ
user_125,user,
artist_3057,artist,Regina Spektor
artist_3058,artist,The Puppini Sisters
artist_3059,artist,Los Shakers
artist_3060,artist,Sin Bandera
artist_3061,artist,Leonel GarcÃ­a
artist_3062,artist,Emmanuel
artist_3063,artist,Luis Miguel
artist_3064,artist,Leon Polar
artist_3065,artist,Ringo Starr
artist_3066,artist,Santo & Johnny
artist_3067,artist,Bonnie Tyler
artist_3068,artist,St. Vincent
artist_3069,artist,El Cuarteto de Nos
artist_3070,artist,Carpenters
artist_3071,artist,Paul McCartney & Wings
artist_3072,artist,Nicho Hinojosa
artist_3073,artist,Jesse & Joy
user_126,user,
artist_2523,artist,Spice Girls
artist_3074,artist,Jay Vaquer
artist_3075,artist,Amy Pearson
artist_3076,artist,Matt Wertz
artist_3077,artist,Luigi Masi
artist_3078,artist,Relient K
artist_3079,artist,The Click Five
artist_3080,artist,Colby O'Donis
artist_3081,artist,Sara Bareilles
user_127,user,
artist_1927,artist,Lovex
artist_3082,artist,Framing Hanley
artist_3083,artist,Crazy Lixx
artist_3084,artist,Sick Puppies
artist_3085,artist,Faktion
artist_3086,artist,Eighteen Visions
artist_3087,artist,Dope Stars Inc.
artist_3088,artist,Black Tide
artist_3089,artist,The Confession
artist_3090,artist,Babylon Bombs
artist_3091,artist,Crash Anthem
artist_3092,artist,Decyfer Down
artist_3093,artist,Crucified Barbara
artist_3094,artist,The Exies
artist_3095,artist,Slaughter
artist_3096,artist,Gemini Five
artist_3097,artist,Matchbox Twenty
user_128,user,
artist_3098,artist,"Jump, Little Children"
artist_3099,artist,Jay Clifford
artist_3100,artist,Natalie Walker
artist_3101,artist,Duncan Sheik
artist_3102,artist,Meiko
artist_3103,artist,Arcanum
artist_3104,artist,Seal
artist_3105,artist,Guster
artist_3106,artist,Remy Zero
artist_3107,artist,David Poe
artist_3108,artist,Greg Laswell
artist_3109,artist,Sneaker Pimps
artist_3110,artist,Fiona Apple
artist_3111,artist,Slow Runner
artist_3112,artist,Sean Lennon
artist_3113,artist,Lindsey Buckingham
artist_3114,artist,Jonatha Brooke
artist_3115,artist,South
artist_3116,artist,The Dissociatives
artist_3117,artist,Pete Yorn
artist_3118,artist,Jude Cole
artist_3119,artist,Suzanne Vega
artist_3120,artist,Sun-60
artist_3121,artist,Skye
artist_3122,artist,Emily Wells
user_129,user,
artist_3123,artist,Myah Marie
artist_3124,artist,We Are the Fallen
artist_3125,artist,Megh Stock
artist_3126,artist,Dionne Bromfield
user_130,user,
artist_3127,artist,BarlowGirl
artist_3128,artist,Lenka
artist_3129,artist,Courtney Love
user_131,user,
artist_3130,artist,Jackie Mittoo
artist_3131,artist,Augustus Pablo
artist_3132,artist,DJ Krush
artist_3133,artist,Scientist
artist_3134,artist,Horace Andy
artist_3135,artist,The Gladiators
artist_3136,artist,Tsunami Wazahari
artist_3137,artist,Aston 'Familyman' Barrett
artist_3138,artist,Dennis Brown
artist_3139,artist,Johnny Clarke
artist_3140,artist,Ondubground
artist_3141,artist,DJ Drez
artist_3142,artist,Linval Thompson
artist_3143,artist,Barry Brown
artist_3144,artist,Himuki
artist_3145,artist,King Tubby
artist_3146,artist,Prince Far I
artist_3147,artist,"Lee ""Scratch"" Perry"
artist_3148,artist,Alpha & Omega
artist_3149,artist,John Holt
artist_3150,artist,Eek-A-Mouse
artist_3151,artist,The Orientalist
artist_3152,artist,Junior Delgado
artist_3153,artist,Adrian Sanchez
artist_3154,artist,YouDub
artist_3155,artist,Prince Jazzbo
artist_3156,artist,Astrud Gilberto
artist_3157,artist,Hugh Mundell
artist_3158,artist,SÃ©bastien Tellier
artist_3159,artist,Kanka
artist_3160,artist,Booker T. & The MG's
artist_3161,artist,Jah Shaka
artist_3162,artist,Jorge Reyes
artist_3163,artist,Sugar Minott
artist_3164,artist,Flunk
artist_3165,artist,Wayne Jarrett
artist_3166,artist,Don Carlos
artist_3167,artist,Jacob Miller
artist_3168,artist,King Earthquake
artist_3169,artist,DJ Vadim
artist_3170,artist,Rockamovya
user_132,user,
artist_3171,artist,James Morrison
user_133,user,
artist_3172,artist,Claudia Leitte - As MÃ¡scaras - 2O1O
artist_3173,artist,Ivete Sangalo
artist_3174,artist,Banda Da Loirinha
artist_3175,artist,ColetÃ¢nea Elas Internacional
user_134,user,
artist_3176,artist,Kelly Key
artist_3177,artist,Anniela
artist_3178,artist,Whitney Duncan
artist_3179,artist,Kimberly Wyatt
artist_3180,artist,Afrojack ft. Eva Simons
artist_3181,artist,Latino
artist_3182,artist,MinistÃ©rio AdoraÃ§Ã£o e Vida
user_135,user,
artist_2,artist,Diary of Dreams
artist_9,artist,Combichrist
artist_3183,artist,Ashbury Heights
artist_3184,artist,L'Ãme Immortelle
artist_3185,artist,Repo! The Genetic Opera
artist_3186,artist,Vive la FÃªte
artist_3187,artist,Kudai
artist_3188,artist,Terminal Choice
artist_3189,artist,All Gone Dead
artist_3190,artist,Suicidal Romance
artist_3191,artist,Diorama
artist_3192,artist,Solar Fake
artist_3193,artist,Belanova
artist_3194,artist,Paradiso Girls
artist_3195,artist,Inkubus Sukkubus
artist_3196,artist,Alice in Videoland
artist_3197,artist,Theatre of Tragedy
artist_3198,artist,Dangerous Muse
user_136,user,
artist_3199,artist,Patrick Nuo
user_137,user,
artist_3200,artist,Cansei de Ser Sexy
artist_3201,artist,Kate Bush
artist_3202,artist,Charlotte Gainsbourg
artist_3203,artist,Oh No Oh My
artist_3204,artist,Biquini CavadÃ£o
artist_3205,artist,Mallu MagalhÃ£es
artist_3206,artist,The Bird and The Bee
user_139,user,
artist_3236,artist,Eths
artist_3237,artist,Hey
artist_3238,artist,Coma
artist_3239,artist,Otep
artist_3240,artist,Drowning Pool
artist_3241,artist,Bloodsimple
artist_3242,artist,Wednesday 13
artist_3243,artist,Zornik
artist_3244,artist,Deathstars
artist_3245,artist,40 Below Summer
artist_3246,artist,Dry Kill Logic
artist_3247,artist,Family Force 5
user_140,user,
artist_3248,artist,Electric President
artist_3249,artist,Radical Face
artist_3250,artist,Midlake
artist_3251,artist,Utah
artist_3252,artist,Kashmir
artist_3253,artist,Figurines
artist_3254,artist,Peter Adams
artist_3255,artist,Athlete
artist_3256,artist,Rickolus
artist_3257,artist,The Rumour Said Fire
artist_3258,artist,The Shins
artist_3259,artist,Blonde Redhead
artist_3260,artist,Woods
artist_3261,artist,January Jaunt
artist_3262,artist,Treefight For Sunlight
artist_3263,artist,Kunek
user_141,user,
artist_3264,artist,Marillion
artist_3265,artist,Francesco De Gregori
artist_3266,artist,The Ark
artist_3267,artist,Fabrizio De AndrÃ©
artist_3268,artist,CapaRezza
artist_3269,artist,Fish
artist_3270,artist,Matia Bazar
artist_3271,artist,Enrico Ruggeri
artist_3272,artist,Steven Wilson
artist_3273,artist,The Feeling
artist_3274,artist,Paul Heaton
artist_3275,artist,Fastball
user_142,user,
artist_3276,artist,Burnt Fur
artist_3277,artist,ADULT.
artist_3278,artist,HK119
artist_3279,artist,The Jesus and Mary Chain
artist_3280,artist,Cocteau Twins
artist_3281,artist,The B-52's
artist_3282,artist,The Sundays
artist_3283,artist,Close Lobsters
artist_3284,artist,Daniel Ouellette
artist_3285,artist,My Life with the Thrill Kill Kult
artist_3286,artist,His Name Is Alive
artist_3287,artist,Throwing Muses
artist_3288,artist,Annie
artist_3289,artist,Front 242
artist_3290,artist,Cranes
artist_3291,artist,The Creatures
artist_3292,artist,The Glove
artist_3293,artist,Black Kids
artist_3294,artist,Galaxie 500
artist_3295,artist,The Wolfgang Press
artist_3296,artist,The Primitives
artist_3297,artist,Turkish Delight
artist_3298,artist,The Sugarcubes
artist_3299,artist,The Fall
artist_3300,artist,Robots in Disguise
user_143,user,
artist_3301,artist,Julio Iglesias
artist_3302,artist,Phil Collins
artist_3303,artist,Barry White
artist_3304,artist,Barbra Streisand
artist_3305,artist,Nana Mouskouri
artist_3306,artist,Neil Diamond
artist_3307,artist,Eros Ramazzotti
artist_3308,artist,Supertramp
artist_3309,artist,Lena Horne
artist_3310,artist,Ãdith Piaf
artist_3311,artist,Michael Bolton
artist_3312,artist,Michel Sardou
user_144,user,
artist_3313,artist,The Jackson 5
artist_3314,artist,MÃ½a
artist_3315,artist,SisqÃ³
artist_3316,artist,Sean Paul
artist_3317,artist,Drake
artist_3318,artist,Trey Songz
user_145,user,
artist_3319,artist,Diana Vickers
artist_3320,artist,Lee Ryan
artist_3321,artist,Brooke White
artist_3322,artist,Pete Yorn & Scarlett Johansson
user_146,user,
artist_3323,artist,åç°åå¸
artist_3324,artist,å®å®¤å¥ç¾æµ
artist_3325,artist,æ¾èª²å¾ãã£ã¼ã¿ã¤ã
artist_3326,artist,Dalâshabet
user_147,user,
artist_3327,artist,Brie Larson
artist_3328,artist,HorrorPops
artist_3329,artist,Vanessa Oliveira
artist_3330,artist,Tata Young
artist_3331,artist,Jordan Knight
artist_3332,artist,Sandy e Junior
artist_3333,artist,The Distillers
user_148,user,
artist_3334,artist,Fat Jon
artist_3335,artist,Cap'n Jazz
artist_3336,artist,xrin arms
artist_3337,artist,ANONTRON
artist_3338,artist,Shwayze
artist_3339,artist,Best Fwends
artist_3340,artist,The Planet Smashers
artist_3341,artist,Motion City Soundtrack
artist_3342,artist,Realicide
artist_3343,artist,Choking Victim
artist_3344,artist,Japanther
artist_3345,artist,I Killed Techno!
artist_3346,artist,Cyne
artist_3347,artist,Andrew Jackson Jihad
artist_3348,artist,KESSENCHU
artist_3349,artist,The Dead Milkmen
artist_3350,artist,yatagarasu
artist_3351,artist,Melt-Banana
artist_3352,artist,Metaform
artist_3353,artist,XÃCKSECKS
artist_3354,artist,Black Flag
artist_3355,artist,Ol' Dirty Bastard
artist_3356,artist,goreshit
artist_3357,artist,Notorious B.I.G.
artist_3358,artist,The Mad Conductor
artist_3359,artist,Rapeman
artist_3360,artist,Blitzkid
artist_3361,artist,Bearbot
artist_3362,artist,:(
artist_3363,artist,Wind & Fire Earth
artist_3364,artist,Fugazi
artist_3365,artist,Captain Chaos
artist_3366,artist,A1 Bassline
user_149,user,
artist_3367,artist,Cinema Bizarre
artist_3368,artist,Betty Curse
artist_3369,artist,New Years Day
artist_3370,artist,Hockey
artist_3371,artist,Peter Doherty
artist_3372,artist,Jinn
artist_3373,artist,Plain White T's
artist_3374,artist,Diana
user_150,user,
artist_3375,artist,Ryan Cabrera
artist_3376,artist,Jota Quest
artist_3377,artist,Banda Eva
user_151,user,
artist_3378,artist,Jorge & Mateus
artist_3379,artist,Pimentas do Reino
artist_3380,artist,Vander Lee
artist_3381,artist,Alarido
artist_3382,artist,Os Paralamas do Sucesso
artist_3383,artist,Victor e Leo
artist_3384,artist,Chimarruts
artist_3385,artist,D'black
artist_3386,artist,Seu Jorge
artist_3387,artist,Tomate
artist_3388,artist,Babado Novo
artist_3389,artist,Sorriso Maroto
artist_3390,artist,JoÃ£o Bosco & VinÃ­cius               - www.CdsCompletos.net
artist_3391,artist,Zeca Baleiro
artist_3392,artist,Exaltasamba
artist_3393,artist,Sandy Leah
artist_3394,artist,Wilson Sideral
artist_3395,artist,Nosso Sentimento
artist_3396,artist,Isabella Taviani
user_152,user,
artist_3397,artist,Heidi Montag
artist_3398,artist,+44
artist_3399,artist,Plastiscines
artist_3400,artist,Jet
artist_3401,artist,Infierno 18
artist_3402,artist,City Sleeps
artist_3403,artist,Emmanuel Horvilleur
artist_3404,artist,Sky Ferreira
user_153,user,
artist_3405,artist,Antimatter
artist_3406,artist,Leafblade
artist_3407,artist,Klimt 1918
artist_3408,artist,The Foreshadowing
artist_3409,artist,Petter Carlsen
artist_3410,artist,Dornenreich
artist_3411,artist,M83
artist_3412,artist,Carpark North
artist_3413,artist,Underworld
artist_3414,artist,Immanu El
artist_3415,artist,Warrel Dane
artist_3416,artist,Sentenced
artist_3417,artist,Ulver
artist_3418,artist,Gazpacho
artist_3419,artist,Mely
artist_3420,artist,Pure Reason Revolution
artist_3421,artist,No-Man
artist_3422,artist,Autumn
artist_3423,artist,Dark Suns
artist_3424,artist,Elane
user_154,user,
artist_18,artist,The CrÃ¼xshadows
artist_41,artist,God Module
artist_1917,artist,Charon
artist_3425,artist,After Forever
artist_3426,artist,KC and the Sunshine Band
artist_3427,artist,Goo Goo Dolls
artist_3428,artist,A Static Lullaby
artist_3429,artist,Krypteria
user_155,user,
artist_3430,artist,The Cramps
artist_3431,artist,Alien Sex Fiend
artist_3432,artist,Christian Death
artist_3433,artist,Sex Gang Children
artist_3434,artist,Rudimentary Peni
artist_3435,artist,45 Grave
artist_3436,artist,The Damned
artist_3437,artist,Dayglo Abortions
artist_3438,artist,Fields of the Nephilim
artist_3439,artist,Demented Are Go!
artist_3440,artist,Ween
artist_3441,artist,Peter Murphy
artist_3442,artist,Crass
artist_3443,artist,Butthole Surfers
artist_3444,artist,Dead Kennedys
artist_3445,artist,Danzig
artist_3446,artist,The Brides
artist_3447,artist,Big Black
artist_3448,artist,Specimen
artist_3449,artist,Eat Your Make-Up
artist_3450,artist,The Gun Club
artist_3451,artist,Love and Rockets
artist_3452,artist,Hasil Adkins
artist_3453,artist,Samhain
artist_3454,artist,Corpus Delicti
artist_3455,artist,Nekromantix
artist_3456,artist,The Adicts
user_156,user,
artist_3457,artist,London Festival Orchestra/Peter Knight/The Moody Blues
artist_3458,artist,The Byrds
artist_3459,artist,Five for Fighting
artist_3460,artist,Sheryl Crow
artist_3461,artist,Phantom Planet
artist_3462,artist,[unknown]
artist_3463,artist,"Christina,Lil' Kim,Mya,Pink"
artist_3464,artist,Counting Crows
artist_3465,artist,Carole King
artist_3466,artist,Sarah McLachlan
artist_3467,artist,Caesars
artist_3468,artist,The Magic Numbers
artist_3469,artist,Supergrass
user_157,user,
artist_3470,artist,Rainbow
artist_3471,artist,Quiet Riot
artist_3472,artist,Litfiba
artist_3473,artist,David Lee Roth
artist_3474,artist,Danger Danger
artist_3475,artist,Wolfmother
artist_3476,artist,Saxon
artist_3477,artist,Ugly Kid Joe
artist_3478,artist,Luciano Ligabue
artist_3479,artist,Treat
artist_3480,artist,L.A. Guns
artist_3481,artist,Yes
artist_3482,artist,America
user_158,user,
artist_3483,artist,é´æ¨äºç¾
artist_3484,artist,Crystal Kay
artist_3485,artist,ä¼è¤ç±å¥
artist_3486,artist,melody.
artist_3487,artist,ã¢ã³ã¸ã§ã©ã»ã¢ã­
artist_3488,artist,Corinne Bailey Rae
artist_3489,artist,Michelle Branch
artist_3490,artist,Utada
artist_3491,artist,Agnes
artist_3492,artist,Natasha Thomas
artist_3493,artist,Dana Glover
artist_3494,artist,Tommy february6
artist_3495,artist,Leigh Nash
artist_3496,artist,Lindsay Pagano
artist_3497,artist,Jordan Pruitt
artist_3498,artist,Paula DeAnda
artist_3499,artist,Charlotte Perrelli
user_159,user,
artist_3500,artist,Edyta GÃ³rniak
artist_3501,artist,MylÃ¨ne Farmer
artist_3502,artist,RÃ³isÃ­n Murphy
artist_3503,artist,Tarkan
user_161,user,
artist_3542,artist,Theatres des Vampires
artist_3543,artist,Blood Stain Child
artist_3544,artist,Bloodparade
artist_3545,artist,Light This City
artist_3546,artist,Deadstar Assembly
artist_3547,artist,Omega Lithium
artist_3548,artist,iwrestledabearonce
artist_3549,artist,Mnemic
artist_3550,artist,Imagica
artist_3551,artist,Unter Null
artist_3552,artist,â-ute
artist_3553,artist,Chibi
artist_3554,artist,Berryzå·¥æ¿
artist_3555,artist,Boy Hits Car
artist_3556,artist,Scarling.
artist_3557,artist,Aqua
artist_3558,artist,Jack Off Jill
artist_3559,artist,The Immortals
artist_3560,artist,Mary Elizabeth McGlynn
artist_3561,artist,Breaking Point
artist_3562,artist,Lords of Acid
artist_3563,artist,Saliva
artist_3564,artist,Helalyn Flowers
artist_3565,artist,Silent Descent
artist_3566,artist,Doomsday Refreshment Committee
artist_3567,artist,Schoolyard Heroes
user_162,user,
artist_3568,artist,Brian Littrell
artist_3569,artist,Jay Brannan
artist_3570,artist,Danny
artist_3571,artist,Digimon
artist_3572,artist,Ola
artist_3573,artist,ATC
artist_3574,artist,Carly Smithson
artist_3575,artist,Blake Lewis
artist_3576,artist,New Kids on the Block
artist_3577,artist,Casey James
artist_3578,artist,C21
artist_3579,artist,Danny Noriega
artist_3580,artist,O-Town
user_163,user,
artist_3581,artist,Alabama
artist_3582,artist,Restless Heart
artist_3583,artist,Luke Bryan
artist_3584,artist,Jason Aldean
artist_3585,artist,Blake Shelton
artist_3586,artist,Mark Wills
artist_3587,artist,Gary Allan
artist_3588,artist,Kenny Chesney
artist_3589,artist,Billy Currington
artist_3590,artist,Clay Walker
artist_3591,artist,Andy Griggs
artist_3592,artist,Chris Cagle
artist_3593,artist,Joe Nichols
artist_3594,artist,Jessie Farrell
artist_3595,artist,Aaron Lines
artist_3596,artist,Jake Owen
artist_3597,artist,Dan Seals
artist_3598,artist,Julianne Hough
artist_3599,artist,Aaron Tippin
artist_3600,artist,Emerson Drive
artist_3601,artist,Montgomery Gentry
artist_3602,artist,Ronnie Milsap
artist_3603,artist,Sara Evans
artist_3604,artist,Cledus T. Judd
artist_3605,artist,Lee Ann Womack
artist_3606,artist,SHeDaisy
artist_3607,artist,Trailer Choir
artist_3608,artist,Travis Tritt
artist_3609,artist,Clint Black
artist_3610,artist,Larry Stewart
artist_3611,artist,Hank Williams Jr.
user_164,user,
artist_3612,artist,Bell X1
artist_3613,artist,Toad the Wet Sprocket
artist_3614,artist,Hootie & the Blowfish
artist_3615,artist,Dave Matthews & Tim Reynolds
artist_3616,artist,Brand New
artist_3617,artist,Ray LaMontagne
artist_3618,artist,The Swell Season
artist_3619,artist,Josh Ritter
artist_3620,artist,Gov't Mule
artist_3621,artist,Coheed and Cambria
artist_3622,artist,Matthew Good Band
artist_3623,artist,Chris Michaud
user_166,user,
artist_3665,artist,New Radicals
artist_3666,artist,The Hold Steady
artist_3667,artist,Will Smith
artist_3668,artist,Andrzej Grabowski
artist_3669,artist,60 minut na godzinÄ
artist_3670,artist,Matisyahu
artist_3671,artist,JaromÃ­r Nohavica
artist_3672,artist,Scarlett Johansson
artist_3673,artist,Girl Talk
artist_3674,artist,AlizÃ©e
artist_3675,artist,Huey Lewis & The News
artist_3676,artist,Richard Ashcroft
artist_3677,artist,Brian Wilson
artist_3678,artist,Digable Planets
user_168,user,
artist_3685,artist,Why?
artist_3686,artist,Caribou
artist_3687,artist,James Blake
artist_3688,artist,cLOUDDEAD
artist_3689,artist,Les Savy Fav
artist_3690,artist,Owen Pallett
artist_3691,artist,Panda Bear
artist_3692,artist,Elle Milano
artist_3693,artist,Grizzly Bear
artist_3694,artist,Liars
artist_3695,artist,Gold Panda
artist_3696,artist,Pantha du Prince
artist_3697,artist,Micachu
artist_3698,artist,Nicolas Jaar
artist_3699,artist,Hymie's Basement
artist_3700,artist,Atlas Sound
artist_3701,artist,Q and Not U
artist_3702,artist,Baths
artist_3703,artist,Tim Hecker
user_170,user,
artist_3717,artist,Chimaira
artist_3718,artist,Glassjaw
artist_3719,artist,Soulfly
artist_3720,artist,Textures
artist_3721,artist,Norma Jean
artist_3722,artist,Aborted
artist_3723,artist,Disillusion
artist_3724,artist,Cloudkicker
artist_3725,artist,Bar 9
artist_3726,artist,Grenouer
artist_3727,artist,Periphery
artist_3728,artist,Anal Nosorog
artist_3729,artist,Madball
user_171,user,
artist_3707,artist,Ratatat
artist_3730,artist,Friendly Fires
artist_3731,artist,Everything Everything
artist_3732,artist,311
artist_3733,artist,GOBBLE GOBBLE
user_172,user,
artist_3734,artist,The Unseen
artist_3735,artist,Spinnerette
artist_3736,artist,Keith Caputo
artist_3737,artist,Against Me!
artist_3738,artist,Pnau
artist_3739,artist,Hole
user_173,user,
artist_3740,artist,Dance of Days
artist_3741,artist,Cazuza
artist_3742,artist,LobÃ£o
artist_3743,artist,Natiruts
artist_3744,artist,Bikini Kill
artist_3745,artist,Chico Science & NaÃ§Ã£o Zumbi
artist_3746,artist,Ponto de EquilÃ­brio
artist_3747,artist,Vanguart
user_174,user,
artist_3748,artist,Hanson
artist_3749,artist,Gavin DeGraw
artist_3750,artist,Amos Lee
artist_3751,artist,Pat McGee Band
artist_3752,artist,Ingram Hill
artist_3753,artist,Augustana
artist_3754,artist,Third Eye Blind
artist_3755,artist,The Hero Factor
artist_3756,artist,Mat Kearney
artist_3757,artist,Brandi Carlile
artist_3758,artist,Default
artist_3759,artist,Averi
user_175,user,
artist_3760,artist,Idina Menzel
artist_3761,artist,Amy Grant
artist_3762,artist,Big & Rich
artist_3763,artist,The Corrs
artist_3764,artist,Mannheim Steamroller
artist_3765,artist,Gretchen Wilson
artist_3766,artist,Philharmonia Orchestra - John Lanchbery
user_176,user,
artist_3767,artist,The Horrors
artist_3768,artist,Soft Cell
artist_3769,artist,Shiny Toy Guns
artist_3770,artist,Julian Plenti
artist_3771,artist,Museum
artist_3772,artist,Vienna Boys Choir
user_177,user,
artist_3773,artist,Starflyer 59
artist_3774,artist,Uriah Heep
artist_3775,artist,Joy Electric
artist_3776,artist,Funkadelic
artist_3777,artist,Steely Dan
artist_3778,artist,Sly & The Family Stone
artist_3779,artist,Fates Warning
user_178,user,
artist_3660,artist,Finntroll
artist_3780,artist,D.R.I.
artist_3781,artist,Violent Femmes
artist_3782,artist,Primordial
artist_3783,artist,Sleep
artist_3784,artist,GBH
artist_3785,artist,Spazz
artist_3786,artist,GWAR
artist_3787,artist,Cross Examination
artist_3788,artist,Cynic
artist_3789,artist,Bad Manners
artist_3790,artist,Impetigo
artist_3791,artist,The Mighty Mighty Bosstones
artist_3792,artist,Bad Brains
artist_3793,artist,The Disco Biscuits
user_179,user,
artist_3794,artist,Porcelain Black
artist_3795,artist,Marilyn Monroe
artist_3796,artist,Tila Tequila
artist_3797,artist,Blood Red Shoes
user_180,user,
artist_3798,artist,Septic Flesh
artist_3799,artist,Misery Index
artist_3800,artist,Unleashed
artist_3801,artist,Septycal Gorge
artist_3802,artist,Acid Bath
artist_3803,artist,Wolfbrigade
artist_3804,artist,Defeated Sanity
artist_3805,artist,Neurosis
artist_3806,artist,Rotting Christ
artist_3807,artist,State of Mind
artist_3808,artist,Lunar Aurora
artist_3809,artist,Electric Wizard
artist_3810,artist,The Ocean
artist_3811,artist,Infernal Revulsion
artist_3812,artist,The Qemists
artist_3813,artist,Tides From Nebula
artist_3814,artist,Severe Torture
artist_3815,artist,Upcdowncleftcrightcabc+start
artist_3816,artist,Inherit Disease
artist_3817,artist,Maybeshewill
artist_3818,artist,Iron Monkey
artist_3819,artist,Abominable Putridity
artist_3820,artist,Malevolent Creation
