userID,degree,clustering,pagerank,community,component
809,24,0.094203,0.00062484,0,0
810,2,1.0,0.00014499,14,0
812,15,0.028571,0.00086203,14,0
813,5,0.0,0.00043311,3,0
814,7,0.142857,0.00028339,14,0
815,65,0.151442,0.0015435,10,0
816,40,0.235897,0.00097384,10,0
817,19,0.134503,0.00073782,14,0
818,1,0.0,0.00052854,26,14
819,15,0.32381,0.00049668,10,0
820,8,0.178571,0.00050368,14,0
821,2,0.0,0.00023273,1,0
822,7,0.095238,0.00041186,14,0
823,3,0.333333,0.00021907,14,0
824,1,0.0,0.00012345,14,0
825,3,1.0,0.00018343,14,0
826,8,0.392857,0.00025914,10,0
827,3,0.333333,0.00020825,14,0
828,11,0.236364,0.00050943,14,0
829,3,0.0,0.00022448,14,0
830,38,0.167852,0.00096394,0,0
831,106,0.050854,0.00378334,14,0
832,3,0.0,0.00021759,14,0
834,2,0.0,0.00031481,3,0
835,7,0.285714,0.00035037,14,0
836,19,0.274854,0.00050358,10,0
837,5,0.8,0.00032611,3,0
838,4,0.333333,0.00023776,3,0
839,3,0.666667,0.00026759,2,0
840,1,0.0,0.00012624,14,0
841,2,0.0,0.00017079,14,0
842,10,0.133333,0.00058565,3,0
843,4,0.0,0.00092367,11,0
844,6,0.2,0.00024877,9,0
845,3,0.333333,0.00027165,9,0
846,2,0.0,0.0001502,14,0
847,46,0.120773,0.00125134,10,0
848,10,0.066667,0.00063886,3,0
849,3,0.0,0.00017398,0,0
850,16,0.158333,0.00069521,6,0
851,84,0.135972,0.00208407,0,0
852,63,0.166923,0.001531,10,0
853,3,0.0,0.0002012,14,0
854,2,0.0,0.00017437,1,0
855,8,0.25,0.00052259,27,0
856,1,0.0,0.0001168,14,0
858,9,0.222222,0.00031555,10,0
859,63,0.161802,0.00199446,6,0
860,2,1.0,0.00018265,14,0
861,9,0.111111,0.0002947,0,0
862,45,0.137374,0.00118307,0,0
863,10,0.133333,0.00055654,14,0
864,22,0.082251,0.00078285,14,0
865,4,0.666667,0.00024049,14,0
868,3,0.0,0.00018757,3,0
869,1,0.0,0.00052854,25,13
870,4,0.166667,0.00023753,14,0
871,19,0.169591,0.00093735,14,0
873,29,0.238916,0.0007537,10,0
874,4,0.333333,0.0002902,3,0
875,8,0.214286,0.00025915,10,0
876,6,0.466667,0.00035519,14,0
877,25,0.093333,0.0013032,14,0
878,7,0.428571,0.0002368,10,0
881,7,0.142857,0.00037104,14,0
882,12,0.424242,0.00035127,0,0
884,62,0.144368,0.00149456,0,0
885,3,0.333333,0.00015338,0,0
886,5,0.2,0.00021838,0,0
887,4,0.0,0.00031231,14,0
888,14,0.120879,0.00053741,14,0
889,13,0.038462,0.00070572,14,0
890,19,0.134503,0.00090821,14,0
891,1,0.0,0.00017877,14,0
893,1,0.0,0.00013011,6,0
895,6,1.0,0.00052854,4,1
896,5,0.0,0.00025507,14,0
897,2,0.0,0.00020089,14,0
898,11,0.254545,0.00034884,0,0
899,24,0.072464,0.00100933,14,0
900,2,1.0,0.00015297,9,0
903,7,0.047619,0.00042739,14,0
904,7,0.095238,0.0002952,6,0
905,18,0.183007,0.00052121,0,0
906,24,0.105072,0.0007356,0,0
907,6,0.133333,0.00032986,14,0
908,1,0.0,0.00013437,3,0
909,15,0.07619,0.0006559,3,0
910,31,0.208602,0.00078987,10,0
911,71,0.175453,0.00171715,10,0
912,10,0.266667,0.00048585,14,0
913,5,0.0,0.00028453,14,0
914,4,0.5,0.00032751,3,0
915,8,0.392857,0.00034292,14,0
916,1,0.0,0.00010258,0,0
917,31,0.141935,0.00099788,0,0
919,2,1.0,0.00015687,14,0
920,2,0.0,0.000226,1,0
921,10,0.066667,0.000667,3,0
922,9,0.111111,0.00042516,14,0
924,14,0.164835,0.00054118,10,0
925,34,0.058824,0.00160344,14,0
926,2,1.0,0.00017895,3,0
927,5,0.0,0.00027865,0,0
928,7,0.52381,0.00042415,3,0
929,4,0.0,0.00038684,14,0
930,61,0.131148,0.0015051,0,0
931,1,0.0,0.00013296,1,0
932,11,0.127273,0.00048253,14,0
933,11,0.054545,0.0005449,14,0
934,3,1.0,0.00032278,6,0
935,3,1.0,0.00022047,6,0
936,5,0.6,0.000328,3,0
938,25,0.086667,0.00080265,14,0
939,9,0.083333,0.00041319,14,0
940,4,0.5,0.00036558,6,0
941,72,0.106416,0.00190115,10,0
942,9,0.277778,0.0002909,0,0
943,1,0.0,0.00011,14,0
946,19,0.140351,0.0007446,1,0
948,1,0.0,0.00012959,6,0
949,15,0.266667,0.00063948,1,0
950,5,0.1,0.0003267,14,0
951,9,0.25,0.00050879,6,0
952,5,0.0,0.00025954,14,0
953,2,1.0,0.00019826,14,0
954,10,0.6,0.00038868,6,0
955,14,0.208791,0.00049503,6,0
957,2,0.0,0.00032132,3,0
958,3,0.0,0.00017513,3,0
959,5,0.2,0.000273,6,0
960,1,0.0,0.00012059,3,0
961,4,0.0,0.00034571,6,0
962,3,0.0,0.0002682,14,0
963,26,0.307692,0.00070858,10,0
964,7,0.190476,0.00029627,1,0
965,9,0.25,0.00028956,10,0
966,63,0.150538,0.00157113,0,0
967,2,0.0,0.00020066,14,0
968,3,0.0,0.00026607,3,0
969,11,0.218182,0.00037075,0,0
971,6,0.333333,0.0002714,14,0
972,8,0.178571,0.00068524,18,0
975,9,0.138889,0.00034483,14,0
976,7,0.142857,0.00038772,14,0
977,2,0.0,0.00015531,6,0
978,2,0.0,0.00030239,14,0
979,1,0.0,0.00011367,14,0
980,1,0.0,0.00011709,14,0
981,1,0.0,0.00011866,14,0
982,6,0.066667,0.00030007,0,0
984,29,0.140394,0.00075624,0,0
985,19,0.187135,0.00052536,0,0
986,18,0.045752,0.00081882,14,0
987,8,0.107143,0.00027669,0,0
989,3,0.0,0.00020353,0,0
990,1,0.0,0.00018358,3,0
991,3,0.333333,0.00026823,5,0
993,3,0.333333,0.0004664,18,0
994,4,0.333333,0.00023559,6,0
995,2,1.0,0.00012566,0,0
996,4,0.166667,0.00025273,14,0
997,2,0.0,0.00019298,14,0
998,13,0.064103,0.00044109,10,0
999,16,0.041667,0.00069898,14,0
1001,62,0.138022,0.00150304,0,0
1002,35,0.121008,0.00097232,10,0
1003,3,0.0,0.00019882,6,0
1004,10,0.111111,0.00048159,9,0
1005,6,1.0,0.00052854,4,1
1006,12,0.015152,0.0005498,0,0
1007,6,0.133333,0.00025181,0,0
1008,2,0.0,0.00024522,14,0
1009,2,1.0,0.00017021,14,0
1010,8,0.25,0.00040278,6,0
1011,17,0.132353,0.00055729,1,0
1012,1,0.0,0.00012542,6,0
1013,13,0.089744,0.00082544,3,0
1014,14,0.307692,0.00042018,10,0
1015,1,0.0,0.0001044,10,0
1016,3,0.0,0.00041422,6,0
1017,51,0.15451,0.00121539,10,0
1018,4,0.833333,0.00028763,1,0
1019,1,0.0,0.00014072,1,0
1020,10,0.177778,0.00041534,14,0
1021,10,0.111111,0.00049324,14,0
1022,2,0.0,0.00012397,10,0
1023,91,0.15873,0.00214821,10,0
1024,2,1.0,0.00017155,3,0
1025,6,1.0,0.00052854,4,1
1026,6,0.0,0.00034014,0,0
1027,53,0.20537,0.00138025,10,0
1028,1,0.0,0.00010623,0,0
1029,3,0.0,0.00022876,6,0
1030,3,1.0,0.00042091,3,0
1032,8,0.285714,0.00053089,14,0
1033,46,0.17971,0.00118056,10,0
1034,34,0.124777,0.00102097,10,0
1035,16,0.175,0.00085815,14,0
1036,5,0.3,0.00041512,6,0
1037,3,1.0,0.00026115,14,0
1038,13,0.371795,0.00059366,6,0
1039,2,1.0,0.00012536,10,0
1040,5,0.0,0.00031397,14,0
1041,3,0.0,0.00022948,14,0
1042,12,0.166667,0.00036511,10,0
1044,4,0.166667,0.00030031,14,0
1046,14,0.318681,0.00038067,10,0
1047,1,0.0,0.00052854,28,15
1049,3,0.0,0.00020854,0,0
1050,2,0.0,0.00017846,6,0
1051,1,0.0,0.00016203,14,0
1052,4,0.0,0.00027982,1,0
1053,31,0.260215,0.00076219,10,0
1054,34,0.067736,0.00142802,0,0
1055,2,0.0,0.00016643,14,0
1056,34,0.156863,0.00087905,0,0
1057,18,0.150327,0.000526,0,0
1058,31,0.139785,0.00083382,0,0
1060,4,0.0,0.00027692,14,0
1061,4,0.5,0.00024885,14,0
1062,3,0.0,0.00018854,6,0
1063,4,0.0,0.00034327,0,0
1064,1,0.0,0.00016048,14,0
1065,5,0.6,0.00018553,10,0
1067,9,0.194444,0.00047713,14,0
1068,2,1.0,0.00017301,6,0
1069,69,0.161552,0.00170941,0,0
1070,2,0.0,0.0001749,14,0
1071,45,0.186869,0.00112265,0,0
1072,44,0.174419,0.00120815,0,0
1073,2,0.0,0.00018526,6,0
1074,5,0.1,0.00026095,6,0
1075,25,0.086667,0.0009345,0,0
1076,10,0.133333,0.00045338,3,0
1078,4,0.0,0.00023077,14,0
1079,5,0.1,0.0003157,14,0
1080,31,0.206452,0.0008099,10,0
1081,4,0.0,0.0002354,14,0
1082,2,0.0,0.00015102,9,0
1083,2,0.0,0.00029034,14,0
1084,6,0.266667,0.00027827,3,0
1085,2,0.0,0.00020741,3,0
1086,20,0.142105,0.0005742,0,0
1087,32,0.02621,0.00166413,14,0
1088,16,0.066667,0.00073175,14,0
1089,17,0.139706,0.00079165,6,0
1090,3,0.333333,0.00020416,14,0
1091,5,0.0,0.00029406,14,0
1092,28,0.113757,0.00092922,10,0
1093,1,0.0,0.00015579,14,0
1094,10,0.022222,0.00061145,14,0
1097,13,0.076923,0.00042903,0,0
1098,2,1.0,0.00022193,3,0
1099,4,0.333333,0.00021109,6,0
1100,4,0.5,0.00030435,14,0
1101,3,0.333333,0.00021989,3,0
1102,77,0.08715,0.00203639,0,0
1103,9,0.25,0.0004043,6,0
1104,30,0.23908,0.00077232,0,0
1106,33,0.159091,0.00086411,0,0
1107,9,0.194444,0.00056082,2,0
1108,9,0.305556,0.00043829,14,0
1109,5,0.2,0.00021036,0,0
1110,1,0.0,0.00052854,29,16
1111,2,0.0,0.00021115,1,0
1112,3,0.333333,0.00018412,1,0
1113,41,0.090244,0.0012128,10,0
1114,6,0.2,0.00027541,14,0
1115,11,0.290909,0.0005814,6,0
1116,11,0.163636,0.00043138,10,0
1118,6,0.466667,0.0004785,3,0
1119,2,0.0,0.00014134,14,0
1120,23,0.090909,0.0009165,14,0
1121,1,0.0,0.00011793,14,0
1122,3,0.666667,0.00014757,10,0
1123,2,0.0,0.00023552,14,0
1124,25,0.17,0.00066706,0,0
1125,23,0.114625,0.00109125,6,0
1126,1,0.0,0.00011591,14,0
1128,9,0.194444,0.0002811,10,0
1130,57,0.038221,0.00236053,14,0
1131,7,0.190476,0.00024749,0,0
1132,75,0.148829,0.00192096,0,0
1133,25,0.07,0.00084464,14,0
1134,1,0.0,0.00020288,14,0
1135,38,0.169275,0.00096722,10,0
1136,25,0.116667,0.00068355,0,0
1137,7,0.047619,0.00030464,0,0
1138,11,0.036364,0.0006279,14,0
1139,2,0.0,0.00015704,9,0
1140,1,0.0,0.0001395,6,0
1143,20,0.2,0.00054899,0,0
1144,19,0.105263,0.00089044,14,0
1145,72,0.12011,0.00179468,10,0
1146,41,0.071951,0.00146782,14,0
1147,2,0.0,0.00016394,14,0
1148,14,0.142857,0.00065945,6,0
1149,3,0.0,0.0002278,3,0
1150,33,0.19697,0.00095497,10,0
1151,3,0.0,0.00022457,14,0
1152,4,0.0,0.00030412,14,0
1153,23,0.071146,0.00083056,14,0
1154,13,0.24359,0.00059683,14,0
1155,9,0.111111,0.00059717,3,0
1156,8,0.071429,0.00040355,14,0
1157,3,0.333333,0.00016384,14,0
1158,4,0.166667,0.00032814,14,0
1159,4,0.333333,0.00023338,14,0
1160,10,0.155556,0.00043301,14,0
1161,17,0.132353,0.00058635,0,0
1163,17,0.529412,0.00064471,6,0
1164,52,0.144042,0.00183957,6,0
1165,12,0.287879,0.00046515,6,0
1166,4,0.166667,0.00024294,6,0
1167,28,0.092593,0.00132898,14,0
1170,8,0.035714,0.00038307,14,0
1171,23,0.086957,0.00066727,10,0
1172,5,0.1,0.00038828,14,0
1173,30,0.266667,0.00113871,6,0
1174,18,0.183007,0.00091146,14,0
1176,2,1.0,0.00013938,1,0
1177,5,0.2,0.00034886,14,0
1178,10,0.088889,0.00034968,10,0
1179,52,0.178733,0.00130137,0,0
1180,7,0.095238,0.00028864,14,0
1181,2,0.0,0.00017624,6,0
1182,2,1.0,0.00017525,3,0
1183,14,0.120879,0.00059814,14,0
1184,54,0.122991,0.00142344,0,0
1185,6,0.0,0.00023603,10,0
1186,7,0.095238,0.00026457,0,0
1187,3,0.0,0.00024557,14,0
1188,7,0.285714,0.00032667,0,0
1189,38,0.187767,0.00103052,10,0
1190,1,0.0,0.00012662,14,0
1191,7,0.142857,0.00042234,6,0
1192,3,0.0,0.00020783,14,0
1193,1,0.0,0.0001168,14,0
1194,7,0.0,0.0004589,3,0
1195,2,0.0,0.00039436,9,0
1196,29,0.076355,0.00117952,14,0
1197,15,0.180952,0.00041545,0,0
1198,40,0.130769,0.00102353,0,0
1199,2,1.0,0.00052854,8,3
1200,2,0.0,0.0001645,6,0
1202,9,0.305556,0.00044488,6,0
1204,16,0.091667,0.0009048,14,0
1205,7,0.095238,0.00034644,3,0
1206,3,0.0,0.00019823,14,0
1207,2,0.0,0.0002929,14,0
1209,13,0.320513,0.00060614,6,0
1210,76,0.055439,0.00387002,6,0
1211,5,0.1,0.00032572,3,0
1212,1,0.0,0.00020805,14,0
1213,68,0.100966,0.00284888,6,0
1214,10,0.111111,0.00048502,14,0
1215,2,0.0,0.00012793,0,0
1216,2,0.0,0.00016691,9,0
1217,3,0.0,0.000244,1,0
1219,3,0.0,0.00017545,0,0
1220,2,0.0,0.00013801,6,0
1221,11,0.109091,0.00067006,14,0
1222,11,0.090909,0.0004036,0,0
1223,2,0.0,0.00018872,6,0
1224,4,0.5,0.00030932,14,0
1225,8,0.214286,0.00036808,6,0
1226,26,0.267692,0.00066536,0,0
1228,1,0.0,0.00013729,14,0
1229,7,0.047619,0.00031022,14,0
1230,51,0.096471,0.00220846,14,0
1231,3,0.333333,0.0002325,14,0
1232,4,0.166667,0.0002541,6,0
1233,17,0.132353,0.00050071,0,0
1234,4,0.166667,0.00023016,9,0
1235,2,0.0,0.00074643,30,6
1236,3,0.0,0.00021804,14,0
1237,6,0.133333,0.00042455,14,0
1238,3,0.0,0.00036982,9,0
1239,5,0.2,0.00036423,14,0
1240,6,0.333333,0.00049064,18,0
1242,1,0.0,0.00014041,14,0
1243,5,0.1,0.00028268,14,0
1244,4,0.5,0.00025211,6,0
1245,2,0.0,0.00022025,14,0
1246,9,0.138889,0.00044986,6,0
1247,82,0.153267,0.0019253,10,0
1248,14,0.098901,0.0004278,10,0
1249,51,0.048627,0.00235931,14,0
1253,75,0.14018,0.00186254,0,0
1254,7,0.142857,0.00049163,5,0
1255,30,0.165517,0.00104299,6,0
1256,2,0.0,0.00018275,14,0
1258,86,0.03119,0.00423032,6,0
1259,12,0.060606,0.00061018,14,0
1261,8,0.178571,0.00035376,0,0
1262,11,0.109091,0.00035327,0,0
1263,59,0.183518,0.00144593,0,0
1264,3,0.0,0.00028216,14,0
1265,2,0.0,0.00018516,6,0
1266,12,0.151515,0.00059678,14,0
1267,12,0.181818,0.00052415,14,0
1270,1,0.0,0.00012238,14,0
1271,16,0.133333,0.00086421,14,0
1272,29,0.125616,0.00075736,10,0
1273,2,1.0,0.00021007,3,0
1274,16,0.108333,0.00069751,14,0
1275,18,0.052288,0.00073537,14,0
1276,1,0.0,0.00052854,28,15
1277,21,0.066667,0.00077033,14,0
1278,33,0.119318,0.00087413,10,0
1279,1,0.0,0.000149,3,0
1280,5,0.3,0.00041158,6,0
1281,110,0.033862,0.00473515,14,0
1282,3,1.0,0.0001879,6,0
1283,57,0.104637,0.00163056,10,0
1284,2,1.0,0.00017895,3,0
1286,2,1.0,0.00016532,14,0
1287,12,0.227273,0.00059029,1,0
1288,4,0.166667,0.00023474,14,0
1289,6,0.133333,0.00044136,14,0
1290,9,0.027778,0.00034593,0,0
1291,5,0.1,0.00025722,14,0
1292,2,0.0,0.0001451,10,0
1293,2,0.0,0.00020209,2,0
1294,21,0.195238,0.00057016,0,0
1295,6,0.0,0.00049274,14,0
1296,8,0.142857,0.0005248,1,0
1298,11,0.145455,0.00033201,10,0
1299,8,0.142857,0.00034488,14,0
1300,89,0.159602,0.00209928,10,0
1301,33,0.278409,0.00082423,10,0
1302,5,0.3,0.00024078,14,0
1303,4,0.166667,0.00034137,18,0
1304,26,0.206154,0.00064857,0,0
1305,29,0.110837,0.0007305,0,0
1307,5,0.2,0.00021372,10,0
1308,56,0.125325,0.00152938,10,0
1309,2,1.0,0.00018265,14,0
1310,33,0.121212,0.00098971,10,0
1311,11,0.363636,0.00033692,10,0
1312,4,0.5,0.00033147,2,0
1313,2,0.0,0.00018795,14,0
1315,3,0.333333,0.00022873,3,0
1316,9,0.0,0.00048823,6,0
1318,8,0.25,0.00025855,0,0
1319,19,0.02924,0.00069941,10,0
1321,1,0.0,0.00052854,29,16
1322,3,1.0,0.00042091,3,0
1323,1,0.0,0.00011504,14,0
1324,1,0.0,0.00017877,14,0
1325,2,1.0,0.00043299,24,2
1327,3,1.0,0.00020195,6,0
1329,2,1.0,0.00020927,14,0
1330,3,0.666667,0.00021139,14,0
1331,5,0.0,0.00029506,14,0
1332,41,0.193902,0.00100509,0,0
1333,1,0.0,0.00016502,14,0
1334,4,0.166667,0.00016473,10,0
1335,4,0.166667,0.00026959,3,0
1336,1,0.0,0.00052854,31,17
1337,11,0.109091,0.00039269,0,0
1339,20,0.126316,0.00069875,14,0
1340,1,0.0,0.00017318,1,0
1342,23,0.043478,0.00172092,5,0
1343,71,0.123541,0.00225999,6,0
1345,13,0.128205,0.00061513,14,0
1346,25,0.096667,0.00079344,10,0
1347,7,0.285714,0.00048972,14,0
1348,7,0.571429,0.00023304,10,0
1349,3,0.333333,0.00021915,14,0
1350,5,0.0,0.0002841,14,0
1351,1,0.0,0.00010863,1,0
1352,3,0.333333,0.00030236,3,0
1353,7,0.190476,0.00034697,1,0
1354,9,0.25,0.00062224,14,0
1355,1,0.0,0.00015296,14,0
1356,72,0.174491,0.0016588,10,0
1357,12,0.090909,0.00065479,14,0
1358,7,0.238095,0.00035835,14,0
1360,1,0.0,0.0004196,20,4
1362,11,0.090909,0.00054319,14,0
1363,3,0.0,0.00015736,0,0
1364,11,0.090909,0.00058265,14,0
1365,49,0.142857,0.00118032,0,0
1366,3,0.333333,0.00017106,14,0
1367,11,0.072727,0.00046794,14,0
1368,6,0.2,0.00031319,9,0
1369,40,0.107692,0.00117307,10,0
1371,1,0.0,0.00052854,32,18
1372,8,0.035714,0.00045047,6,0
1373,4,0.0,0.00019004,0,0
1374,2,0.0,0.00013299,1,0
1375,7,0.333333,0.00049426,14,0
1376,2,1.0,0.00022307,14,0
1377,5,0.0,0.00056177,1,0
1378,1,0.0,0.00052854,33,19
1379,24,0.15942,0.00064962,0,0
1380,31,0.064516,0.00114958,14,0
1381,20,0.157895,0.00068798,0,0
1382,8,0.142857,0.00060294,3,0
1383,4,0.0,0.00044994,14,0
1384,2,0.0,0.00018834,6,0
1385,2,1.0,0.00012166,10,0
1386,4,0.333333,0.00035698,5,0
1387,3,0.0,0.00021126,3,0
1388,5,0.2,0.00019686,10,0
1389,12,0.015152,0.00053758,9,0
1390,4,0.0,0.00028046,14,0
1393,30,0.126437,0.00146041,6,0
1394,19,0.122807,0.00052102,0,0
1395,5,0.0,0.00036059,6,0
1396,4,0.333333,0.00023918,14,0
1397,19,0.017544,0.00109013,14,0
1398,2,1.0,0.00031838,16,0
1399,4,0.166667,0.00017623,0,0
1401,5,0.1,0.0002832,14,0
1402,3,0.333333,0.00025921,1,0
1403,7,0.095238,0.00032718,14,0
1404,15,0.038095,0.00089234,14,0
1405,3,0.333333,0.00021175,6,0
1406,2,0.0,0.00037304,14,0
1407,2,0.0,0.00015344,14,0
1408,11,0.018182,0.00066101,14,0
1410,19,0.157895,0.00055618,10,0
1411,4,0.333333,0.0002247,14,0
1413,8,0.142857,0.00025989,0,0
1414,2,0.0,0.00016195,14,0
1416,2,0.0,0.00017594,14,0
1418,8,0.071429,0.00033957,10,0
1419,27,0.102564,0.00088832,14,0
1420,7,0.428571,0.00033735,14,0
1421,1,0.0,0.0004196,30,6
1422,1,0.0,0.00012392,14,0
1423,22,0.125541,0.00057333,0,0
1424,8,0.464286,0.00034678,14,0
1425,8,0.035714,0.0003077,10,0
1426,4,0.333333,0.00026041,14,0
1427,8,0.142857,0.00037535,6,0
1428,5,0.1,0.00028004,14,0
1429,18,0.176471,0.00050292,10,0
1430,4,0.333333,0.00022217,14,0
1431,4,0.0,0.00030976,6,0
1432,4,0.166667,0.0002265,6,0
1433,18,0.117647,0.00056861,0,0
1434,17,0.147059,0.0005007,0,0
1435,3,0.333333,0.00015361,0,0
1437,39,0.180837,0.00100527,0,0
1438,4,0.0,0.00028711,14,0
1439,3,0.0,0.00027913,14,0
1440,6,0.066667,0.00028121,14,0
1441,3,0.0,0.00020176,14,0
1442,3,1.0,0.00042091,3,0
1443,6,0.0,0.0002892,14,0
1444,4,0.333333,0.00022393,14,0
1445,60,0.155932,0.00145914,0,0
1446,10,0.266667,0.00031377,10,0
1447,22,0.242424,0.00055698,10,0
1449,3,0.333333,0.00020199,14,0
1450,12,0.045455,0.00063008,14,0
1451,20,0.157895,0.00053719,10,0
1452,12,0.181818,0.00036748,0,0
1453,64,0.166171,0.00148596,10,0
1454,10,0.155556,0.00046859,6,0
1455,27,0.176638,0.00070958,10,0
1456,4,0.666667,0.00026647,6,0
1457,34,0.12656,0.00089555,0,0
1458,13,0.038462,0.00057393,14,0
1459,2,1.0,0.00023343,5,0
1461,1,0.0,0.00010331,10,0
1462,17,0.132353,0.00047805,0,0
1463,4,0.166667,0.00026636,14,0
1464,2,1.0,0.0003366,13,0
1465,12,0.121212,0.00042425,0,0
1466,16,0.183333,0.00046637,10,0
1467,5,0.2,0.00028498,0,0
1469,9,0.083333,0.00035253,10,0
1470,3,0.0,0.00036685,3,0
1471,38,0.172119,0.00091516,0,0
1472,3,0.333333,0.00025285,6,0
1473,18,0.117647,0.00067824,1,0
1474,3,0.0,0.00024337,6,0
1475,8,0.142857,0.00030188,10,0
1476,36,0.146032,0.00099629,10,0
1477,3,0.0,0.00022036,6,0
1478,80,0.096203,0.00215145,0,0
1479,23,0.134387,0.00103772,1,0
1480,8,0.035714,0.00044675,14,0
1481,5,0.2,0.00026777,14,0
1483,6,0.2,0.00026455,10,0
1484,1,0.0,0.00052854,15,9
1485,2,1.0,0.00020927,14,0
1486,4,0.5,0.00029888,6,0
1488,65,0.035096,0.00294297,14,0
1489,15,0.152381,0.00047793,10,0
1490,7,0.047619,0.00048798,14,0
1491,29,0.162562,0.00081364,10,0
1492,1,0.0,0.00011493,6,0
1493,1,0.0,0.0001386,14,0
1494,1,0.0,0.00010088,10,0
1495,8,0.071429,0.00067666,18,0
1496,11,0.509091,0.00044407,6,0
1497,2,0.0,0.00022745,5,0
1498,17,0.007353,0.0008413,14,0
1499,2,0.0,0.00024137,14,0
1500,2,0.0,0.00074643,20,4
1501,6,0.466667,0.00037538,1,0
1502,3,0.666667,0.00062409,24,2
1503,95,0.109071,0.00265167,10,0
1504,4,0.666667,0.00024174,9,0
1505,5,0.1,0.00025203,6,0
1506,2,0.0,0.00018551,6,0
1507,7,0.0,0.000481,3,0
1508,10,0.066667,0.00061546,14,0
1509,10,0.133333,0.00037775,0,0
1511,18,0.130719,0.00048088,10,0
1513,1,0.0,0.0001689,3,0
1514,27,0.270655,0.00100295,6,0
1515,50,0.167347,0.00117886,0,0
1516,12,0.121212,0.00037282,0,0
1517,24,0.152174,0.00070731,0,0
1518,1,0.0,0.00015296,14,0
1519,2,0.0,0.00013499,1,0
1520,4,0.0,0.00020337,10,0
1521,14,0.230769,0.00040336,0,0
1522,9,0.194444,0.00038447,9,0
1524,5,0.0,0.00042308,14,0
1525,27,0.230769,0.00070261,10,0
1527,18,0.111111,0.00085196,14,0
1528,19,0.163743,0.00054374,0,0
1530,21,0.085714,0.00091413,14,0
1531,2,0.0,0.00016582,14,0
1532,27,0.202279,0.0007673,0,0
1533,16,0.15,0.00049659,0,0
1534,4,0.0,0.00023876,14,0
1535,38,0.102418,0.00126343,0,0
1536,5,0.0,0.00027876,14,0
1537,2,1.0,0.00015907,14,0
1538,5,0.3,0.00035381,5,0
1539,7,0.142857,0.00032109,14,0
1540,7,0.047619,0.00025982,0,0
1541,9,0.194444,0.00047849,6,0
1542,5,0.4,0.00027203,6,0
1543,119,0.030765,0.00524615,14,0
1544,3,0.0,0.00017603,14,0
1545,2,0.0,0.00015516,14,0
1546,2,0.0,0.00017467,6,0
1547,4,0.166667,0.00021053,14,0
1549,1,0.0,0.00012038,14,0
1551,4,0.166667,0.00023724,6,0
1552,7,0.047619,0.00026311,0,0
1553,22,0.08658,0.00081905,14,0
1554,26,0.098462,0.00115927,14,0
1555,18,0.189542,0.00050945,0,0
1556,19,0.052632,0.00087698,14,0
1557,4,1.0,0.0003065,3,0
1558,3,0.333333,0.00016945,10,0
1559,15,0.27619,0.00043743,0,0
1560,57,0.140351,0.00140816,0,0
1562,25,0.036667,0.00101546,14,0
1563,14,0.087912,0.00057184,0,0
1564,14,0.197802,0.00038291,0,0
1565,2,0.0,0.00016781,14,0
1566,4,0.0,0.00022447,14,0
1567,43,0.126246,0.00110392,0,0
1568,85,0.107283,0.00215434,0,0
1570,2,0.0,0.00018098,6,0
1572,29,0.184729,0.00074842,10,0
1573,10,0.066667,0.00051367,14,0
1574,6,1.0,0.00052854,4,1
1575,3,0.333333,0.00026704,3,0
1576,1,0.0,0.00012131,9,0
1577,10,0.066667,0.00034288,10,0
1578,4,0.166667,0.00018385,10,0
1579,2,0.0,0.00018561,14,0
1580,1,0.0,0.00010189,10,0
1581,19,0.099415,0.00091574,14,0
1582,3,0.333333,0.0001917,14,0
1583,4,0.166667,0.00022691,14,0
1584,9,0.111111,0.00041949,14,0
1585,5,0.3,0.00027737,6,0
1586,4,0.0,0.00032694,14,0
1587,2,0.0,0.00015188,6,0
1588,5,0.2,0.00025772,14,0
1589,8,0.178571,0.00042803,14,0
1590,21,0.166667,0.0006473,0,0
1591,7,0.380952,0.0002275,0,0
1592,2,0.0,0.0001634,14,0
1593,25,0.153333,0.00066945,0,0
1594,4,0.166667,0.00025687,14,0
1595,9,0.138889,0.00045134,6,0
1596,1,0.0,0.00012463,14,0
1597,70,0.036853,0.00278525,14,0
1599,2,0.0,0.0002053,1,0
1600,77,0.136364,0.001812,0,0
1601,4,0.5,0.00025414,6,0
1603,23,0.043478,0.00074092,14,0
1604,1,0.0,0.00013437,3,0
1605,18,0.098039,0.00056138,0,0
1606,48,0.161348,0.00119912,0,0
1607,15,0.12381,0.0004311,0,0
1608,3,0.333333,0.00020886,0,0
1611,2,1.0,0.0001504,6,0
1613,3,0.333333,0.00021806,14,0
1614,21,0.042857,0.00090825,14,0
1615,4,0.166667,0.00036298,3,0
1616,35,0.134454,0.00089302,10,0
1617,3,1.0,0.00032278,6,0
1618,7,0.428571,0.00037865,6,0
1619,3,0.0,0.00021598,1,0
1620,2,0.0,0.00022306,14,0
1621,3,0.666667,0.00030851,3,0
1622,3,0.0,0.00025462,6,0
1623,9,0.0,0.00067391,14,0
1624,1,0.0,0.00012467,14,0
1625,53,0.078374,0.00235376,14,0
1626,18,0.045752,0.00107494,6,0
1627,15,0.104762,0.00069626,14,0
1628,38,0.200569,0.0009694,10,0
1629,3,0.0,0.00021942,14,0
1630,1,0.0,0.00011615,14,0
1632,46,0.091787,0.00128257,0,0
